BatchKeyPath,BatchValueName,ProgramName,RunCounter,FocusCount,FocusTime,LastExecuted
ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,Zvpebfbsg.Jvaqbjf.FuryyRkcrevraprUbfg_pj5a1u2gklrjl!Ncc,Microsoft.Windows.ShellExperienceHost_cw5n1h2txyewy!App,0,16,"0d, 0h, 03m, 06s",
ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,jvaqbjf.vzzrefvirpbagebycnary_pj5a1u2gklrjl!zvpebfbsg.jvaqbjf.vzzrefvirpbagebycnary,windows.immersivecontrolpanel_cw5n1h2txyewy!microsoft.windows.immersivecontrolpanel,5,6,"0d, 0h, 03m, 34s",2021-02-14 02:36:52.4650000
ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,Zvpebfbsg.VagreargRkcybere.Qrsnhyg,Microsoft.InternetExplorer.Default,3,18,"0d, 0h, 31m, 06s",2020-08-09 22:59:17.9240000
ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,Zvpebfbsg.Jvaqbjf.Rkcybere,Microsoft.Windows.Explorer,2,21,"0d, 0h, 07m, 34s",2021-02-14 02:37:00.9040000
ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,P:\Hfref\navg.tubfu\NccQngn\Ybpny\Zvpebfbsg\Jvaqbjf\VArgPnpur\VR\LZHISFGB\7m1900.rkr,C:\Users\anit.ghosh\AppData\Local\Microsoft\Windows\INetCache\IE\YMUVFSTO\7z1900.exe,1,1,"0d, 0h, 00m, 04s",2020-08-07 17:50:06.3760000
ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,P:\Hfref\navg.tubfu\NccQngn\Ybpny\Zvpebfbsg\Jvaqbjf\VArgPnpur\VR\T9L9JVMY\Tvg-2.30.1-32-ovg.rkr,C:\Users\anit.ghosh\AppData\Local\Microsoft\Windows\INetCache\IE\G9Y9WIZL\Git-2.30.1-32-bit.exe,1,0,"0d, 0h, 00m, 00s",2020-08-07 17:53:44.0520000
ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,{Q65231O0-O2S1-4857-N4PR-N8R7P6RN7Q27}\JvaqbjfCbjreFuryy\i1.0\CbjreFuryy_VFR.rkr,{System32 x86}\WindowsPowerShell\v1.0\PowerShell_ISE.exe,1,2,"0d, 0h, 01m, 47s",2020-08-07 18:19:29.9580000
ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,{Q65231O0-O2S1-4857-N4PR-N8R7P6RN7Q27}\JvaqbjfCbjreFuryy\i1.0\cbjrefuryy.rkr,{System32 x86}\WindowsPowerShell\v1.0\powershell.exe,14,40,"0d, 0h, 20m, 45s",2021-02-14 02:32:17.0210000
ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,P:\Hfref\navg.tubfu\NccQngn\Ybpny\Zvpebfbsg\Jvaqbjf\VArgPnpur\VR\LZHISFGB\wqx-8h181-jvaqbjf-v586.rkr,C:\Users\anit.ghosh\AppData\Local\Microsoft\Windows\INetCache\IE\YMUVFSTO\jdk-8u181-windows-i586.exe,1,0,"0d, 0h, 00m, 00s",2020-08-07 18:25:22.2930000
ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,Zvpebfbsg.Jvaqbjf.JvaqbjfVafgnyyre,Microsoft.Windows.WindowsInstaller,0,0,"0d, 0h, 00m, 00s",
ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,{7P5N40RS-N0SO-4OSP-874N-P0S2R0O9SN8R}\Wnin\wqx1.8.0_181\wer.rkr,{Program Files x86}\Java\jdk1.8.0_181\jre.exe,0,2,"0d, 0h, 00m, 36s",
ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,Zvpebfbsg.Jvaqbjf.Nccerc.PukNcc_pj5a1u2gklrjl!Ncc,Microsoft.Windows.Apprep.ChxApp_cw5n1h2txyewy!App,0,1,"0d, 0h, 00m, 05s",
ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,Zvpebfbsg.Jvaqbjf.FrpUrnyguHV_pj5a1u2gklrjl!FrpUrnyguHV,Microsoft.Windows.SecHealthUI_cw5n1h2txyewy!SecHealthUI,0,2,"0d, 0h, 01m, 20s",
ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,P:\Hfref\navg.tubfu\Qbphzragf\IFPbqvhz-jva32-vn32-1.53.2\IFPbqvhz.rkr,C:\Users\anit.ghosh\Documents\VSCodium-win32-ia32-1.53.2\VSCodium.exe,1,0,"0d, 0h, 00m, 00s",2020-08-07 18:31:12.6630000
ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,Zvpebfbsg.IFPbqvhz,Microsoft.VSCodium,0,2,"0d, 0h, 00m, 20s",
ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,{Q65231O0-O2S1-4857-N4PR-N8R7P6RN7Q27}\zfvrkrp.rkr,{System32 x86}\msiexec.exe,1,0,"0d, 0h, 00m, 00s",2020-08-07 18:36:05.3040000
ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,P:\Hfref\navg.tubfu\Qbjaybnqf\Tvg-2.30.1-32-ovg.rkr,C:\Users\anit.ghosh\Downloads\Git-2.30.1-32-bit.exe,1,0,"0d, 0h, 00m, 00s",2020-08-07 18:50:09.3980000
ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,P:\Hfref\navg.tubfu\NccQngn\Ybpny\Zvpebfbsg\Jvaqbjf\VArgPnpur\VR\LZHISFGB\IFPbqrFrghc-vn32-1.53.2.rkr,C:\Users\anit.ghosh\AppData\Local\Microsoft\Windows\INetCache\IE\YMUVFSTO\VSCodeSetup-ia32-1.53.2.exe,1,0,"0d, 0h, 00m, 00s",2020-08-07 19:14:40.1240000
ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,Zvpebfbsg.NhgbTrarengrq.{72297776-6P3R-S203-4574-Q9590137N051},Microsoft.AutoGenerated.{Unmapped GUID: 72297776-6C3E-F203-4574-D9590137A051},1,0,"0d, 0h, 00m, 00s",2020-08-07 19:16:34.0690000
ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,TvgSbeJvaqbjf.Onfu,GitForWindows.Bash,1,3,"0d, 0h, 04m, 39s",2020-08-07 19:16:59.0010000
ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,Puebzr,Chrome,11,30,"0d, 0h, 22m, 25s",2021-02-14 02:34:38.3990000
ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,Zvpebfbsg.IvfhnyFghqvbPbqr,Microsoft.VisualStudioCode,2,3,"0d, 0h, 02m, 24s",2021-02-14 02:16:03.6990000
ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,{Q65231O0-O2S1-4857-N4PR-N8R7P6RN7Q27}\FlfgrzCebcregvrfNqinaprq.rkr,{System32 x86}\SystemPropertiesAdvanced.exe,1,1,"0d, 0h, 00m, 39s",2021-02-14 02:08:05.8530000
ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,{Q65231O0-O2S1-4857-N4PR-N8R7P6RN7Q27}\BcraJvgu.rkr,{System32 x86}\OpenWith.exe,0,1,"0d, 0h, 00m, 03s",
ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,{7P5N40RS-N0SO-4OSP-874N-P0S2R0O9SN8R}\7-Mvc\7mSZ.rkr,{Program Files x86}\7-Zip\7zFM.exe,2,2,"0d, 0h, 00m, 16s",2021-02-14 02:15:32.9990000
ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,{7P5N40RS-N0SO-4OSP-874N-P0S2R0O9SN8R}\7-Mvc\7mT.rkr,{Program Files x86}\7-Zip\7zG.exe,0,3,"0d, 0h, 00m, 50s",
ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,P:\Hfref\navg.tubfu\Qrfxgbc\fqryrgr.rkr,C:\Users\anit.ghosh\Desktop\sdelete.exe,0,0,"0d, 0h, 00m, 04s",
ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,Zvpebfbsg.Jvaqbjf.PbagebyCnary,Microsoft.Windows.ControlPanel,0,1,"0d, 0h, 00m, 04s",
ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,{Q65231O0-O2S1-4857-N4PR-N8R7P6RN7Q27}\ehaqyy32.rkr,{System32 x86}\rundll32.exe,1,0,"0d, 0h, 00m, 00s",2021-02-14 02:37:04.5380000
ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{F4E57C4B-2036-45F0-A9AB-443BCFE33D9F}\Count,HRZR_PGYPHNPbhag:pgbe,UEME_CTLCUACount:ctor,0,0,"0d, 0h, 00m, 00s",
ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{F4E57C4B-2036-45F0-A9AB-443BCFE33D9F}\Count,{0139Q44R-6NSR-49S2-8690-3QNSPNR6SSO8}\Npprffbevrf\Favccvat Gbby.yax,{Common Programs}\Accessories\Snipping Tool.lnk,14,0,"0d, 0h, 00m, 00s",2020-08-01 22:15:25.5203503
ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{F4E57C4B-2036-45F0-A9AB-443BCFE33D9F}\Count,HRZR_PGYFRFFVBA,UEME_CTLSESSION,64,0,"0d, 0h, 00m, 00s",
ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{F4E57C4B-2036-45F0-A9AB-443BCFE33D9F}\Count,{0139Q44R-6NSR-49S2-8690-3QNSPNR6SSO8}\Npprffbevrf\Cnvag.yax,{Common Programs}\Accessories\Paint.lnk,8,0,"0d, 0h, 00m, 00s",2020-08-01 22:15:25.5203503
ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{F4E57C4B-2036-45F0-A9AB-443BCFE33D9F}\Count,{N77S5Q77-2R2O-44P3-N6N2-NON601054N51}\Npprffbevrf\Abgrcnq.yax,{Programs}\Accessories\Notepad.lnk,3,0,"0d, 0h, 00m, 00s",2020-08-07 19:13:47.1340000
ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{F4E57C4B-2036-45F0-A9AB-443BCFE33D9F}\Count,P:\Hfref\Choyvp\Qrfxgbc\Zbmvyyn Guhaqreoveq.yax,C:\Users\Public\Desktop\Mozilla Thunderbird.lnk,2,0,"0d, 0h, 00m, 00s",2020-08-01 22:57:22.0590000
ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{F4E57C4B-2036-45F0-A9AB-443BCFE33D9F}\Count,{N77S5Q77-2R2O-44P3-N6N2-NON601054N51}\Npprffbevrf\Vagrearg Rkcybere.yax,{Programs}\Accessories\Internet Explorer.lnk,3,0,"0d, 0h, 00m, 00s",2020-08-09 22:59:17.9240000
ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{F4E57C4B-2036-45F0-A9AB-443BCFE33D9F}\Count,{N77S5Q77-2R2O-44P3-N6N2-NON601054N51}\Jvaqbjf CbjreFuryy\Jvaqbjf CbjreFuryy VFR.yax,{Programs}\Windows PowerShell\Windows PowerShell ISE.lnk,1,0,"0d, 0h, 00m, 00s",2020-08-07 18:19:29.9580000
ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{F4E57C4B-2036-45F0-A9AB-443BCFE33D9F}\Count,{N77S5Q77-2R2O-44P3-N6N2-NON601054N51}\Jvaqbjf CbjreFuryy\Jvaqbjf CbjreFuryy.yax,{Programs}\Windows PowerShell\Windows PowerShell.lnk,2,0,"0d, 0h, 00m, 00s",2020-08-07 18:33:56.0730000
ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{F4E57C4B-2036-45F0-A9AB-443BCFE33D9F}\Count,{9R3995NO-1S9P-4S13-O827-48O24O6P7174}\GnfxOne\Jvaqbjf CbjreFuryy.yax,{User Pinned}\TaskBar\Windows PowerShell.lnk,12,0,"0d, 0h, 00m, 00s",2021-02-14 02:32:17.0210000
ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{F4E57C4B-2036-45F0-A9AB-443BCFE33D9F}\Count,{N77S5Q77-2R2O-44P3-N6N2-NON601054N51}\Tvg\Tvg Onfu.yax,{Programs}\Git\Git Bash.lnk,2,0,"0d, 0h, 00m, 00s",2020-08-07 19:16:59.0010000
ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{F4E57C4B-2036-45F0-A9AB-443BCFE33D9F}\Count,P:\Hfref\Choyvp\Qrfxgbc\Tbbtyr Puebzr.yax,C:\Users\Public\Desktop\Google Chrome.lnk,11,0,"0d, 0h, 00m, 00s",2021-02-14 02:34:38.3990000
ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{F4E57C4B-2036-45F0-A9AB-443BCFE33D9F}\Count,{0139Q44R-6NSR-49S2-8690-3QNSPNR6SSO8}\Ivfhny Fghqvb Pbqr\Ivfhny Fghqvb Pbqr.yax,{Common Programs}\Visual Studio Code\Visual Studio Code.lnk,1,0,"0d, 0h, 00m, 00s",2020-09-08 18:11:57.8050000
ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{F4E57C4B-2036-45F0-A9AB-443BCFE33D9F}\Count,{N77S5Q77-2R2O-44P3-N6N2-NON601054N51}\Flfgrz Gbbyf\Pbzznaq Cebzcg.yax,{Programs}\System Tools\Command Prompt.lnk,3,0,"0d, 0h, 00m, 00s",2021-02-14 02:34:34.5400000
ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{F4E57C4B-2036-45F0-A9AB-443BCFE33D9F}\Count,{0139Q44R-6NSR-49S2-8690-3QNSPNR6SSO8}\7-Mvc\7-Mvc Svyr Znantre.yax,{Common Programs}\7-Zip\7-Zip File Manager.lnk,1,0,"0d, 0h, 00m, 00s",2021-02-14 02:15:24.7570000
ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{F4E57C4B-2036-45F0-A9AB-443BCFE33D9F}\Count,{9R3995NO-1S9P-4S13-O827-48O24O6P7174}\GnfxOne\Ivfhny Fghqvb Pbqr.yax,{User Pinned}\TaskBar\Visual Studio Code.lnk,1,0,"0d, 0h, 00m, 00s",2021-02-14 02:16:03.6990000
