ControlSet,CacheEntryPosition,Path,LastModifiedTimeUTC,Executed,Duplicate,SourceFile
1,10,C:\Windows\SystemApps\InputApp_cw5n1h2txyewy\Application,2019-03-19 13:19:08,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,11,SIGN.MEDIA=19984A Tools\putty.exe,2019-05-24 04:39:58,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,12,SIGN.MEDIA=19984A Tools\rev.exe,2019-05-24 04:49:16,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,13,C:\Windows\SystemApps\Microsoft.Windows.SecHealthUI_cw5n1h2txyewy\Application,2019-03-19 20:55:46,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,14,C:\Windows\System32\sihclient.exe,2018-09-15 07:29:24,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,15,C:\Windows\TEMP\901395B8-708E-427E-A0AB-F6D24408F826\dismhost.exe,2018-09-15 06:09:27,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,16,C:\Windows\system32\consent.exe,2018-09-15 07:28:52,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,17,C:\Users\IEUser\AppData\Local\Microsoft\OneDrive\OneDriveStandaloneUpdater.exe,2019-03-19 13:01:52,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,18,C:\Windows\System32\wsqmcons.exe,2018-09-15 07:28:45,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,19,C:\Windows\system32\sc.exe,2018-09-15 07:29:14,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,20,C:\Windows\system32\SgrmBroker.exe,2018-09-15 07:29:13,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,21,C:\Windows\TEMP\5728FFBA-92DC-47A1-8262-55B68BB198CC\dismhost.exe,2018-09-15 06:09:27,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,22,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\NGenTask.exe,2018-09-15 07:29:50,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,23,C:\Windows\Microsoft.NET\Framework\v4.0.30319\NGenTask.exe,2018-09-15 07:29:57,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,24,C:\ProgramData\Microsoft\Windows Defender\platform\4.18.1902.2-0\MpCmdRun.exe,2019-03-19 13:08:13,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,25,C:\Program Files\VMware\VMware Tools\VMwareResolutionSet.exe,2018-03-22 10:00:26,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,26,C:\Windows\system32\sppsvc.exe,2019-03-19 13:15:46,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,27,C:\Windows\system32\Sysprep\sysprep.exe,2018-09-15 07:28:44,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,28,C:\Windows\system32\wlrmdr.exe,2018-09-15 07:28:45,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,29,C:\Windows\Temp\sdelete.exe,2018-11-15 15:33:40,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,30,C:\Windows\Temp\ultradefrag-portable-6.1.0.i386\udefrag.exe,2015-04-19 12:57:54,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,31,C:\Windows\System32\msdtc.exe,2018-09-15 07:29:16,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,32,C:\Program Files\Common Files\VMware\Drivers\vss\comreg.exe,2018-03-22 10:03:58,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,33,C:\Program Files\VMware\VMware Tools\vmtoolsd.exe,2018-03-22 10:00:28,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,34,C:\Program Files\VMware\VMware Tools\guestproxycerttool.exe,2018-03-22 10:00:36,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,35,C:\Windows\syswow64\WOWReg32.exe,2018-09-15 07:29:12,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,36,C:\Program Files\VMware\VMware Tools\VMware VGAuth\VGAuthService.exe,2018-03-22 09:39:28,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,37,C:\Program Files\VMware\VMware Tools\vmacthlp.exe,2018-03-22 09:56:30,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,38,C:\Program Files\VMware\VMware Tools\TPVCGateway.exe,2018-03-22 09:04:38,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,39,C:\Program Files\VMware\VMware Tools\TPAutoConnSvc.exe,2018-03-22 09:04:42,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,40,C:\Windows\System32\printui.exe,2018-09-15 07:28:57,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,41,c:\0d44ffe1b31dc1b68652a027f5c7\install.exe,2011-04-19 11:09:16,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,42,C:\Users\IEUser\AppData\Local\Temp\{43D9111A-EA02-4682-BF3C-EFDCB62A89B0}~setup\vcredist_x64.exe,2019-03-19 13:24:30,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,43,c:\b1b4a6487d9ed7b94c6e\install.exe,2011-04-19 07:30:10,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,44,C:\Program Files (x86)\7-Zip\7zFM.exe,2010-11-19 04:09:02,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,45,C:\Users\IEUser\AppData\Local\Temp\{43D9111A-EA02-4682-BF3C-EFDCB62A89B0}~setup\vcredist_x86.exe,2019-03-19 13:24:30,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,46,C:\Windows\Temp\VMWare\setup64.exe,2018-03-22 10:11:19,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,47,C:\Windows\Temp\VMWare\setup.exe,2018-03-22 10:11:19,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,48,C:\Program Files (x86)\7-Zip\7z.exe,2010-11-19 04:08:04,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,49,C:\Windows\System32\OpenSSH\scp.exe,2018-09-15 09:08:37,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,50,C:\Windows\System32\OpenSSH\ssh-keygen.exe,2018-09-15 09:08:37,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,51,C:\Windows\System32\OpenSSH\sshd.exe,2019-03-19 13:23:48,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,52,C:\Windows\system32\hostname.EXE,2018-09-15 07:29:14,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,53,C:\Users\IEUser\AppData\Local\Temp\852DE2B4-535E-4A18-A709-0EEB2A6FE810\dismhost.exe,2018-09-15 06:09:27,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,54,C:\Windows\System32\shutdown.exe,2018-09-15 07:28:50,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,55,C:\Program Files\Puppet Labs\Puppet\bin\run_puppet_interactive.bat,2016-04-25 20:19:04,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,56,C:\Program Files\Puppet Labs\Puppet\bin\run_facter_interactive.bat,2016-04-25 20:19:04,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,57,C:\Program Files\Puppet Labs\Puppet\sys\ruby\bin\ruby.exe,2016-04-25 20:43:58,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,58,C:\ProgramData\chocolatey\bin\choco.exe,2019-03-15 19:57:04,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,59,C:\ProgramData\chocolatey\choco.exe,2019-03-15 19:57:04,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,60,C:\Windows\System32\setx.exe,2018-09-15 07:29:14,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,61,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\cvtres.exe,2018-09-15 07:29:51,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,62,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe,2018-09-15 07:29:49,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,63,C:\Users\IEUser\AppData\Local\Temp\chocolatey\chocInstall\7za.exe,2019-03-19 13:21:29,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,64,C:\Windows\system32\dashost.exe,2018-09-15 07:28:36,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,65,0000000b	03e84563015c0000	000c000000000000	8664	Microsoft.MicrosoftEdgeDevToolsClient	8wekyb3d8bbwe	neutral,,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,66,C:\Windows\system32\MusNotificationUx.exe,2019-03-19 13:15:34,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,67,C:\Windows\system32\MusNotification.exe,2019-03-19 13:15:34,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,68,C:\Windows\system32\MusNotifyIcon.exe,2019-03-19 13:15:34,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,69,C:\Windows\system32\usoclient.exe,2018-09-15 07:28:39,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,70,C:\Windows\System32\FodHelper.exe,2018-09-15 07:29:21,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,71,C:\Windows\System32\Speech_OneCore\Common\SpeechRuntime.exe,2018-09-15 07:28:39,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,72,C:\Windows\ImmersiveControlPanel\SystemSettings.exe,2018-09-15 07:29:46,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,73,C:\ProgramData\Microsoft\Windows Defender\platform\4.18.1902.2-0\NisSrv.exe,2019-03-19 13:08:13,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,74,C:\ProgramData\Microsoft\Windows Defender\platform\4.18.1902.2-0\MsMpEng.exe,2019-03-19 13:08:13,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,75,C:\Users\IEUser\AppData\Local\Temp\6792C904-1DF6-4AA9-AE27-AA4769FC0F51\MpSigStub.exe,2019-03-19 13:08:11,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,76,C:\Windows\SoftwareDistribution\Download\Install\UpdatePlatform.exe,2019-03-19 13:07:50,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,77,C:\Windows\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.17763.164_none_7e114a3d4d0589d4\TiWorker.exe,2018-09-15 06:09:30,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,78,C:\Users\IEUser\AppData\Local\Microsoft\OneDrive\18.143.0717.0002\FileCoAuth.exe,2019-03-19 13:01:45,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,79,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe,2018-09-15 07:29:49,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,80,C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe,2018-09-15 07:29:57,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,81,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\Ngen.exe,2018-09-15 07:29:51,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,82,C:\Windows\Microsoft.NET\Framework\v4.0.30319\Ngen.exe,2018-09-15 07:29:58,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,83,C:\Windows\SoftwareDistribution\Download\Install\AM_Delta.exe,2019-03-19 13:02:55,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,84,C:\Windows\SoftwareDistribution\Download\Install\AM_Base.exe,2019-03-19 13:02:56,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,85,C:\Windows\system32\MpSigStub.exe,2019-03-19 13:02:52,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,86,C:\Windows\SoftwareDistribution\Download\Install\AM_Engine.exe,2019-03-19 13:02:53,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,87,C:\Windows\SoftwareDistribution\Download\Install\MpSigStub.exe,2019-03-19 13:02:52,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,88,C:\Windows\system32\AppHostRegistrationVerifier.exe,2018-09-15 07:28:30,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,89,C:\Windows\system32\wbem\WmiApSrv.exe,2018-09-15 07:28:25,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,90,C:\Windows\System32\LocationNotificationWindows.exe,2018-09-15 07:29:19,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,91,C:\Program Files\WindowsApps\Microsoft.BingWeather_4.25.12127.0_x64__8wekyb3d8bbwe\Application,2019-03-19 20:55:53,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,92,C:\Program Files\Microsoft Silverlight\5.1.50918.0\Silverlight.Configuration.exe,2018-10-24 03:26:28,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,93,C:\Program Files\WindowsApps\Microsoft.Messaging_3.43.27001.0_x64__8wekyb3d8bbwe\Application,2019-03-19 20:55:57,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,94,\\?\C:\Windows\system32\wbem\WMIADAP.EXE,2018-09-15 07:28:25,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,95,C:\Users\IEUser\AppData\Local\Microsoft\OneDrive\Update\OneDriveSetup.exe,2019-03-19 13:04:58,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,96,C:\Program Files\WindowsApps\Microsoft.OneConnect_5.1807.1991.0_x64__8wekyb3d8bbwe\Application,2019-03-19 20:56:10,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,97,C:\Program Files\WindowsApps\Microsoft.Wallet_2.2.18179.0_x64__8wekyb3d8bbwe\Application,2019-03-19 20:56:18,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,98,C:\Users\IEUser\AppData\Local\Microsoft\OneDrive\OneDrive.exe,2019-03-19 13:01:51,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,99,C:\Users\IEUser\AppData\Local\Microsoft\OneDrive\18.143.0717.0002\FileSyncConfig.exe,2019-03-19 13:01:45,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,100,C:\Program Files\WindowsApps\Microsoft.XboxApp_41.41.18001.0_x64__8wekyb3d8bbwe\Application,2019-03-19 20:56:42,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,101,C:\Program Files\WindowsApps\Microsoft.XboxGameOverlay_1.32.17005.0_x64__8wekyb3d8bbwe\Application,2019-03-19 20:56:43,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,102,C:\Windows\system32\MRT.exe,2019-03-19 13:04:43,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,103,C:\Windows\SoftwareDistribution\Download\Install\Windows-KB890830-x64-V5.70.exe,2019-03-19 13:02:46,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,104,C:\Program Files\WindowsApps\Microsoft.SkypeApp_14.26.95.0_x64__kzf8qxf38zg5c\Application,2019-03-19 20:56:16,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,105,C:\Program Files\WindowsApps\Microsoft.WindowsAlarms_10.1805.1361.0_x64__8wekyb3d8bbwe\Application,2019-03-19 20:56:23,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,106,C:\Windows\SysWOW64\rundll32.exe,2018-09-15 07:29:12,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,107,c:\Windows\syswow64\MsiExec.exe,2018-09-15 07:29:28,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,108,C:\Program Files\Microsoft Silverlight\5.1.50918.0\coregen.exe,2018-10-24 03:26:28,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,109,C:\Windows\Installer\MSI1134.tmp,2019-03-19 13:03:22,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,110,0000000b	000a000045630001	000a000000000000	8664	Microsoft.CredDialogHost	cw5n1h2txyewy	,,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,111,0000000b	000a000045630001	000a000038390000	8664	Microsoft.ECApp	8wekyb3d8bbwe	,,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,112,C:\Program Files (x86)\Microsoft Silverlight\5.1.50918.0\coregen.exe,2018-10-24 03:06:38,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,113,C:\Windows\Installer\MSIDD42.tmp,2019-03-19 13:03:09,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,114,0000000b	03e8456300010000	000a000000000000	8664	Microsoft.Windows.AssignedAccessLockApp	cw5n1h2txyewy	neutral,,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,115,C:\Windows\Installer\MSID12B.tmp,2019-03-19 13:03:06,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,116,C:\Windows\Installer\MSID0FB.tmp,2019-03-19 13:03:06,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,117,C:\Windows\system32\msiexec.exe,2018-09-15 07:29:20,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,118,c:\5752171d4ebdbaa67c84aad7b2dd2b84\install.exe,2018-10-24 04:41:30,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,119,0000000b	03e8456300010000	03e8456300010000	8664	InputApp	cw5n1h2txyewy	neutral,,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,120,C:\Windows\SoftwareDistribution\Download\Install\Silverlight_x64.exe,2019-03-19 13:02:31,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,121,C:\Windows\system32\vssvc.exe,2018-09-15 07:28:39,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,122,C:\Windows\system32\wuauclt.exe,2018-09-15 07:28:34,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,123,0000000b	000a000045630001	000a000045630001	8664	F46D4000-FD22-4DB4-AC8E-4E1DDDE828FE	cw5n1h2txyewy	neutral,,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,124,0000000b	000a000045630001	000a000045630001	8664	E2A4F912-2574-4A75-9BB0-0D023378592B	cw5n1h2txyewy	neutral,,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,125,0000000b	000a000045630001	000a000042ee0000	8664	c5e2524a-ea46-4f67-841f-6a9465d9d515	cw5n1h2txyewy	neutral,,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
1,126,0000000b	000a000045630001	000a000038390000	8664	Microsoft.AsyncTextService	8wekyb3d8bbwe	,,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Windows\System32\config\SYSTEM
