RunTime,ExecutableName
2020-08-07 18:47:06.3929294,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\GIT\USR\BIN\CHMOD.EXE
2020-08-07 18:43:52.0870004,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAMDATA\CHOCOLATEY\BIN\CHOCO.EXE
2020-08-07 18:43:52.1182484,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAMDATA\CHOCOLATEY\CHOCO.EXE
2020-08-07 18:41:04.0154466,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAMDATA\CHOCOLATEY\CHOCO.EXE
2020-08-01 21:02:02.5277395,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\88.0.4324.150\INSTALLER\CHRMSTP.EXE
2020-08-01 21:02:02.6127397,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\88.0.4324.150\INSTALLER\CHRMSTP.EXE
2021-02-10 19:53:34.5665717,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2020-12-10 19:12:58.8902900,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2020-11-17 18:06:05.9307303,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2020-09-08 18:14:31.9836690,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2020-09-08 18:12:53.8726432,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2020-08-09 23:02:00.7721756,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2020-08-09 22:59:47.0045995,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2020-08-01 21:03:05.3293096,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2021-02-14 02:34:39.0087586,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2021-02-14 02:34:42.5609910,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2021-02-14 02:22:06.1942984,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2021-02-14 02:19:12.2627056,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2021-02-14 02:10:38.3976674,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2021-02-14 02:05:46.3966879,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2021-02-14 02:05:46.2947337,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2021-02-14 02:05:46.0916071,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2021-02-14 02:34:38.8368838,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2021-02-14 02:05:45.5445249,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2021-02-10 19:55:35.0196799,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2021-02-10 19:53:35.0040801,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2020-11-17 18:08:06.4274241,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2020-11-17 18:06:06.4198742,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2020-10-15 16:03:18.4634857,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2020-09-09 20:22:42.9124222,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2021-02-14 02:34:38.4775108,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2021-02-14 02:05:45.0480835,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2021-02-10 19:53:34.5978313,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2020-12-10 19:12:58.9684161,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2020-11-17 18:06:05.9932378,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2020-09-08 18:14:31.9926682,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2020-09-08 18:12:53.9038944,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2020-08-09 23:02:00.7878025,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2021-02-14 02:34:38.8368838,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2021-02-14 02:34:38.8368838,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2021-02-14 02:34:46.9150410,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2021-02-14 02:22:12.2110323,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2021-02-14 02:19:12.9757050,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2021-02-14 02:10:43.4151828,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2021-02-14 02:05:55.2107475,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2021-02-14 02:05:45.9978585,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2020-08-01 21:01:14.9717966,\VOLUME{01d668558f114fbd-188f1fca}\USERS\USER\APPDATA\LOCAL\MICROSOFT\WINDOWS\INETCACHE\IE\YKT63GVH\CHROMESETUP.EXE
2020-08-07 18:29:26.3669509,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.APPREP.CHXAPP_CW5N1H2TXYEWY\CHXSMARTSCREEN.EXE
2020-08-01 18:49:28.3809734,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\CLOUDEXPERIENCEHOSTBROKER.EXE
2021-02-14 02:34:34.5868865,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\CMD.EXE
2021-02-14 02:16:38.3727139,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\CMD.EXE
2021-02-14 02:06:11.1206635,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\CMD.EXE
2020-08-07 18:50:39.4363107,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\CMD.EXE
2020-08-07 18:46:52.9341616,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\CMD.EXE
2020-08-07 18:46:52.8751988,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\CMD.EXE
2020-08-07 18:46:52.8259033,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\CMD.EXE
2020-08-07 18:33:05.0881193,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\CMD.EXE
2021-02-14 02:16:17.7032773,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\MICROSOFT VS CODE\CODE.EXE
2021-02-14 02:16:06.4846724,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\MICROSOFT VS CODE\CODE.EXE
2021-02-14 02:16:04.4138816,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\MICROSOFT VS CODE\CODE.EXE
2020-09-08 18:11:58.7113037,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\MICROSOFT VS CODE\CODE.EXE
2021-02-14 02:16:16.4502540,CODE.EXE
2021-02-14 02:16:07.9875167,CODE.EXE
2021-02-14 02:16:05.0218555,CODE.EXE
2020-09-08 18:11:59.6365125,CODE.EXE
2021-02-14 02:18:04.7283910,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\MICROSOFT VS CODE\CODE.EXE
2021-02-14 02:16:04.9593535,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\MICROSOFT VS CODE\CODE.EXE
2020-09-08 18:11:59.1488016,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\MICROSOFT VS CODE\CODE.EXE
2021-02-14 02:16:04.6156040,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\MICROSOFT VS CODE\CODE.EXE
2020-09-08 18:11:58.9925517,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\MICROSOFT VS CODE\CODE.EXE
2021-02-14 02:16:05.0062289,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\MICROSOFT VS CODE\CODE.EXE
2020-09-08 18:11:59.3831764,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\MICROSOFT VS CODE\CODE.EXE
2021-02-14 02:16:17.5762776,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\MICROSOFT VS CODE\RESOURCES\APP\OUT\VS\PLATFORM\FILES\NODE\WATCHER\WIN32\CODEHELPER.EXE
2021-02-10 20:02:31.1395723,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\COMPATTELRUNNER.EXE
2020-08-07 19:15:55.9478299,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\COMPATTELRUNNER.EXE
2020-08-07 18:56:18.0495084,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\COMPATTELRUNNER.EXE
2020-08-07 18:52:13.0132344,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\COMPATTELRUNNER.EXE
2020-08-07 18:47:34.8624323,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\COMPATTELRUNNER.EXE
2020-08-07 18:37:04.2458582,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\COMPATTELRUNNER.EXE
2020-08-07 18:27:28.1991973,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\COMPATTELRUNNER.EXE
2020-08-07 17:50:27.2128992,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\COMPATTELRUNNER.EXE
2021-02-14 02:16:05.1769379,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\COMPPKGSRV.EXE
2021-02-14 02:06:53.3794352,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\COMPPKGSRV.EXE
2020-11-17 18:06:06.7636239,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\COMPPKGSRV.EXE
2020-09-08 18:14:33.5418431,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\COMPPKGSRV.EXE
2020-09-08 18:11:59.4925539,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\COMPPKGSRV.EXE
2020-08-09 23:02:01.8023867,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\COMPPKGSRV.EXE
2020-08-07 18:31:14.5734416,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\COMPPKGSRV.EXE
2020-08-01 21:03:06.1639125,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\COMPPKGSRV.EXE
2021-02-14 02:34:34.5868865,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\CONHOST.EXE
2021-02-14 02:16:07.2315280,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\CONHOST.EXE
2021-02-14 02:13:58.4286177,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\CONHOST.EXE
2021-02-14 02:09:00.5591847,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\CONHOST.EXE
2021-02-14 02:06:11.1206635,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\CONHOST.EXE
2021-02-10 20:04:32.5523500,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\CONHOST.EXE
2021-02-10 20:01:01.5434023,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\CONHOST.EXE
2021-02-10 19:54:58.5787696,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\CONHOST.EXE
2021-02-14 02:16:26.0325694,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\CONSENT.EXE
2021-02-14 02:08:05.8691396,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\CONSENT.EXE
2020-08-09 23:01:40.2803319,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\CONSENT.EXE
2020-08-07 19:14:41.4472142,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\CONSENT.EXE
2020-08-07 18:48:24.3418150,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\CONSENT.EXE
2020-08-07 18:40:42.3869764,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\CONSENT.EXE
2020-08-07 18:36:16.3211687,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\CONSENT.EXE
2020-08-07 18:29:57.0700753,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\CONSENT.EXE
2020-08-01 21:57:43.1653594,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\CONTROL.EXE
2020-08-01 21:17:36.2707778,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\CONTROL.EXE
2020-08-07 18:33:09.2876442,\VOLUME{01d668558f114fbd-188f1fca}\USERS\ANIT.GHOSH\APPDATA\LOCAL\PROGRAMS\GIT\USR\BIN\CP.EXE
2020-08-07 18:33:09.2407684,\VOLUME{01d668558f114fbd-188f1fca}\USERS\ANIT.GHOSH\APPDATA\LOCAL\PROGRAMS\GIT\USR\BIN\CP.EXE
2020-08-07 18:33:09.1782698,\VOLUME{01d668558f114fbd-188f1fca}\USERS\ANIT.GHOSH\APPDATA\LOCAL\PROGRAMS\GIT\USR\BIN\CP.EXE
2020-08-07 18:52:05.7020558,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\GIT\USR\BIN\CP.EXE
2020-08-07 18:52:05.6708051,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\GIT\USR\BIN\CP.EXE
2020-08-07 18:52:05.6395557,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\GIT\USR\BIN\CP.EXE
2020-08-07 18:47:06.3773026,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\GIT\USR\BIN\CP.EXE
2020-08-07 18:47:06.3460529,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\GIT\USR\BIN\CP.EXE
2020-08-07 18:47:06.3148041,\VOLUME{01d668558f114fbd-188f1fca}\PROGRAM FILES\GIT\USR\BIN\CP.EXE
2020-08-07 18:47:17.0147013,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\CSC.EXE
2020-08-07 18:41:02.0953186,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\CSC.EXE
2020-08-07 18:40:29.5857104,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\CSC.EXE
2020-08-07 19:28:14.7868746,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\CSRSS.EXE
2020-08-04 17:43:31.8330494,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\CSRSS.EXE
2020-08-02 17:36:34.2004511,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\CSRSS.EXE
2020-08-01 22:55:27.3748231,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\CSRSS.EXE
2020-08-01 22:53:03.7688034,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\CSRSS.EXE
2021-02-13 19:52:47.2962611,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\CSRSS.EXE
2021-02-13 19:52:39.9056345,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\CSRSS.EXE
2020-08-01 18:50:57.2931095,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\CSRSS.EXE
2021-02-13 19:56:54.3964457,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\CTFMON.EXE
2021-02-13 19:52:51.0618845,\VOLUME{01d668558f114fbd-188f1fca}\WINDOWS\SYSTEM32\CTFMON.EXE
2020-08-07 19:17:16.6306254,\VOLUME{01d668558f114fbd-188f1fca}\USERS\ANIT.GHOSH\APPDATA\LOCAL\PROGRAMS\GIT\USR\BIN\CUT.EXE
2020-08-07 19:16:34.7258905,\VOLUME{01d668558f114fbd-188f1fca}\USERS\ANIT.GHOSH\APPDATA\LOCAL\PROGRAMS\GIT\USR\BIN\CUT.EXE
