KeyName,KeyLastWriteTimestamp,DriverTimeStamp,DriverLastWriteTime,DriverName,DriverInBox,DriverIsKernelMode,DriverSigned,DriverCheckSum,DriverCompany,DriverId,DriverPackageStrongName,DriverType,DriverVersion,ImageSize,Inf,Product,ProductVersion,Service,WdfVersion
c:/windows/system32/drivers/afunix.sys,2021-02-13 19:51:39.2181364,1980-05-26 06:06:26.0000000,2021-02-02 01:44:37.0000000,afunix.sys,True,True,True,56812,Microsoft Corporation,0000347cedab9c1cefca99dafaada80e057a313c94fb,,8454170,10.0.17763.1369,53248,,Microsoft® Windows® Operating System,10.0.17763.1369,afunix,
c:/windows/system32/drivers/agilevpn.sys,2021-02-13 19:51:41.9368847,2019-09-21 14:08:49.0000000,2021-02-02 01:44:39.0000000,agilevpn.sys,True,True,True,145383,Microsoft Corporation,0000a71cf2f020656746c3c0542a12e43ab64f942383,,8454170,10.0.17763.1554,122880,,Microsoft® Windows® Operating System,10.0.17763.1,rasagilevpn,
c:/windows/system32/drivers/ahcache.sys,2021-02-13 19:51:39.2337602,2064-06-05 21:42:16.0000000,2021-02-02 01:44:50.0000000,ahcache.sys,True,True,True,237194,Microsoft Corporation,0000da9fdae9ce226e2d305d9e8ed60a8b9c59aeab43,,8454170,10.0.17763.1432,241664,,Microsoft® Windows® Operating System,10.0.17763.1432,ahcache,
c:/windows/system32/drivers/amdk8.sys,2021-02-13 19:51:39.2337602,2003-02-08 03:30:58.0000000,2021-02-02 01:44:21.0000000,amdk8.sys,True,True,True,183319,Microsoft Corporation,000044511914bebd81da05ff5c19db70c536d9dcd50d,,8454170,10.0.17763.1432,172032,,Microsoft® Windows® Operating System,10.0.17763.1432,amdk8,
c:/windows/system32/drivers/amdppm.sys,2021-02-13 19:51:39.2337602,2004-03-15 11:12:02.0000000,2021-02-02 01:44:21.0000000,amdppm.sys,True,True,True,196968,Microsoft Corporation,000084e5ae7f744e36152104a5908a200cd9d06c133b,cpu.inf_x86_1d844a280fc62cfa,8454170,10.0.17763.1432,172032,cpu.inf,Microsoft® Windows® Operating System,10.0.17763.1432,amdppm,1.15
c:/windows/system32/drivers/amdsata.sys,2021-02-13 19:51:39.2493842,2015-05-14 12:14:36.0000000,2018-09-15 05:06:21.0000000,amdsata.sys,True,True,True,97682,Advanced Micro Devices,00003622d211520222d1b9770bc9188da156e31805b6,,8454170,1.1.3.277,106496,,AHCI 1.3 Device Driver,1.1.3.277,amdsata,
c:/windows/system32/drivers/amdsbs.sys,2021-02-13 19:51:39.2650093,2012-12-11 21:23:20.0000000,2018-09-15 05:06:21.0000000,amdsbs.sys,True,True,True,248437,AMD Technologies Inc.,00004e699acf476b2bbd8d1888cc0d551bb5c12115bd,,8454170,3.7.1540.43,372736,,AMD Technology AHCI Compatible Controller,3.7.1540.43,amdsbs,
c:/windows/system32/drivers/amdxata.sys,2021-02-13 19:51:39.2650093,2015-05-01 00:55:30.0000000,2018-09-15 05:06:21.0000000,amdxata.sys,True,True,True,31652,Advanced Micro Devices,000038d9842aeae125e5e96a7c60706736cd7eae1120,,8454170,1.1.3.277,36864,,Storage Filter Driver,1.1.3.277,amdxata,
c:/windows/system32/drivers/appid.sys,2021-02-13 19:51:39.3275094,1980-08-15 21:05:23.0000000,2021-02-02 01:44:44.0000000,appid.sys,True,True,True,224185,Microsoft Corporation,0000d139300487369d47e41fd8c0c77721f1443f8d1c,,8454170,10.0.17763.1613,180224,,Microsoft® Windows® Operating System,10.0.17763.1613,appid,
c:/windows/system32/drivers/applockerfltr.sys,2021-02-13 19:51:39.3275094,2043-06-17 08:20:30.0000000,2018-09-15 05:06:48.0000000,applockerfltr.sys,True,True,True,48083,Microsoft Corporation,0000149c9af189183644656d6d36036288ae1d91caf8,,8454170,10.0.17763.1,32768,,Microsoft® Windows® Operating System,10.0.17763.1,applockerfltr,
c:/windows/system32/drivers/appvstrm.sys,2021-02-13 19:51:39.3275094,2002-04-10 19:50:59.0000000,2021-02-02 01:44:22.0000000,appvstrm.sys,True,True,True,116947,Microsoft Corporation,0000bd442a40534b498a581fdacd8eb3a0c6a166d2a5,,8454170,10.0.17763.1697,102400,,Microsoft® Windows® Operating System,10.0.17763.1697,appvstrm,
c:/windows/system32/drivers/appvvemgr.sys,2021-02-13 19:51:39.3431349,2020-05-15 00:39:00.0000000,2021-02-02 01:44:22.0000000,appvvemgr.sys,True,True,True,142558,Microsoft Corporation,0000813f200a53f641c6e41e5752747f341bc435cc5d,,8454170,10.0.17763.348,135168,,Microsoft® Windows® Operating System,10.0.17763.348,appvvemgr,
c:/windows/system32/drivers/appvvfs.sys,2021-02-13 19:51:39.3431349,1982-10-12 19:41:04.0000000,2018-09-15 06:27:17.0000000,appvvfs.sys,True,True,True,113399,Microsoft Corporation,00005cad709f0c2952523a10b30dc24e2dc6121e4ea1,,8454170,10.0.17763.1,118784,,Microsoft® Windows® Operating System,10.0.17763.1,appvvfs,
c:/windows/system32/drivers/arcsas.sys,2021-02-13 19:51:39.4056359,2015-04-09 19:11:33.0000000,2018-09-15 05:06:21.0000000,arcsas.sys,True,True,True,171370,"PMC-Sierra, Inc.",00006b4dc24a759b29d2936f99b85b8bb34b747fbf6a,,8454170,7.5.0.32048,126976,,Adaptec RAID Controller,7.5.0.32048,arcsas,
c:/windows/system32/drivers/asyncmac.sys,2021-02-13 19:51:39.4056359,2013-12-02 02:53:01.0000000,2018-09-15 05:07:09.0000000,asyncmac.sys,True,True,True,79997,Microsoft Corporation,00008c53a32b2c3f71287553938f8d42a05ea9556805,,8454170,10.0.17763.1,40960,,Microsoft® Windows® Operating System,10.0.17763.1,asyncmac,
c:/windows/system32/drivers/atapi.sys,2021-02-13 19:51:39.4056359,2012-04-13 04:37:26.0000000,2018-09-15 05:06:21.0000000,atapi.sys,True,True,True,69892,Microsoft Corporation,0000bfffb86cea6884dbaa1e8d155c94539c863781bf,mshdc.inf_x86_49beedb9c9085473,8454426,10.0.17763.1,36864,mshdc.inf,Microsoft® Windows® Operating System,10.0.17763.1,atapi,
c:/windows/system32/drivers/bam.sys,2021-02-13 19:51:39.4212604,1980-12-09 13:27:59.0000000,2018-09-15 05:06:54.0000000,bam.sys,True,True,True,58863,Microsoft Corporation,0000fd86211d6f6741d77c860592cbb49defd0ab7559,,8454170,10.0.17763.1,61440,,Microsoft® Windows® Operating System,10.0.17763.1,bam,
c:/windows/system32/drivers/bcmfn2.sys,2021-02-13 19:51:39.4212604,2016-11-01 02:09:09.0000000,2018-09-15 05:06:21.0000000,bcmfn2.sys,True,True,True,27816,Windows (R) Win 7 DDK provider,00009130756c6fa05f506c48c5e975cb545ae52dc0e9,,8454170,6.3.9600.17336,32768,,Windows (R) Win 7 DDK driver,6.3.9600.17336,bcmfn2,
c:/windows/system32/drivers/bindflt.sys,2021-02-13 19:51:39.4525248,2103-10-15 08:53:44.0000000,2021-02-02 01:44:36.0000000,bindflt.sys,True,True,True,129429,Microsoft Corporation,0000060c51c2e1d5617ec891a31bfb7d501032b25fc9,,8454170,10.0.17763.1613,86016,,Microsoft® Windows® Operating System,10.0.17763.1613,bindflt,
c:/windows/system32/drivers/bowser.sys,2021-02-13 19:51:39.4681351,2028-10-31 08:58:19.0000000,2021-02-02 01:44:26.0000000,bowser.sys,True,True,True,81955,Microsoft Corporation,0000b91d29a2d3e74c21e6caf9e74774216325b5518a,,8454170,10.0.17763.1697,102400,,Microsoft® Windows® Operating System,10.0.17763.1697,bowser,
c:/windows/system32/drivers/bridge.sys,2021-02-13 19:51:41.1556372,2097-05-26 18:35:26.0000000,2021-02-02 01:44:54.0000000,bridge.sys,True,True,True,124309,Microsoft Corporation,0000b1a07df9c358e6de315f0e3d15067e6284effeee,,8454170,10.0.17763.379,110592,,Microsoft® Windows® Operating System,10.0.17763.379,msbridge,
c:/windows/system32/drivers/bthenum.sys,2021-02-13 19:51:39.5150088,1996-01-04 21:26:35.0000000,2021-02-02 01:44:21.0000000,bthenum.sys,True,True,True,114299,Microsoft Corporation,00001ec534158f62ae79f4173363da84ddb0080d1f56,,8454170,10.0.17763.194,106496,,Microsoft® Windows® Operating System,10.0.17763.1,bthenum,
c:/windows/system32/drivers/bthhfenum.sys,2021-02-13 19:51:39.5150088,2082-04-05 16:31:16.0000000,2021-02-02 01:44:21.0000000,bthhfenum.sys,True,True,True,96191,Microsoft Corporation,0000ae4116c2491a5393b877169d62f89d38271b2047,,8454170,10.0.17763.292,110592,,Microsoft® Windows® Operating System,10.0.17763.292,bthhfenum,
c:/windows/system32/drivers/bthmini.sys,2021-02-13 19:51:39.5150088,1984-08-24 17:28:21.0000000,2018-09-15 05:06:22.0000000,bthmini.sys,True,True,True,86215,Microsoft Corporation,0000fc5d0c2b01e8495e0985f43cc6e2d23cd7ceff7c,,8454170,10.0.17763.1,45056,,Microsoft® Windows® Operating System,10.0.17763.1,bthmini,
c:/windows/system32/drivers/bthmodem.sys,2021-02-13 19:51:39.5306347,2066-02-25 02:45:05.0000000,2018-09-15 05:06:18.0000000,bthmodem.sys,True,True,True,57066,Microsoft Corporation,0000594f1d2c75395a41728dfbb0c69c13732c1acfaa,,8454170,10.0.17763.1,65536,,Microsoft® Windows® Operating System,10.0.17763.1,bthmodem,
c:/windows/system32/drivers/bthport.sys,2021-02-13 19:51:39.5462684,2083-03-21 17:59:08.0000000,2021-02-02 01:44:21.0000000,bthport.sys,True,True,True,964724,Microsoft Corporation,0000f3a3cf67f25d5718ec22b34b6778854705b215c6,,8454170,10.0.17763.1697,962560,,Microsoft® Windows® Operating System,10.0.17763.1697,bthport,
c:/windows/system32/drivers/bthusb.sys,2021-02-13 19:51:39.5618853,2028-03-25 21:05:02.0000000,2021-02-02 01:44:21.0000000,bthusb.sys,True,True,True,116335,Microsoft Corporation,00008b39cd44069109a9b0224c7e878751c022a49014,,8454170,10.0.17763.678,77824,,Microsoft® Windows® Operating System,10.0.17763.1,bthusb,
c:/windows/system32/drivers/buttonconverter.sys,2021-02-13 19:51:39.5618853,2041-07-29 09:29:21.0000000,2018-09-15 05:06:23.0000000,buttonconverter.sys,True,True,True,74833,Microsoft Corporation,0000d61b287dd46de995005ded283f216283b6e32085,,8454170,10.0.17763.1,49152,,Microsoft® Windows® Operating System,10.0.17763.1,buttonconverter,
c:/windows/system32/drivers/cad.sys,2021-02-13 19:51:39.6400229,2018-07-28 11:14:42.0000000,2018-09-15 05:06:18.0000000,cad.sys,True,True,True,106801,Microsoft Corporation,000004f251eba54ac152c07b3ce2c6d3627c0036d843,,8454170,10.0.17763.1,61440,,Microsoft® Windows® Operating System,10.0.17763.1,cad,
c:/windows/system32/drivers/capimg.sys,2021-02-13 19:51:39.6556350,2084-02-17 02:38:51.0000000,2018-09-15 05:06:20.0000000,capimg.sys,True,True,True,120763,Microsoft Corporation,0000e3410190d4019dfb39ee9f10d27085647006005b,,8454170,10.0.17763.1,139264,,Microsoft® Windows® Operating System,10.0.17763.1,capimg,
c:/windows/system32/drivers/cdfs.sys,2021-02-13 19:51:39.6712596,2028-01-29 05:58:01.0000000,2021-02-02 01:44:52.0000000,cdfs.sys,True,True,True,126256,Microsoft Corporation,0000721618c67624612791b9f52208bbd64516be4dc3,,8454170,10.0.17763.379,94208,,Microsoft® Windows® Operating System,10.0.17763.379,cdfs,
c:/windows/system32/drivers/cdrom.sys,2021-02-13 19:51:39.6712596,2009-10-29 01:46:03.0000000,2018-09-15 05:06:20.0000000,cdrom.sys,True,True,True,130267,Microsoft Corporation,00001529c2a7dbcf7737d9f11efc74f0197a238a0c36,cdrom.inf_x86_21810ece8f350be7,8454170,10.0.17763.1,135168,cdrom.inf,Microsoft® Windows® Operating System,10.0.17763.1,cdrom,1.15
c:/windows/system32/drivers/circlass.sys,2021-02-13 19:51:39.6868854,2068-10-14 14:31:02.0000000,2018-09-15 05:06:18.0000000,circlass.sys,True,True,True,41855,Microsoft Corporation,000015842856db9ed23d6dc28cdd0038950a8093a04f,,8454170,10.0.17763.1,57344,,Microsoft® Windows® Operating System,10.0.17763.1,circlass,
c:/windows/system32/drivers/cldflt.sys,2021-02-13 19:51:39.7181345,2091-10-15 01:23:11.0000000,2021-02-02 01:44:44.0000000,cldflt.sys,True,True,True,349236,Microsoft Corporation,00006f11641043bb4cb4a53725657cc787fa5c73f44f,,8454682,10.0.17763.1728,372736,,Microsoft® Windows® Operating System,10.0.17763.1728,cldflt,
c:/windows/system32/drivers/clfs.sys,2021-02-13 19:51:39.7337599,2102-11-23 15:15:23.0000000,2021-02-02 01:44:48.0000000,clfs.sys,True,True,True,332099,Microsoft Corporation,00006acbfe8d0a386e01fd49c2de1c347e92558e2c77,,8454426,10.0.17763.1577,299008,,Microsoft® Windows® Operating System,10.0.17763.1577,clfs,
c:/windows/system32/drivers/cmbatt.sys,2021-02-13 19:51:39.7337599,1976-11-30 05:14:23.0000000,2018-09-15 05:06:21.0000000,cmbatt.sys,True,True,True,75151,Microsoft Corporation,000099625be6a092e327c4333237d877a519a02cc646,,8454170,10.0.17763.1,45056,,Microsoft® Windows® Operating System,10.0.17763.1,cmbatt,
c:/windows/system32/drivers/cng.sys,2021-02-13 19:51:39.7493853,1985-03-29 20:53:58.0000000,2021-02-02 01:44:46.0000000,cng.sys,True,True,True,566684,Microsoft Corporation,0000c89d84ba6d96c072cabd640633fe4519e05bb455,,8454426,10.0.17763.1613,552960,,Microsoft® Windows® Operating System,10.0.17763.1613,cng,
c:/windows/system32/drivers/cnghwassist.sys,2021-02-13 19:51:39.7806360,2051-12-22 10:26:02.0000000,2018-09-15 05:06:41.0000000,cnghwassist.sys,True,True,True,43902,Microsoft Corporation,00004e338d34bc06daf6911b996b5122c9f9ae6b6068,,8454170,10.0.17763.1,45056,,Microsoft® Windows® Operating System,10.0.17763.1,cnghwassist,
c:/windows/system32/drivers/condrv.sys,2021-02-13 19:51:39.7806360,1980-06-14 04:35:10.0000000,2018-09-15 05:06:43.0000000,condrv.sys,True,True,True,59405,Microsoft Corporation,000019bc0accc299fae61900a55b1f6e3319d90c0787,,8454170,10.0.17763.1,53248,,Microsoft® Windows® Operating System,10.0.17763.1,condrv,
c:/windows/system32/drivers/csc.sys,2021-02-13 19:51:39.8275094,2000-12-10 16:05:05.0000000,2021-02-02 01:45:01.0000000,csc.sys,True,True,True,431326,Microsoft Corporation,00009094fbd9b8cc4bf62417fcd21b0b83b607566d16,,8454170,10.0.17763.1697,446464,,Microsoft® Windows® Operating System,10.0.17763.1697,csc,
c:/windows/system32/drivers/dam.sys,2021-02-13 19:51:39.8431345,2007-02-03 19:13:40.0000000,2021-02-02 01:44:47.0000000,dam.sys,True,True,True,129493,Microsoft Corporation,000075544b58369ce44b2028b0760be10c8f2a87dc3b,,8454170,10.0.17763.404,86016,,Microsoft® Windows® Operating System,10.0.17763.404,dam,
c:/windows/system32/drivers/dfsc.sys,2021-02-13 19:51:39.8743857,2012-11-09 03:47:43.0000000,2018-09-15 05:06:52.0000000,dfsc.sys,True,True,True,166090,Microsoft Corporation,00009a720d7aa75035db8a18a779478c349d7636ff70,,8454170,10.0.17763.1,131072,,Microsoft® Windows® Operating System,10.0.17763.1,dfsc,
c:/windows/system32/drivers/disk.sys,2021-02-13 19:51:39.8743857,2044-10-28 03:34:00.0000000,2021-02-02 01:44:21.0000000,disk.sys,True,True,True,93531,Microsoft Corporation,0000606b3de214c5282827776994061ba5d407e93d05,wstorflt.inf_x86_a2b02816153f6982,8454426,10.0.17763.1728,90112,wstorflt.inf,Microsoft® Windows® Operating System,10.0.17763.1,disk,
c:/windows/system32/drivers/dmvsc.sys,2021-02-13 19:51:39.8743857,2040-03-24 03:02:56.0000000,2021-02-02 01:44:21.0000000,dmvsc.sys,True,True,True,74736,Microsoft Corporation,0000170d2ffe01e41eb6dea566763ced2cc721410735,wdmvsc.inf_x86_539953e768ef8424,8454170,10.0.17763.771,65536,wdmvsc.inf,Microsoft® Windows® Operating System,10.0.17763.1,dmvsc,1.15
c:/windows/system32/drivers/drmkaud.sys,2021-02-13 19:51:39.8743857,1994-02-25 15:21:28.0000000,2018-09-15 05:06:18.0000000,drmkaud.sys,True,True,True,57581,Microsoft Corporation,000051a4c5ea6da36b48bc9a527bc92736c412189b9a,,8454170,10.0.17763.1,28672,,Microsoft® Windows® Operating System,10.0.17763.1,drmkaud,
c:/windows/system32/drivers/dxgkrnl.sys,2021-02-13 19:51:39.9368844,2008-11-03 13:56:32.0000000,2021-02-02 01:44:32.0000000,dxgkrnl.sys,True,True,True,2571905,Microsoft Corporation,00007af314ab779a6d5cd10a6e92789c5d8cced3ed78,,8454170,10.0.17763.1613,2580480,,Microsoft® Windows® Operating System,10.0.17763.1613,dxgkrnl,
c:/windows/system32/drivers/ehstorclass.sys,2021-02-13 19:51:39.9993846,2098-04-15 15:39:27.0000000,2018-09-15 05:07:11.0000000,ehstorclass.sys,True,True,True,93336,Microsoft Corporation,0000182cdcb827e64af4d794a46df0e514a7d9dee9ff,,8454426,10.0.17763.1,90112,,Microsoft® Windows® Operating System,10.0.17763.1,ehstorclass,1.15
c:/windows/system32/drivers/ehstortcgdrv.sys,2021-02-13 19:51:40.0150093,1978-12-28 12:52:23.0000000,2018-09-15 05:06:18.0000000,ehstortcgdrv.sys,True,True,True,137705,Microsoft Corporation,000047fffc6f020f3b7ec29ccf01376bc1363ebf051f,,8454170,10.0.17763.1,106496,,Microsoft® Windows® Operating System,10.0.17763.1,ehstortcgdrv,1.15
c:/windows/system32/drivers/errdev.sys,2021-02-13 19:51:40.0150093,1978-09-11 16:08:28.0000000,2018-09-15 05:06:21.0000000,errdev.sys,True,True,True,71141,Microsoft Corporation,0000c2c1fd53e398485e9cab1d2a2a4444e1ec79c700,,8454170,10.0.17763.1,32768,,Microsoft® Windows® Operating System,10.0.17763.1,errdev,
c:/windows/system32/drivers/fdc.sys,2021-02-13 19:51:40.0306343,2060-08-23 04:43:45.0000000,2018-09-15 05:06:21.0000000,fdc.sys,True,True,True,29729,Microsoft Corporation,0000325791fa445f0a138b330bbbac29ac347e05c79e,fdc.inf_x86_006bf82d1f76f5df,8454170,10.0.17763.1,45056,fdc.inf,Microsoft® Windows® Operating System,10.0.17763.1,fdc,
c:/windows/system32/drivers/filecrypt.sys,2021-02-13 19:51:40.0306343,2082-06-05 14:12:52.0000000,2018-09-15 05:06:25.0000000,filecrypt.sys,True,True,True,52008,Microsoft Corporation,0000871f91a36a050ac7f6040feb1943b26e822f6dcf,,8454682,10.0.17763.1,65536,,Microsoft® Windows® Operating System,10.0.17763.1,filecrypt,
c:/windows/system32/drivers/fileinfo.sys,2021-02-13 19:51:40.0775097,2063-06-22 05:22:19.0000000,2021-02-02 01:44:43.0000000,fileinfo.sys,True,True,True,94903,Microsoft Corporation,000098ee4e62b229118b193eaa7eacbff7d5e1821895,,8454938,10.0.17763.194,73728,,Microsoft® Windows® Operating System,10.0.17763.194,fileinfo,
c:/windows/system32/drivers/filetrace.sys,2021-02-13 19:51:40.0931447,2065-10-07 17:17:01.0000000,2018-09-15 05:06:47.0000000,filetrace.sys,True,True,True,87100,Microsoft Corporation,00001c2706c24bdb979680ef1ab4b38f202b06497229,,8454170,10.0.17763.1,53248,,Microsoft® Windows® Operating System,10.0.17763.1,filetrace,
c:/windows/system32/drivers/flpydisk.sys,2021-02-13 19:51:40.0931447,2002-10-22 09:24:03.0000000,2018-09-15 05:06:21.0000000,flpydisk.sys,True,True,True,57086,Microsoft Corporation,0000081293901febf7696004b714bebe9f67095e0353,flpydisk.inf_x86_7ad397adfe2508b0,8454170,10.0.17763.1,40960,flpydisk.inf,Microsoft® Windows® Operating System,10.0.17763.1,flpydisk,
c:/windows/system32/drivers/fltmgr.sys,2021-02-13 19:51:40.1087593,1982-11-23 04:21:04.0000000,2021-02-02 01:44:45.0000000,fltmgr.sys,True,True,True,356159,Microsoft Corporation,0000e3291285442371c15732af5822a4452697893a70,,8454426,10.0.17763.831,323584,,Microsoft® Windows® Operating System,10.0.17763.1,fltmgr,
c:/windows/system32/drivers/fsdepends.sys,2021-02-13 19:51:40.1087593,2008-04-27 10:20:46.0000000,2018-09-15 05:06:25.0000000,fsdepends.sys,True,True,True,89773,Microsoft Corporation,000092f6e93221d1514bcc9da669cf39a996d4633811,,8454170,10.0.17763.1,65536,,Microsoft® Windows® Operating System,10.0.17763.1,fsdepends,
c:/windows/system32/drivers/fvevol.sys,2021-02-13 19:51:40.1243842,1987-06-19 20:12:37.0000000,2021-02-02 01:45:02.0000000,fvevol.sys,True,True,True,691410,Microsoft Corporation,00008a3e9cc5475f5a19bff4dfee11f8379db788063c,,8454426,10.0.17763.1728,663552,,Microsoft® Windows® Operating System,10.0.17763.1,fvevol,
c:/windows/system32/drivers/genericusbfn.sys,2021-02-13 19:51:40.1400095,2060-03-28 00:32:22.0000000,2018-09-15 05:06:23.0000000,genericusbfn.sys,True,True,True,20949,Microsoft Corporation,00002488d84ada6844dd60382a479fddbc7ed06eae29,,8454170,10.0.17763.1,40960,,Microsoft® Windows® Operating System,10.0.17763.1,genericusbfn,
c:/windows/system32/drivers/gpuenergydrv.sys,2021-02-13 19:51:40.1556349,2057-02-03 22:38:41.0000000,2018-09-15 05:06:24.0000000,gpuenergydrv.sys,True,True,True,26756,Microsoft Corporation,00006dabd684c0016087cf623232fb934d9f4ff546dd,,8454170,10.0.17763.1,28672,,Microsoft® Windows® Operating System,10.0.17763.1,gpuenergydrv,
c:/windows/system32/drivers/hdaudbus.sys,2021-02-13 19:51:40.1712702,1985-02-19 04:24:06.0000000,2018-09-15 05:06:18.0000000,hdaudbus.sys,True,True,True,97764,Microsoft Corporation,0000dafac9dcb4cc64eb54d470d90983469a49f0f255,,8454170,10.0.17763.1,106496,,Microsoft® Windows® Operating System,10.0.17763.1,hdaudbus,
c:/windows/system32/drivers/hidbatt.sys,2021-02-13 19:51:40.1868854,2061-11-27 05:14:54.0000000,2018-09-15 05:06:21.0000000,hidbatt.sys,True,True,True,63418,Microsoft Corporation,0000bb4bfc386497c6bec89524ab02168b0f1d3b93d7,,8454170,10.0.17763.1,40960,,Microsoft® Windows® Operating System,10.0.17763.1,hidbatt,
c:/windows/system32/drivers/hidbth.sys,2021-02-13 19:51:40.2337605,2101-05-12 07:13:44.0000000,2021-02-02 01:44:21.0000000,hidbth.sys,True,True,True,155283,Microsoft Corporation,0000996c8f7ac5b27d39e56a8dcc856da17b394fb157,,8454170,10.0.17763.1192,110592,,Microsoft® Windows® Operating System,10.0.17763.1,hidbth,
c:/windows/system32/drivers/hidi2c.sys,2021-02-13 19:51:40.2337605,2007-07-25 06:25:55.0000000,2018-09-15 05:06:23.0000000,hidi2c.sys,True,True,True,89037,Microsoft Corporation,00009506a5842e9ffe232b9b5cbe6c97221932a9beeb,,8454170,10.0.17763.1,57344,,Microsoft® Windows® Operating System,10.0.17763.1,hidi2c,
c:/windows/system32/drivers/hidinterrupt.sys,2021-02-13 19:51:40.2337605,2020-04-03 04:50:39.0000000,2018-09-15 05:06:23.0000000,hidinterrupt.sys,True,True,True,46023,Microsoft Corporation,0000266b64d7444ea7035cb8bb580cc143b457f08b31,,8454170,10.0.17763.1,49152,,Microsoft® Windows® Operating System,10.0.17763.1,hidinterrupt,
c:/windows/system32/drivers/hidir.sys,2021-02-13 19:51:40.2493957,2095-04-29 20:03:37.0000000,2018-09-15 05:06:18.0000000,hidir.sys,True,True,True,52520,Microsoft Corporation,0000fe1efd4083549bfbff93ce2c89f253fb84646b56,,8454170,10.0.17763.1,61440,,Microsoft® Windows® Operating System,10.0.17763.1,hidir,
c:/windows/system32/drivers/hidspi.sys,2021-02-13 19:51:40.2650101,1993-01-11 15:50:26.0000000,2018-09-15 05:06:23.0000000,hidspi.sys,True,True,True,56802,Microsoft Corporation,000022c2228a8a083d1f620e2d385784aa5c82871b6f,,8454170,10.0.17763.1,57344,,Microsoft® Windows® Operating System,10.0.17763.1,hidspi,
