KeyName,KeyLastWriteTimestamp,BusReportedDescription,Class,ClassGuid,Compid,ContainerId,Description,DriverId,DriverPackageStrongName,DriverName,DriverVerDate,DriverVerVersion,Enumerator,HWID,Inf,InstallState,Manufacturer,MatchingId,Model,ParentId,ProblemCode,Provider,Service,Stackid
acpi/pnp0800/4&215d0f95&0,2021-02-13 19:51:38.5150093,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},System speaker,,machine.inf_x86_163747d88c6e7989,,06-21-2006,10.0.17763.771,acpi,"acpi\ven_pnp&dev_0800,acpi\pnp0800,*pnp0800",machine.inf,0,(Standard system devices),*pnp0800,System speaker,pci\ven_8086&dev_7110&subsys_00001414&rev_01\3&267a616a&0&38,0,Microsoft,,\driver\acpi
acpi/pnp0a03/0,2021-02-13 19:51:38.5462597,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},PCI Bus,0000dcba539da090026d638e99a53040fabb5bf14a86,pci.inf_x86_5d2b2fec8de6fdf2,pci.sys,06-21-2006,10.0.17763.1728,acpi,"acpi\ven_pnp&dev_0a03,acpi\pnp0a03,*pnp0a03",pci.inf,0,(Standard system devices),*pnp0a03,PCI Bus,acpi_hal\pnp0c08\0,0,Microsoft,pci,"\driver\pci,\driver\acpi"
acpi/pnp0b00/4&215d0f95&0,2021-02-13 19:51:38.5462597,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},System CMOS/real time clock,,machine.inf_x86_163747d88c6e7989,,06-21-2006,10.0.17763.771,acpi,"acpi\ven_pnp&dev_0b00,acpi\pnp0b00,*pnp0b00",machine.inf,0,(Standard system devices),*pnp0b00,System CMOS/real time clock,pci\ven_8086&dev_7110&subsys_00001414&rev_01\3&267a616a&0&38,0,Microsoft,,\driver\acpi
acpi/pnp0c01/1,2021-02-13 19:51:38.4993953,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},System board,,machine.inf_x86_163747d88c6e7989,,06-21-2006,10.0.17763.771,acpi,"acpi\ven_pnp&dev_0c01,acpi\pnp0c01,*pnp0c01",machine.inf,0,(Standard system devices),*pnp0c01,System board,acpi_hal\pnp0c08\0,0,Microsoft,,\driver\acpi
acpi/pnp0c02/1,2021-02-13 19:51:38.4993953,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},Motherboard resources,,machine.inf_x86_163747d88c6e7989,,06-21-2006,10.0.17763.771,acpi,"acpi\ven_pnp&dev_0c02,acpi\pnp0c02,*pnp0c02",machine.inf,0,(Standard system devices),*pnp0c02,Motherboard resources,pci\ven_8086&dev_7110&subsys_00001414&rev_01\3&267a616a&0&38,0,Microsoft,,\driver\acpi
acpi/pnp0c02/2,2021-02-13 19:51:38.5150093,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},Motherboard resources,,machine.inf_x86_163747d88c6e7989,,06-21-2006,10.0.17763.771,acpi,"acpi\ven_pnp&dev_0c02,acpi\pnp0c02,*pnp0c02",machine.inf,0,(Standard system devices),*pnp0c02,Motherboard resources,pci\ven_8086&dev_7110&subsys_00001414&rev_01\3&267a616a&0&38,0,Microsoft,,\driver\acpi
acpi/pnp0c04/4&215d0f95&0,2021-02-13 19:51:38.5618936,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},Numeric data processor,,machine.inf_x86_163747d88c6e7989,,06-21-2006,10.0.17763.771,acpi,"acpi\ven_pnp&dev_0c04,acpi\pnp0c04,*pnp0c04",machine.inf,0,(Standard system devices),*pnp0c04,Numeric data processor,pci\ven_8086&dev_7110&subsys_00001414&rev_01\3&267a616a&0&38,0,Microsoft,,\driver\acpi
acpi/pnp0f03/4&215d0f95&0,2021-02-13 19:51:38.5150093,,mouse,{4d36e96f-e325-11ce-bfc1-08002be10318},*pnp0f13,{27db0821-3bf9-f71a-f96f-a53403857690},Microsoft PS/2 Mouse,0000ecd4c71d360cf65f4d9177655782a97e097acd13,msmouse.inf_x86_16901644765d2c68,i8042prt.sys,06-21-2006,10.0.17763.1,acpi,"acpi\ven_pnp&dev_0f03,acpi\pnp0f03,*pnp0f03",msmouse.inf,0,Microsoft,*pnp0f03,Microsoft PS/2 Mouse,pci\ven_8086&dev_7110&subsys_00001414&rev_01\3&267a616a&0&38,0,Microsoft,i8042prt,"\driver\mouclass,\driver\i8042prt,\driver\acpi"
acpi/vmbus/0,2021-02-13 19:51:38.5150093,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},Microsoft Hyper-V Virtual Machine Bus,000022cae6d965d0e53f8e02995f3221770977355fca,wvmbus.inf_x86_55aaa9f467bda278,vmbus.sys,06-21-2006,10.0.17763.1728,acpi,"acpi\vmbus,*vmbus",wvmbus.inf,0,Microsoft,acpi\vmbus,Microsoft Hyper-V Virtual Machine Bus,pci\ven_8086&dev_7110&subsys_00001414&rev_01\3&267a616a&0&38,0,Microsoft,vmbus,"\driver\vmbus,\driver\acpi"
acpi_hal/pnp0c08/0,2021-02-13 19:51:38.5462597,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},Microsoft ACPI-Compliant System,0000a4dee340706640d98726ecbe4b3a1b455e1cba5d,acpi.inf_x86_64c45ab7dc8c7030,acpi.sys,06-21-2006,10.0.17763.1728,acpi_hal,"acpi_hal\pnp0c08,*pnp0c08",acpi.inf,0,Microsoft,*pnp0c08,Microsoft ACPI-Compliant System,root\acpi_hal\0000,0,Microsoft,acpi,"\driver\acpi,\driver\acpi_hal"
display/msh062e/6&1a097cd8&0&uid5527112,2021-02-13 19:51:38.7025288,Generic Monitor,monitor,{4d36e96e-e325-11ce-bfc1-08002be10318},*pnp09ff,{5075d813-60d4-1f69-4f5a-ab14fed204bd},Generic PnP Monitor,0000eb50efb23e75080cbf0a998be8f60970e9fb372b,monitor.inf_x86_56cbde211a283451,monitor.sys,06-21-2006,10.0.17763.771,display,monitor\msh062e,monitor.inf,0,(Standard monitor types),*pnp09ff,Generic PnP Monitor,vmbus\{da0a7802-e377-4aac-8e77-0558eb1073f8}\{5620e0c7-8062-4dce-aeb7-520c7ef76171},0,Microsoft,monitor,"\driver\monitor,\driver\hypervideo"
fdc/generic_floppy_drive/5&3aa3947e&0&0,2021-02-13 19:51:38.5150093,,floppydisk,{4d36e980-e325-11ce-bfc1-08002be10318},genfloppydisk,{27db0821-3bf9-f71a-f96f-a53403857690},Floppy disk drive,0000081293901febf7696004b714bebe9f67095e0353,flpydisk.inf_x86_7ad397adfe2508b0,flpydisk.sys,06-21-2006,10.0.17763.1131,fdc,fdc\generic_floppy_drive,flpydisk.inf,0,(Standard floppy disk drives),genfloppydisk,Floppy disk drive,acpi\pnp0700\4&215d0f95&0,0,Microsoft,flpydisk,"\driver\flpydisk,\driver\fdc"
hid/{cfa8b69e-5b4a-4cc0-b98b-8ba1a1f3f95a}/6&1a8c06af&0&0000,2021-02-13 19:51:38.5462597,,mouse,{4d36e96f-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},HID-compliant mouse,00005f3c44efeff3e4de6c1d700671d23cc07923875d,msmouse.inf_x86_16901644765d2c68,mouhid.sys,06-21-2006,10.0.17763.1,hid,"hid\{cfa8b69e-5b4a-4cc0-b98b-8ba1a1f3f95a},hid\{58f75a6d-d949-4320-99e1-a2a2576d581c},hid\vid_045e&up:0001_u:0002,hid_device_system_mouse,hid_device_up:0001_u:0002,hid_device",msmouse.inf,0,Microsoft,hid_device_system_mouse,HID-compliant mouse,vmbus\{cfa8b69e-5b4a-4cc0-b98b-8ba1a1f3f95a}\{58f75a6d-d949-4320-99e1-a2a2576d581c},0,Microsoft,mouhid,"\driver\mouclass,\driver\mouhid,\driver\vmbushid"
ide/cdrommsft_virtual_cd/rom_____________________1.0_____/5&cfb56de&0&1.0.0,2021-02-13 19:51:38.5618936,Msft Virtual CD/ROM ATA Device,cdrom,{4d36e965-e325-11ce-bfc1-08002be10318},gencdrom,{27db0821-3bf9-f71a-f96f-a53403857690},Msft Virtual CD/ROM ATA Device,00001529c2a7dbcf7737d9f11efc74f0197a238a0c36,cdrom.inf_x86_21810ece8f350be7,cdrom.sys,06-21-2006,10.0.17763.1,ide,"ide\cdrommsft_virtual_cd/rom_____________________1.0_____,ide\msft_virtual_cd/rom_____________________1.0_____,ide\cdrommsft_virtual_cd/rom_____________________,msft_virtual_cd/rom_____________________1.0_____,gencdrom",cdrom.inf,0,(Standard CD-ROM drives),gencdrom,CD-ROM Drive,pciide\idechannel\4&10bf2f88&0&1,0,Microsoft,cdrom,"\driver\cdrom,\driver\acpi,\driver\atapi"
ide/diskvirtual_hd______________________________1.1.0___/5&35dc7040&0&0.0.0,2021-02-13 19:51:38.5306350,Virtual HD ATA Device,diskdrive,{4d36e967-e325-11ce-bfc1-08002be10318},gendisk,{27db0821-3bf9-f71a-f96f-a53403857690},Virtual HD ATA Device,0000606b3de214c5282827776994061ba5d407e93d05,wstorflt.inf_x86_a2b02816153f6982,disk.sys,06-21-2006,10.0.17763.771,ide,"ide\diskvirtual_hd______________________________1.1.0___,ide\virtual_hd______________________________1.1.0___,ide\diskvirtual_hd______________________________,virtual_hd______________________________1.1.0___,gendisk",wstorflt.inf,0,Microsoft,ide\diskvirtual_hd______________________________1.1.0___,Microsoft Hyper-V Accelerated Disk Drive,pciide\idechannel\4&10bf2f88&0&0,0,Microsoft,disk,"\driver\partmgr,\driver\disk,\driver\storflt,\driver\acpi,\driver\atapi"
pci/ven_1414&dev_5353&subsys_00000000&rev_00/3&267a616a&0&40,2021-02-13 19:51:38.5618936,Video Controller (VGA Compatible),system,{4d36e97d-e325-11ce-bfc1-08002be10318},"pci\ven_1414&cc_030000,pci\ven_1414&cc_0300,pci\ven_1414,pci\cc_030000,pci\cc_0300",{27db0821-3bf9-f71a-f96f-a53403857690},Microsoft Hyper-V S3 Cap,000020705a3d6752a1b6b8416653f1d4a21b0ea0ad70,ws3cap.inf_x86_d7cf857fa5d42b1a,vms3cap.sys,06-21-2006,10.0.17763.1,pci,"pci\ven_1414&dev_5353&subsys_00000000&rev_00,pci\ven_1414&dev_5353&subsys_00000000,pci\ven_1414&dev_5353&rev_00,pci\ven_1414&dev_5353,pci\ven_1414&dev_5353&cc_030000,pci\ven_1414&dev_5353&cc_0300",ws3cap.inf,0,Microsoft,pci\ven_1414&dev_5353&subsys_00000000&rev_00,Microsoft Hyper-V S3 Cap,acpi\pnp0a03\0,0,Microsoft,s3cap,"\driver\s3cap,\driver\pci"
pci/ven_8086&dev_7110&subsys_00001414&rev_01/3&267a616a&0&38,2021-02-13 19:51:38.5306350,PCI to ISA Bridge,system,{4d36e97d-e325-11ce-bfc1-08002be10318},"pci\ven_8086&dev_7110&rev_01,pci\ven_8086&dev_7110,pci\ven_8086&cc_060100,pci\ven_8086&cc_0601,pci\ven_8086,pci\cc_060100,pci\cc_0601",{27db0821-3bf9-f71a-f96f-a53403857690},PCI to ISA Bridge,000054499c9a317b7394e3dcf91a388a87b563ff4ed4,machine.inf_x86_163747d88c6e7989,msisadrv.sys,06-21-2006,10.0.17763.771,pci,"pci\ven_8086&dev_7110&subsys_00001414&rev_01,pci\ven_8086&dev_7110&subsys_00001414,pci\ven_8086&dev_7110&cc_060100,pci\ven_8086&dev_7110&cc_0601",machine.inf,0,Intel,pci\ven_8086&dev_7110&cc_0601,PCI to ISA Bridge,acpi\pnp0a03\0,0,Microsoft,msisadrv,"\driver\msisadrv,\driver\acpi,\driver\pci"
pci/ven_8086&dev_7111&subsys_00000000&rev_01/3&267a616a&0&39,2021-02-13 19:51:38.5306350,IDE Controller,hdc,{4d36e96a-e325-11ce-bfc1-08002be10318},"pci\ven_8086&cc_010180,pci\ven_8086&cc_0101,pci\ven_8086,pci\cc_010180,pci\cc_0101",{27db0821-3bf9-f71a-f96f-a53403857690},Intel(R) 82371AB/EB PCI Bus Master IDE Controller,00008fcc965253110446996d21aebc2b85330738ff99,mshdc.inf_x86_49beedb9c9085473,intelide.sys,06-21-2006,10.0.17763.1432,pci,"pci\ven_8086&dev_7111&subsys_00000000&rev_01,pci\ven_8086&dev_7111&subsys_00000000,pci\ven_8086&dev_7111&rev_01,pci\ven_8086&dev_7111,pci\ven_8086&dev_7111&cc_010180,pci\ven_8086&dev_7111&cc_0101",mshdc.inf,0,Intel,pci\ven_8086&dev_7111,Intel(R) 82371AB/EB PCI Bus Master IDE Controller,acpi\pnp0a03\0,0,Microsoft,intelide,"\driver\intelide,\driver\acpi,\driver\pci"
pci/ven_8086&dev_7192&subsys_00000000&rev_03/3&267a616a&0&00,2021-02-13 19:51:38.5618936,PCI HOST Bridge,system,{4d36e97d-e325-11ce-bfc1-08002be10318},"pci\ven_8086&cc_060000,pci\ven_8086&cc_0600,pci\ven_8086,pci\cc_060000,pci\cc_0600",{27db0821-3bf9-f71a-f96f-a53403857690},CPU to PCI Bridge,,machine.inf_x86_163747d88c6e7989,,06-21-2006,10.0.17763.771,pci,"pci\ven_8086&dev_7192&subsys_00000000&rev_03,pci\ven_8086&dev_7192&subsys_00000000,pci\ven_8086&dev_7192&rev_03,pci\ven_8086&dev_7192,pci\ven_8086&dev_7192&cc_060000,pci\ven_8086&dev_7192&cc_0600",machine.inf,0,Intel,pci\ven_8086&dev_7192,CPU to PCI Bridge,acpi\pnp0a03\0,0,Microsoft,,\driver\pci
pciide/idechannel/4&10bf2f88&0&0,2021-02-13 19:51:38.5150093,ATA Channel 0,hdc,{4d36e96a-e325-11ce-bfc1-08002be10318},*pnp0600,{27db0821-3bf9-f71a-f96f-a53403857690},ATA Channel 0,0000bfffb86cea6884dbaa1e8d155c94539c863781bf,mshdc.inf_x86_49beedb9c9085473,atapi.sys,06-21-2006,10.0.17763.1432,pciide,"intel-piix4,internal_ide_channel",mshdc.inf,0,(Standard IDE ATA/ATAPI controllers),internal_ide_channel,IDE Channel,pci\ven_8086&dev_7111&subsys_00000000&rev_01\3&267a616a&0&39,0,Microsoft,atapi,"\driver\atapi,\driver\acpi,\driver\intelide"
pciide/idechannel/4&10bf2f88&0&1,2021-02-13 19:51:38.5150093,ATA Channel 1,hdc,{4d36e96a-e325-11ce-bfc1-08002be10318},*pnp0600,{27db0821-3bf9-f71a-f96f-a53403857690},ATA Channel 1,0000bfffb86cea6884dbaa1e8d155c94539c863781bf,mshdc.inf_x86_49beedb9c9085473,atapi.sys,06-21-2006,10.0.17763.1432,pciide,"intel-piix4,internal_ide_channel",mshdc.inf,0,(Standard IDE ATA/ATAPI controllers),internal_ide_channel,IDE Channel,pci\ven_8086&dev_7111&subsys_00000000&rev_01\3&267a616a&0&39,0,Microsoft,atapi,"\driver\atapi,\driver\acpi,\driver\intelide"
root/acpi_hal/0000,2021-02-13 19:51:38.5306350,,computer,{4d36e966-e325-11ce-bfc1-08002be10318},"detectedinternal\acpi_hal,detected\acpi_hal",{27db0821-3bf9-f71a-f96f-a53403857690},ACPI x86-based PC,,hal.inf_x86_acf2378e2f5cc273,,06-21-2006,10.0.17763.1,root,acpiapic,hal.inf,0,(Standard computers),acpiapic,ACPI x86-based PC,htree\root\0,0,Microsoft,,"\driver\acpi_hal,\driver\pnpmanager"
root/basicdisplay/0000,2021-02-13 19:51:38.5150093,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},Microsoft Basic Display Driver,000059fb5190b426dcec396ec7f50a7b4150226721fe,basicdisplay.inf_x86_bdf2b66bf6183312,basicdisplay.sys,06-21-2006,10.0.17763.1,root,root\basicdisplay,basicdisplay.inf,0,(Standard display types),root\basicdisplay,Microsoft Basic Display Driver,htree\root\0,0,Microsoft,basicdisplay,"\driver\basicdisplay,\driver\pnpmanager"
root/basicrender/0000,2021-02-13 19:51:38.5462597,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},Microsoft Basic Render Driver,000084afc81fd55c706b6965cdb367d9c96f542adb32,basicrender.inf_x86_77edf1747fb8acab,basicrender.sys,06-21-2006,10.0.17763.1,root,root\basicrender,basicrender.inf,0,Microsoft,root\basicrender,Microsoft Basic Render Driver,htree\root\0,0,Microsoft,basicrender,"\driver\basicrender,\driver\pnpmanager"
root/compositebus/0000,2021-02-13 19:51:38.5306350,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},Composite Bus Enumerator,0000bdd1cb3c8633286b8896c46f2bd53994ccd33a48,compositebus.inf_x86_f00ee1e280ef2998,compositebus.sys,06-21-2006,10.0.17763.1,root,root\compositebus,compositebus.inf,0,Microsoft,root\compositebus,Composite Bus Enumerator,htree\root\0,0,Microsoft,compositebus,"\driver\compositebus,\driver\pnpmanager"
root/kdnic/0000,2021-02-13 19:51:38.5306350,,net,{4d36e972-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},Microsoft Kernel Debug Network Adapter,0000c3e8ee5f97d6f6f552190dcdceb9b83052a97a16,kdnic.inf_x86_da6ad2661bd3c83f,kdnic.sys,06-21-2006,10.0.17763.1,root,root\kdnic,kdnic.inf,0,Microsoft,root\kdnic,Microsoft Kernel Debug Network Adapter,htree\root\0,0,Microsoft,kdnic,"\driver\kdnic,\driver\pnpmanager"
root/mssmbios/0000,2021-02-13 19:51:38.5618936,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},Microsoft System Management BIOS Driver,0000650576897b3aabd0c02432d2a43fb7fd120e04a7,mssmbios.inf_x86_0a4aec3f2d70eef3,mssmbios.sys,06-21-2006,10.0.17763.1,root,root\mssmbios,mssmbios.inf,0,(Standard system devices),root\mssmbios,Microsoft System Management BIOS Driver,htree\root\0,0,Microsoft,mssmbios,"\driver\mssmbios,\driver\pnpmanager"
root/ndisvirtualbus/0000,2021-02-13 19:51:38.5618936,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},NDIS Virtual Network Adapter Enumerator,0000b63f862bf81143256e8cabf32c987e50fe35e797,ndisvirtualbus.inf_x86_c3c7a6b5dc7f9fce,ndisvirtualbus.sys,06-21-2006,10.0.17763.1,root,root\ndisvirtualbus,ndisvirtualbus.inf,0,Microsoft,root\ndisvirtualbus,NDIS Virtual Network Adapter Enumerator,htree\root\0,0,Microsoft,ndisvirtualbus,"\driver\ndisvirtualbus,\driver\pnpmanager"
root/rdpbus/0000,2021-02-13 19:51:38.5618936,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},Remote Desktop Device Redirector Bus,0000ebbd3b297fb7c8332ce1fd6189bc7a8989b4b008,rdpbus.inf_x86_b049c1a8a27c6af6,rdpbus.sys,06-21-2006,10.0.17763.1,root,root\rdpbus,rdpbus.inf,0,Microsoft,root\rdpbus,Remote Desktop Device Redirector Bus,htree\root\0,0,Microsoft,rdpbus,"\driver\rdpbus,\driver\pnpmanager"
root/spaceport/0000,2021-02-13 19:51:38.5306350,,scsiadapter,{4d36e97b-e325-11ce-bfc1-08002be10318},"detectedinternal\spaceport,detected\spaceport",{27db0821-3bf9-f71a-f96f-a53403857690},Microsoft Storage Spaces Controller,00001f14a1ab36ccec1846866f5746cd75abcb49e878,spaceport.inf_x86_97cd8b197466a26e,spaceport.sys,06-21-2006,10.0.17763.1728,root,root\spaceport,spaceport.inf,0,Microsoft,root\spaceport,Microsoft Storage Spaces Controller,htree\root\0,0,Microsoft,spaceport,"\driver\spaceport,\driver\pnpmanager"
root/system/0000,2021-02-13 19:51:38.5618936,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},Plug and Play Software Device Enumerator,00008488f0248729e7d52ddf332efc3e6ca5a9344a6e,swenum.inf_x86_bd44adad1c917e3e,swenum.sys,09-14-2018,10.0.17763.1,root,root\swenum,swenum.inf,0,(Standard system devices),root\swenum,Plug and Play Software Device Enumerator,htree\root\0,0,Microsoft,swenum,"\driver\swenum,\driver\pnpmanager"
root/umbus/0000,2021-02-13 19:51:38.5306350,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},UMBus Root Bus Enumerator,0000a9576a5deab419d143bb39eb1d9a7367ada3a0ce,umbus.inf_x86_a4e597b2f6913f1a,umbus.sys,06-21-2006,10.0.17763.1,root,root\umbus,umbus.inf,0,Microsoft,root\umbus,UMBus Root Bus Enumerator,htree\root\0,0,Microsoft,umbus,"\driver\umbus,\driver\pnpmanager"
