ApplicationName,ProgramId,FileKeyLastWriteTimestamp,SHA1,IsOsComponent,FullPath,Name,FileExtension,LinkDate,ProductName,Size,Version,ProductVersion,LongPathHash,BinaryType,IsPeFile,BinFileVersion,BinProductVersion,Usn,Language,Description
Java 8 Update 181,00008cbce55cdba6dfb549f6a5f0db7e427400000904,2020-08-07 18:56:29.2213831,5c87bb0c85fe09cc476c28754f1fd10a2356b05c,False,c:\program files\java\jre1.8.0_181\bin\policytool.exe,policytool.exe,.exe,2018-07-07 10:29:15.0000000,java(tm) platform se 8,16760,8.0.1810.13,8.0.1810.13,policytool.exe|5049fa09,pe32_i386,False,8.0.1810.13,8.0.1810.13,10841592,0,
Java 8 Update 181,00008cbce55cdba6dfb549f6a5f0db7e427400000904,2020-08-07 18:56:29.5495074,c32cdba2a0e95defd5b29e58fe13ff2b9daeb034,False,c:\program files\java\jre1.8.0_181\bin\rmid.exe,rmid.exe,.exe,2018-07-07 10:29:18.0000000,java(tm) platform se 8,16760,8.0.1810.13,8.0.1810.13,rmid.exe|ac232eb1,pe32_i386,False,8.0.1810.13,8.0.1810.13,10842544,0,
Java 8 Update 181,00008cbce55cdba6dfb549f6a5f0db7e427400000904,2020-08-07 18:56:29.6120080,e4cbc493a551c02ea11bea8e30cd29f0e88e941c,False,c:\program files\java\jre1.8.0_181\bin\rmiregistry.exe,rmiregistry.exe,.exe,2018-07-07 10:29:18.0000000,java(tm) platform se 8,16760,8.0.1810.13,8.0.1810.13,rmiregistry.exe|6dde685f,pe32_i386,False,8.0.1810.13,8.0.1810.13,10842720,0,
Java 8 Update 181,00008cbce55cdba6dfb549f6a5f0db7e427400000904,2020-08-07 18:56:29.7526325,a07443ccbcb6af10d312072aeb8d1bfe74bb5efb,False,c:\program files\java\jre1.8.0_181\bin\servertool.exe,servertool.exe,.exe,2018-07-07 10:29:17.0000000,java(tm) platform se 8,16760,8.0.1810.13,8.0.1810.13,servertool.exe|808e0b54,pe32_i386,False,8.0.1810.13,8.0.1810.13,10842904,0,
Java 8 Update 181,00008cbce55cdba6dfb549f6a5f0db7e427400000904,2020-08-07 18:56:30.0338828,acba805c5bb80c82f67042ce909c6b1ac1c55e1f,False,c:\program files\java\jre1.8.0_181\bin\ssvagent.exe,ssvagent.exe,.exe,2018-07-07 10:48:50.0000000,java(tm) platform se 8 u181,58232,11.181.2.13,8.0.1810.13,ssvagent.exe|eed3c0f3,pe32_i386,False,11.181.2.13,8.0.1810.13,10843432,0,
Java 8 Update 181,00008cbce55cdba6dfb549f6a5f0db7e427400000904,2020-08-07 18:56:30.2838831,549b5422dabbacfa8d2486dbda81a9dd42f3ee19,False,c:\program files\java\jre1.8.0_181\bin\tnameserv.exe,tnameserv.exe,.exe,2018-07-07 10:29:17.0000000,java(tm) platform se 8,17272,8.0.1810.13,8.0.1810.13,tnameserv.exe|dafacfea,pe32_i386,False,8.0.1810.13,8.0.1810.13,10844104,0,
Java 8 Update 181,00008cbce55cdba6dfb549f6a5f0db7e427400000904,2020-08-07 18:56:30.5338811,1161e3045c47628b9923717dc4be8b0a96234b79,False,c:\program files\java\jre1.8.0_181\bin\unpack200.exe,unpack200.exe,.exe,2018-07-07 10:29:19.0000000,java(tm) platform se 8,161144,8.0.1810.13,8.0.1810.13,unpack200.exe|ddaeaf42,pe32_i386,False,8.0.1810.13,8.0.1810.13,10844616,0,
Java Auto Updater,000097285b0a72951759174eeaf7b1c70b0500000904,2020-08-07 18:56:31.2526329,eec27f9f1a268db54dee8a0216f93b2362128d66,False,c:\program files\common files\java\java update\jaureg.exe,jaureg.exe,.exe,2018-07-07 11:54:41.0000000,java platform se auto updater,429904,2.8.181.13,2.8.181.13,jaureg.exe|2519ae24,pe32_i386,False,2.8.181.13,2.8.181.13,10909600,1033,
Java Auto Updater,000097285b0a72951759174eeaf7b1c70b0500000904,2020-08-07 18:56:32.1588913,6f83d7ff2740669c6f1c283f15ae25276db50fb5,False,c:\program files\common files\java\java update\jucheck.exe,jucheck.exe,.exe,2018-07-07 11:54:07.0000000,java platform se auto updater,942416,2.8.181.13,2.8.181.13,jucheck.exe|cfa550bc,pe32_i386,False,2.8.181.13,2.8.181.13,10910032,1033,
Java Auto Updater,000097285b0a72951759174eeaf7b1c70b0500000904,2020-08-07 18:56:33.8287533,a13320d6db41a32db05a021cb7ab7e0510fe4842,False,c:\program files\common files\java\java update\jusched.exe,jusched.exe,.exe,2018-07-07 11:54:27.0000000,java platform se auto updater,601424,2.8.181.13,2.8.181.13,jusched.exe|757394fc,pe32_i386,False,2.8.181.13,2.8.181.13,10910472,1033,
Mozilla Thunderbird 78.7.1 (x86 en-US),0000a8d1be3ce6c036c58c977cfa5f2bdbde0000ffff,2020-08-01 21:04:24.8036577,45d251ccaaa2a7ead31512aad2b92c0a09bc7918,False,c:\program files\mozilla thunderbird\crashreporter.exe,crashreporter.exe,.exe,2021-02-03 18:58:02.0000000,thunderbird,266720,78.7.0,78.7.0,crashreporter.ex|90c6c5ba,pe32_i386,False,78.7.0.7704,78.7.0.7704,5030176,0,
Mozilla Thunderbird 78.7.1 (x86 en-US),0000a8d1be3ce6c036c58c977cfa5f2bdbde0000ffff,2020-08-01 21:04:24.8036577,6cc3da2535eb52bb64c771652e306f963bfbcaa0,False,c:\program files\mozilla thunderbird\uninstall\helper.exe,helper.exe,.exe,2016-12-11 21:50:55.0000000,thunderbird,858368,78.7.1,78.7.1,helper.exe|8da9c12e,pe32_i386,False,1.0.0.0,1.0.0.0,5052840,1033,
Mozilla Thunderbird 78.7.1 (x86 en-US),0000a8d1be3ce6c036c58c977cfa5f2bdbde0000ffff,2020-08-01 21:04:24.8192832,c5bd89b7b5ce6ab722fdbd8985efb5a9d122df2b,False,c:\program files\mozilla thunderbird\maintenanceservice.exe,maintenanceservice.exe,.exe,2021-02-03 18:58:48.0000000,thunderbird,219616,78.7.0,78.7.0,maintenanceservi|2a841089,pe32_i386,False,78.7.0.7704,78.7.0.7704,5037600,0,
Mozilla Thunderbird 78.7.1 (x86 en-US),0000a8d1be3ce6c036c58c977cfa5f2bdbde0000ffff,2020-08-01 21:04:24.8192832,f7894ba6f13edf21f5f7b2ad82aa03b4b537a2b3,False,c:\program files\mozilla thunderbird\maintenanceservice_installer.exe,maintenanceservice_installer.exe,.exe,2016-12-11 21:50:55.0000000,thunderbird,159304,78.7.1,78.7.1,maintenanceservi|ab48a1a5,pe32_i386,False,1.0.0.0,1.0.0.0,5038336,1033,
Mozilla Thunderbird 78.7.1 (x86 en-US),0000a8d1be3ce6c036c58c977cfa5f2bdbde0000ffff,2020-08-01 21:04:24.8349072,117074ed446a934d64b43f275f7ff8c13641aa22,False,c:\program files\mozilla thunderbird\minidump-analyzer.exe,minidump-analyzer.exe,.exe,2021-02-03 18:58:02.0000000,thunderbird,681952,78.7.0,78.7.0,minidump-analyze|972e515f,pe32_i386,False,78.7.0.7704,78.7.0.7704,5039320,0,
Mozilla Thunderbird 78.7.1 (x86 en-US),0000a8d1be3ce6c036c58c977cfa5f2bdbde0000ffff,2020-08-01 21:04:24.8349072,2f0e1996f35abbbbcdea0ed8e5b5b4cf47ecf56f,False,c:\program files\mozilla thunderbird\pingsender.exe,pingsender.exe,.exe,2021-02-03 18:58:02.0000000,thunderbird,69600,78.7.0,78.7.0,pingsender.exe|8dc5f2b6,pe32_i386,False,78.7.0.7704,78.7.0.7704,5042816,0,
Mozilla Thunderbird 78.7.1 (x86 en-US),0000a8d1be3ce6c036c58c977cfa5f2bdbde0000ffff,2020-08-01 21:04:24.8349072,83ce1dad8cfd3ea687190c0b94f710519a1fb6ac,False,c:\program files\mozilla thunderbird\plugin-container.exe,plugin-container.exe,.exe,2021-02-03 19:10:47.0000000,thunderbird,264672,78.7.0,78.7.1,plugin-container|7e59e727,pe32_i386,False,78.7.0.7704,78.7.1.0,5043760,0,
Mozilla Thunderbird 78.7.1 (x86 en-US),0000a8d1be3ce6c036c58c977cfa5f2bdbde0000ffff,2020-08-01 21:04:24.8349072,6a4dd46944d9cd70a61c5b53acaa27da452dd26b,False,c:\program files\mozilla thunderbird\plugin-hang-ui.exe,plugin-hang-ui.exe,.exe,2021-02-03 18:58:01.0000000,thunderbird,32224,78.7.0,78.7.1,plugin-hang-ui.e|90604d7,pe32_i386,False,78.7.0.7704,78.7.1.0,5044248,0,
Mozilla Thunderbird 78.7.1 (x86 en-US),0000a8d1be3ce6c036c58c977cfa5f2bdbde0000ffff,2020-08-01 21:04:24.8349072,9f147118c9f05a05ee307a3e83a7385c64806672,False,c:\program files\mozilla thunderbird\thunderbird.exe,thunderbird.exe,.exe,2021-02-03 18:58:04.0000000,thunderbird,386528,78.7.0,78.7.1,thunderbird.exe|ea7c0990,pe32_i386,False,78.7.0.7704,78.7.1.0,5075904,0,
Mozilla Thunderbird 78.7.1 (x86 en-US),0000a8d1be3ce6c036c58c977cfa5f2bdbde0000ffff,2020-08-01 21:04:24.8349072,632638a8b2a4e2f2451ebe6a0f9446211fde8726,False,c:\program files\mozilla thunderbird\updater.exe,updater.exe,.exe,2021-02-03 18:58:44.0000000,thunderbird,366048,78.7.0,78.7.0,updater.exe|9bdca4be,pe32_i386,False,78.7.0.7704,78.7.0.7704,5049424,0,
Mozilla Thunderbird 78.7.1 (x86 en-US),0000a8d1be3ce6c036c58c977cfa5f2bdbde0000ffff,2020-08-01 21:04:24.8349072,69aadae899c728e4779d163450dc7a796a2a652e,False,c:\program files\mozilla thunderbird\wsenable.exe,WSEnable.exe,.exe,2021-02-03 18:58:00.0000000,thunderbird,24544,78.7.0,78.7.0,wsenable.exe|d103bfd8,pe32_i386,False,78.7.0.7704,78.7.0.7704,5050992,0,
Git version 2.30.1,0000cf46d891b4bebee427ca9b9f307211af0000ffff,2020-08-09 23:06:14.4255986,e6a689b9a0c395a469cb27cf49d05a486ff31380,False,c:\users\anit.ghosh\appdata\local\programs\git\mingw32\bin\acountry.exe,acountry.exe,.exe,1970-01-01 00:00:00.0000000,,96193,,,acountry.exe|d8a5c9c,pe32_i386,False,,,30619592,0,
Git version 2.30.1,0000cf46d891b4bebee427ca9b9f307211af0000ffff,2020-08-09 23:06:14.4275988,61d8eb505f9853e22f247ef030eb28fee5d4fd13,False,c:\users\anit.ghosh\appdata\local\programs\git\mingw32\bin\adig.exe,adig.exe,.exe,1970-01-01 00:00:00.0000000,,64345,,,adig.exe|a3b0e340,pe32_i386,False,,,30619760,0,
Git version 2.30.1,0000cf46d891b4bebee427ca9b9f307211af0000ffff,2020-08-09 23:06:14.4345981,1557e9966a264d7a056ea13d76a13d63d58af274,False,c:\users\anit.ghosh\appdata\local\programs\git\mingw32\bin\ahost.exe,ahost.exe,.exe,1970-01-01 00:00:00.0000000,,54445,,,ahost.exe|c4f6ae0a,pe32_i386,False,,,30619920,0,
Git version 2.30.1,0000cf46d891b4bebee427ca9b9f307211af0000ffff,2020-08-09 23:06:14.4705982,bc8ffe687fd907646b0a1a3c7ab24687cccf03fc,False,c:\users\anit.ghosh\appdata\local\programs\git\mingw32\bin\antiword.exe,antiword.exe,.exe,2031-05-08 18:06:26.0000000,,229878,,,antiword.exe|a69f6b3,pe32_i386,False,,,30620088,0,
Git version 2.30.1,0000cf46d891b4bebee427ca9b9f307211af0000ffff,2020-08-09 23:06:14.4735985,a9ec5128ee335d88f7fb79ab273766e04d676189,False,c:\users\anit.ghosh\appdata\local\programs\git\usr\bin\arch.exe,arch.exe,.exe,1970-01-01 00:00:00.0000000,,34548,,,arch.exe|d6cb27ab,pe32_i386,False,,,30933792,0,
Git version 2.30.1,0000cf46d891b4bebee427ca9b9f307211af0000ffff,2020-08-09 23:06:14.4835987,800a717f83a9df1cbe3bca4d64a4c6154515b8c0,False,c:\users\anit.ghosh\appdata\local\programs\git\mingw32\libexec\git-core\atlassian.bitbucket.ui.exe,Atlassian.Bitbucket.UI.exe,.exe,2045-05-10 20:27:15.0000000,atlassian.bitbucket.ui,170912,2.0.318.44100,2.0.318-beta+44acfafa98,atlassian.bitbuc|c536556f,pe32_clr_il,False,2.0.318.44100,2.0.318.0,30809904,0,
Git version 2.30.1,0000cf46d891b4bebee427ca9b9f307211af0000ffff,2020-08-09 23:06:14.4925983,ce3dd91800343b67f7571b2f0ad930ea581b132c,False,c:\users\anit.ghosh\appdata\local\programs\git\usr\bin\awk.exe,awk.exe,.exe,1970-01-01 00:00:00.0000000,,620803,,,awk.exe|5a751e79,pe32_i386,False,,,30934288,0,
Git version 2.30.1,0000cf46d891b4bebee427ca9b9f307211af0000ffff,2020-08-09 23:06:14.4965987,d0bc2ec4d81696d831b4b53dbaae275dcd2267f8,False,c:\users\anit.ghosh\appdata\local\programs\git\usr\bin\b2sum.exe,b2sum.exe,.exe,1970-01-01 00:00:00.0000000,,74816,,,b2sum.exe|ba5ef75b,pe32_i386,False,,,30934448,0,
Git version 2.30.1,0000cf46d891b4bebee427ca9b9f307211af0000ffff,2020-08-09 23:06:14.4985987,5f14cb86b57e67f6b7b4068febd19c37bb7974da,False,c:\users\anit.ghosh\appdata\local\programs\git\usr\bin\base32.exe,base32.exe,.exe,1970-01-01 00:00:00.0000000,,42582,,,base32.exe|d9e555f9,pe32_i386,False,,,30934752,0,
Git version 2.30.1,0000cf46d891b4bebee427ca9b9f307211af0000ffff,2020-08-09 23:06:14.4995987,b6c421e3301e487d9426a957a405cff20581494b,False,c:\users\anit.ghosh\appdata\local\programs\git\usr\bin\base64.exe,base64.exe,.exe,1970-01-01 00:00:00.0000000,,42070,,,base64.exe|e2e23bab,pe32_i386,False,,,30934912,0,
Git version 2.30.1,0000cf46d891b4bebee427ca9b9f307211af0000ffff,2020-08-09 23:06:14.5015987,977a78348498eccd8a639d4a7604923b14a9eb41,False,c:\users\anit.ghosh\appdata\local\programs\git\usr\bin\basename.exe,basename.exe,.exe,1970-01-01 00:00:00.0000000,,35092,,,basename.exe|39751289,pe32_i386,False,,,30935080,0,
Git version 2.30.1,0000cf46d891b4bebee427ca9b9f307211af0000ffff,2020-08-09 23:06:14.5035986,a49e62adf3b7cd1c0bfa93cdb3a3106de09f7e7d,False,c:\users\anit.ghosh\appdata\local\programs\git\usr\bin\basenc.exe,basenc.exe,.exe,1970-01-01 00:00:00.0000000,,51286,,,basenc.exe|7e3da87f,pe32_i386,False,,,30935248,0,
