Version,BatchKeyPath,KeyName,BatchValueName,Path,CreatedOn,LastStart,LastStop,TaskState,LastActionResult,Source,Description,Author
3,,{22796E69-889C-486A-8D75-0EBEBAF3BCA4},,\Microsoft\Windows\Offline Files\Background Synchronization,2020-09-18 05:41:36.4434306,,,0,0,"$(@%systemroot%\system32\cscui.dll,-5000)","$(@%systemroot%\system32\cscui.dll,-5003)","$(@%systemroot%\system32\cscui.dll,-5001)"
3,,{236EEE35-EDD5-418B-BCD5-293F6FAD7966},,\Microsoft\Windows\Sysmain\HybridDriveCacheRebalance,2020-09-18 05:41:36.4434306,,,0,0,,"$(@%systemRoot%\System32\sysmain.dll,-3002)","$(@%systemRoot%\System32\sysmain.dll,-3000)"
3,,{29903646-8B95-441C-AE59-CC43C0C76FF5},,\Microsoft\Windows\MemoryDiagnostic\RunFullMemoryDiagnostic,2020-09-18 05:41:36.4589861,,,0,0,"$(@%SystemRoot%\system32\MemoryDiagnostic.dll,-601)","$(@%SystemRoot%\system32\MemoryDiagnostic.dll,-602)","$(@%SystemRoot%\system32\MemoryDiagnostic.dll,-600)"
3,,{2AD5F8AE-8128-49DD-AB67-7D9052D0C609},,\Microsoft\Windows\Management\Provisioning\Retry,2020-09-18 05:41:35.3664922,,,0,0,,,
3,,{2DFC28A5-3035-4555-A9E6-CE6D44EB1DB3},,\Microsoft\Windows\SoftwareProtectionPlatform\SvcRestartTask,2020-09-18 05:41:36.4589861,,,0,0,"$(@%systemroot%\system32\sppc.dll,-200)","$(@%systemroot%\system32\sppc.dll,-201)","$(@%systemroot%\system32\sppc.dll,-200)"
3,,{2EE7F450-D2B6-4D5E-AFE0-A8699149E79E},,\Microsoft\Windows\FileHistory\File History (maintenance mode),2020-09-16 05:41:36.4589861,,,0,0,"$(@%systemRoot%\system32\fhtask.dll,-200)","$(@%systemRoot%\system32\fhtask.dll,-202)","$(@%systemRoot%\system32\fhtask.dll,-201)"
3,,{2F63CF7F-0537-4E2A-9F8A-B763EFE907F5},,\Microsoft\Windows\CertificateServicesClient\KeyPreGenTask,2020-09-18 05:41:35.9437153,,,0,0,"$(@%SystemRoot%\system32\ngctasks.dll,-101)","$(@%SystemRoot%\system32\ngctasks.dll,-102)","$(@%SystemRoot%\system32\ngctasks.dll,-100)"
3,,{304D2127-E6ED-4C82-B9B3-63B3B54A4D66},,\Microsoft\Windows\Data Integrity Scan\Data Integrity Check And Scan,2020-09-18 05:41:35.4276624,,,0,0,"$(@%systemroot%\system32\discan.dll,-601)","$(@%systemroot%\system32\discan.dll,-602)","$(@%systemroot%\system32\discan.dll,-600)"
3,,{309BA321-F7C8-46A4-BA50-5FAC484229CB},,\Microsoft\Windows\UpdateOrchestrator\Schedule Scan Static Task,2020-09-18 05:41:36.4748048,2020-09-19 03:29:10.7334431,2020-09-19 03:29:10.8101129,0,0,"$(@%systemRoot%\system32\usosvc.dll,-104)","$(@%systemRoot%\system32\usosvc.dll,-105)","$(@%systemRoot%\system32\usosvc.dll,-103)"
3,,{34ADEFE8-89DB-43BC-8C0B-14BB34D69F6D},,\Microsoft\Windows\BitLocker\BitLocker Encrypt All Drives,2020-09-18 05:41:36.4748048,,,0,0,,,
3,,{35525E8D-FD60-47BF-8D11-FA4F778C57C3},,\Microsoft\Windows\Printing\EduPrintProv,2020-09-18 05:41:36.4903603,,,0,0,,,
3,,{35D4C945-33D4-43B6-83D3-99034D411E25},,\Microsoft\Windows\Workplace Join\Recovery-Check,2020-09-18 05:41:35.9592765,,,0,0,,"$(@%SystemRoot%\system32\dsregcmd.exe,-102)",
3,,{365A5066-5DC8-4850-BF58-8F77FAC58168},,\Microsoft\Windows\Flighting\FeatureConfig\UsageDataFlushing,2020-09-18 05:41:36.5067536,,,0,0,"$(@%systemroot%\system32\fcon.dll,-601)","$(@%systemroot%\system32\fcon.dll,-605)","$(@%systemroot%\system32\fcon.dll,-602)"
3,,{36A78C3E-A142-4F86-903E-AE26291F646C},,\Microsoft\Windows\Autochk\Proxy,2020-09-18 05:41:35.4276624,2020-09-19 03:13:20.9025030,2020-09-19 03:13:21.6612586,0,0,"$(@%systemroot%\system32\acproxy.dll,-100)","$(@%systemroot%\system32\acproxy.dll,-102)","$(@%systemroot%\system32\acproxy.dll,-101)"
3,,{3789A597-BD62-4A2F-8F57-AE2D504E0E98},,\Microsoft\Windows\EDP\EDP Auth Task,2020-09-18 05:41:36.5067536,,,0,0,,,
3,,{3A4032F6-6063-4D54-BAE3-F8A4A5110CDA},,\Microsoft\Windows\DiskDiagnostic\Microsoft-Windows-DiskDiagnosticResolver,2020-09-18 05:41:35.9592765,,,0,0,"$(@%SystemRoot%\System32\DFDTS.dll,-100)","$(@%SystemRoot%\System32\DFDTS.dll,-118)","$(@%SystemRoot%\System32\DFDTS.dll,-101)"
3,,{3A6DB6F9-A355-420A-B6E0-7C54D12F4033},,\Microsoft\Windows\NetTrace\GatherNetworkInfo,2020-09-18 05:41:37.1151542,,,0,0,"$(@%SystemRoot%\system32\nettrace.dll,-6910)","$(@%SystemRoot%\system32\nettrace.dll,-6912)","$(@%SystemRoot%\system32\nettrace.dll,-6911)"
3,,{3AB082DC-B77E-4487-BB5D-5DCB3A6C2B3C},,\Microsoft\Windows\SoftwareProtectionPlatform\SvcRestartTaskNetwork,2020-09-18 05:41:37.1308369,2020-09-18 04:58:03.1913195,2020-09-18 04:58:03.2202124,0,0,"$(@%systemroot%\system32\sppc.dll,-200)","$(@%systemroot%\system32\sppc.dll,-203)","$(@%systemroot%\system32\sppc.dll,-200)"
3,,{3D363385-64B8-4207-AC46-3EE180DD87F2},,\Microsoft\Windows\Application Experience\StartupAppTask,2020-09-17 05:41:37.1469183,,,0,0,"$(@%SystemRoot%\system32\Startupscan.dll,-701)","$(@%SystemRoot%\system32\Startupscan.dll,-702)","$(@%SystemRoot%\system32\Startupscan.dll,-701)"
3,,{3E51A991-10E2-4B16-B5B4-A2F051544BB9},,\Microsoft\Windows\User Profile Service\HiveUploadTask,2020-09-18 05:41:37.1469183,,,0,0,"$(@%SystemRoot%\system32\profsvc,-500)","$(@%SystemRoot%\system32\profsvc,-501)","$(@%SystemRoot%\system32\profsvc,-500)"
3,,{3FC4BE91-4A96-48F5-8858-1628CB88EFB5},,\Microsoft\Windows\Chkdsk\SyspartRepair,2020-09-18 05:41:37.1621147,,,0,0,,,
3,,{41F5FC9D-EE65-4CA4-A908-91B3587198E0},,\Microsoft\XblGameSave\XblGameSaveTask,2020-09-18 05:41:37.1778013,,,0,0,,XblGameSave Standby Task,Microsoft
3,,{4225AA23-BB22-4D19-BAEB-09A8977FDA85},,\Microsoft\Windows\UpdateOrchestrator\Schedule Work,2020-09-18 05:55:22.1426306,,,0,0,,,
3,,{44AF7ADA-1C0D-43B1-A063-9E7581F7730B},,\Microsoft\Windows\InstallService\SmartRetry,2020-09-18 05:41:35.4276624,,,0,0,,,
3,,{4671B5C1-A383-4428-A45A-8D348E4CB873},,\Microsoft\Windows\UpdateOrchestrator\USO_UxBroker,2020-09-18 05:41:37.1778013,2020-09-18 22:47:39.2531925,2020-09-18 22:47:40.5807530,0,0,"$(@%systemRoot%\system32\usosvc.dll,-104)","$(@%systemRoot%\system32\usosvc.dll,-106)","$(@%systemRoot%\system32\usosvc.dll,-103)"
3,,{4A0DEFDA-A2B8-4736-88E1-A578E00D9704},,\Microsoft\Windows\Input\PenSyncDataAvailable,2020-09-18 05:41:37.2246164,2020-09-19 03:36:42.1766217,2020-09-19 03:36:43.4729254,0,0,,,
3,,{4BCE6391-0B05-40B4-B642-910B37FB1CE6},,\Microsoft\Windows\PushToInstall\Registration,2020-09-18 05:41:37.2402129,2020-09-19 01:32:08.9748329,2020-09-19 01:32:09.0650169,0,0,,,
3,,{4BDB5047-01B7-48D5-AE7E-720EDA7D2049},,\Microsoft\Windows\Workplace Join\Automatic-Device-Join,2020-09-18 05:41:35.9746125,2020-09-19 05:09:16.5114771,2020-09-19 05:09:17.9174594,0,1,,"$(@%SystemRoot%\system32\dsregcmd.exe,-101)",
3,,{4C3F2666-F906-4827-B9A0-7B40311A42A7},,\Microsoft\Windows\Application Experience\PcaPatchDbTask,2020-09-18 05:41:47.0370942,2020-09-18 22:43:05.1448238,2020-09-18 22:43:05.3443975,0,0,Microsoft Corporation,Updates compatibility database,Microsoft Corporation
3,,{4D36FC3F-B740-4739-9A9D-C43793F201B8},,\Microsoft\Windows\WDI\ResolutionHost,2020-09-18 05:41:37.2559226,,,0,0,"$(@%systemroot%\system32\dps.dll,-601)","$(@%systemroot%\system32\dps.dll,-602)","$(@%systemroot%\system32\dps.dll,-600)"
3,,{4D595DA6-BC59-47AE-A527-EC01FCE2E615},,\Microsoft\Windows\Speech\SpeechModelDownloadTask,2020-09-18 05:41:37.2718606,2020-09-18 22:52:31.2532574,2020-09-18 22:52:32.0031473,0,0,,,
3,,{4E3AEDFB-B76C-4C12-A54F-3BD72A10C434},,\Microsoft\Windows\Plug and Play\Device Install Reboot Required,2020-09-18 05:41:35.9746125,2020-09-19 05:08:16.0303757,2020-09-19 05:08:16.5924965,0,0,,"$(@%SystemRoot%\system32\pnpui.dll,-602)","$(@%SystemRoot%\system32\pnpui.dll,-600)"
3,,{4EBE9A38-6BE4-429E-8588-B460327DB327},,\Microsoft\Windows\AppID\PolicyConverter,2020-09-18 05:41:37.2877558,,,0,0,"$(@%systemroot%\system32\appidsvc.dll,-300)","$(@%systemroot%\system32\appidsvc.dll,-302)","$(@%systemroot%\system32\appidsvc.dll,-301)"
3,,{4F2030CE-BA8E-4122-B9A8-29AA5858973E},,\Microsoft\Windows\Flighting\OneSettings\RefreshCache,2020-09-18 05:41:37.3038378,2020-09-19 01:32:32.1624420,2020-09-19 01:32:32.2413511,0,-2147012721,"$(@%systemroot%\system32\wosc.dll,-602)","$(@%systemroot%\system32\wosc.dll,-603)","$(@%systemroot%\system32\wosc.dll,-601)"
3,,{4F41B4A1-8822-4B02-90CD-202A0099FFAE},,\Microsoft\Windows\Device Information\Device,2020-09-18 05:41:37.3198539,2020-09-18 22:47:39.2531925,2020-09-18 22:47:40.8932679,0,0,,,
3,,{50DDDD38-168C-486B-966F-A23226488295},,\Microsoft\Windows\CertificateServicesClient\SystemTask,2020-09-18 05:41:35.4589272,2020-09-19 01:24:19.6279621,2020-09-19 01:24:19.7969293,0,0,"$(@%SystemRoot%\system32\dimsjob.dll,-100)","$(@%SystemRoot%\system32\dimsjob.dll,-102)","$(@%SystemRoot%\system32\dimsjob.dll,-101)"
3,,{55B1C85E-5BEF-4EDB-ADD0-ECEAEF261E7C},,\Microsoft\Windows\DirectX\DirectXDatabaseUpdater,2020-09-18 05:41:35.9903836,,,0,0,,,
3,,{571A0A5E-B60E-4A25-BEFB-ABB3C6BB6B78},,\Microsoft\Windows\Workplace Join\Device-Sync,2020-09-18 05:41:37.3807996,,,0,0,"$(@%SystemRoot%\system32\dsregtask.dll,-601)","$(@%SystemRoot%\system32\dsregtask.dll,-602)","$(@%SystemRoot%\system32\dsregtask.dll,-600)"
3,,{577B3009-DD70-4E0F-99AB-DF61C03B08AE},,\Microsoft\Windows\Flighting\FeatureConfig\ReconcileFeatures,2020-09-18 05:41:37.3807996,2020-09-18 22:59:45.3601755,2020-09-18 22:59:46.8908082,0,0,"$(@%systemroot%\system32\fcon.dll,-602)","$(@%systemroot%\system32\fcon.dll,-603)","$(@%systemroot%\system32\fcon.dll,-601)"
3,,{57C76B66-AD3C-4221-81FA-55045859B06F},,\Microsoft\Windows\Chkdsk\ProactiveScan,2020-09-18 05:41:37.4127664,,,0,0,"$(@%systemroot%\system32\pstask.dll,-100)","$(@%systemroot%\system32\pstask.dll,-102)","$(@%systemroot%\system32\pstask.dll,-101)"
3,,{57FF06A5-1054-4791-9938-1C3E61F00B07},,\Microsoft\Windows\UPnP\UPnPHostConfig,2020-09-18 05:41:37.4289211,,,0,0,,"$(@%systemroot%\system32\upnphost.dll,-216)","$(@%systemroot%\system32\upnphost.dll,-215)"
3,,{58CCC4DA-C86D-4E3D-8FAF-A7B24D8F3950},,\Microsoft\Windows\StateRepository\MaintenanceTasks,2020-09-18 05:41:37.4289211,,,0,0,"$(@%SystemRoot%\system32\Windows.StateRepositoryClient.dll,-601)","$(@%SystemRoot%\system32\Windows.StateRepositoryClient.dll,-602)","$(@%SystemRoot%\system32\Windows.StateRepositoryClient.dll,-600)"
3,,{5B0ED9ED-6704-45F8-B8C1-93C5A3B5F4FF},,\Microsoft\Windows\Clip\License Validation,2020-09-18 05:41:35.4746856,,,0,0,"$(@%SystemRoot%\system32\ClipUp.exe,-102)","$(@%SystemRoot%\system32\ClipUp.exe,-101)","$(@%SystemRoot%\system32\ClipUp.exe,-100)"
3,,{5B885149-AF43-451C-A12F-0CD1E0A34023},,\Microsoft\Windows\AppID\EDP Policy Manager,2020-09-18 05:41:37.5087646,,,0,0,"$(@%SystemRoot%\system32\ApplockerCsp.dll,-101)","$(@%SystemRoot%\system32\ApplockerCsp.dll,-102)","$(@%SystemRoot%\system32\ApplockerCsp.dll,-100)"
3,,{5C969B85-A34F-4611-9923-9E5467FF5BC5},,\Microsoft\Windows\Windows Defender\Windows Defender Cleanup,2020-09-18 23:09:41.0031829,,,0,0,,Periodic cleanup task.,
3,,{5E0DF2C3-3D26-4759-9E02-FB7F4DCD159B},,\Microsoft\Windows\DeviceDirectoryClient\RegisterDevicePeriodic24,2020-09-18 05:41:37.5217381,,,0,0,,,
3,,{5E351EE7-F0D4-4F41-A05C-907EB1A33CE8},,\Microsoft\Windows\WlanSvc\CDSSync,2020-09-18 05:41:37.5684342,2020-09-19 05:09:20.5268965,2020-09-19 05:09:20.5424083,0,0,,,
3,,{61B4D08B-1B23-4CC8-869E-CF0B7996EF5F},,\Microsoft\Windows\DeviceDirectoryClient\IntegrityCheck,2020-09-18 05:41:37.5840329,,,0,0,,,
3,,{638672E6-20F1-499D-BFCC-9EA7935257C4},,\Microsoft\Windows\Sysmain\WsSwapAssessmentTask,2020-09-18 05:41:37.5996974,,,0,0,,"$(@%systemRoot%\System32\sysmain.dll,-3001)","$(@%systemRoot%\System32\sysmain.dll,-3000)"
3,,{6440C5E0-A168-4A5F-B84E-F7C8C0A6E933},,\Microsoft\Windows\Work Folders\Work Folders Maintenance Work,2020-09-18 05:41:35.9903836,,,0,0,"$(@%systemroot%\system32\WorkFoldersShell.dll,-18004)","$(@%systemroot%\system32\WorkFoldersShell.dll,-18006)","$(@%systemroot%\system32\WorkFoldersShell.dll,-18005)"
3,,{64614AC8-EA46-476D-A71C-2C0B055C95CC},,\Microsoft\Windows\Sysmain\HybridDriveCachePrepopulate,2020-09-18 05:41:37.6167011,,,0,0,,"$(@%systemRoot%\System32\sysmain.dll,-3003)","$(@%systemRoot%\System32\sysmain.dll,-3000)"
3,,{66A3F618-0C70-4F70-9BBA-735CCDB43A09},,\Microsoft\Windows\EDP\StorageCardEncryption Task,2020-09-18 05:41:37.6315227,,,0,0,,,
3,,{68EFF9E9-D889-465A-B5AC-C62E7DB886F3},,\Microsoft\Windows\UpdateOrchestrator\Schedule Maintenance Work,2020-09-18 22:44:01.3917922,,,0,0,,,
3,,{69D15B8E-729C-4C1C-A0E7-6DCA5E963E60},,\Microsoft\Windows\DUSM\dusmtask,2020-09-18 05:41:37.6627090,,,0,0,,,
3,,{6AA2E298-C47C-45AE-BF6F-E2D9A555345C},,\Microsoft\Windows\DiskCleanup\SilentCleanup,2020-09-18 05:41:37.6934570,,,0,0,"$(@%systemroot%\system32\cleanmgr.exe,-1300)","$(@%systemroot%\system32\cleanmgr.exe,-1301)","$(@%systemroot%\system32\cleanmgr.exe,-1300)"
3,,{6AAEEF1D-9661-4720-B127-27C975871238},,\Microsoft\Windows\DeviceDirectoryClient\LocateCommandUserSession,2020-09-18 05:41:37.6934570,,,0,0,,,
3,,{6EE3AFA8-CBB1-4E6E-B0B4-ABFF3127206C},,\Microsoft\Windows\MUI\LPRemove,2020-09-17 05:41:37.7089242,,,0,0,"$(@%systemRoot%\System32\lpremove.exe,-100)","$(@%systemRoot%\System32\lpremove.exe,-101)","$(@%systemRoot%\System32\lpremove.exe,-100)"
3,,{6F063424-E8AD-40FA-92B9-CD047EC2A92A},,\Microsoft\Windows\Maintenance\WinSAT,2020-09-12 05:41:37.7246789,,,0,0,"$(@%systemroot%\system32\winsatapi.dll,-113)","$(@%systemroot%\system32\winsatapi.dll,-114)","$(@%systemroot%\system32\winsatapi.dll,-112)"
3,,{701473A3-4C61-4063-AAC6-871E22A29FE7},,\Microsoft\Windows\Maps\MapsToastTask,2020-09-18 05:41:37.7557955,,,0,0,,"$(@%SystemRoot%\system32\mapstoasttask.dll,-602)","$(@%SystemRoot%\system32\mapstoasttask.dll,-600)"
3,,{70EA2999-165C-4933-9027-250FB8B772F8},,\Microsoft\Windows\UpdateOrchestrator\Report policies,2020-09-15 05:41:37.7716698,,,0,0,"$(@%systemRoot%\system32\usosvc.dll,-104)",,"$(@%systemRoot%\system32\usosvc.dll,-103)"
3,,{73469C3A-0B60-4A11-AD8A-FC67A901B741},,\Microsoft\Windows\Application Experience\ProgramDataUpdater,2020-09-18 05:41:37.7886678,,,0,0,"$(@%SystemRoot%\system32\invagent.dll,-701)","$(@%SystemRoot%\system32\invagent.dll,-702)","$(@%SystemRoot%\system32\invagent.dll,-701)"
3,,{7445D17B-89AB-43F3-B904-4DD68B19A6F2},,\Microsoft\Windows\SettingSync\NetworkStateChangeTask,2020-09-18 05:41:37.7886678,2020-09-18 21:40:27.9706969,2020-09-18 21:40:29.4712582,0,0,,,
3,,{7572B7F9-BE9D-43BF-9A4E-F82023EDBD33},,\Microsoft\Windows\Customer Experience Improvement Program\UsbCeip,2020-09-13 05:41:37.8028882,,,0,0,"$(@%SystemRoot%\system32\usbceip.dll,-601)","$(@%SystemRoot%\system32\usbceip.dll,-602)","$(@%SystemRoot%\system32\usbceip.dll,-600)"
3,,{75A35C91-670A-4071-BB93-066651438E14},,\Microsoft\Windows\Windows Error Reporting\QueueReporting,2020-09-18 05:41:35.5215135,2020-09-19 04:47:33.1733380,2020-09-19 04:47:33.3285343,0,0,"$(@%SystemRoot%\system32\wer.dll,-292)","$(@%SystemRoot%\system32\wer.dll,-294)","$(@%SystemRoot%\system32\wer.dll,-293)"
3,,{7617E03F-109E-435B-9B4C-0282CD5BE4A9},,\Microsoft\Windows\Feedback\Siuf\DmClientOnScenarioDownload,2020-09-18 05:41:37.8203228,,,0,0,"$(@%systemRoot%\system32\dmclient.exe,-201)","$(@%systemRoot%\system32\dmclient.exe,-202)","$(@%systemRoot%\system32\dmclient.exe,-200)"
3,,{78E96733-DDEF-4FB9-AD45-FC553EFC4CFD},,\Microsoft\Windows\MemoryDiagnostic\ProcessMemoryDiagnosticEvents,2020-09-18 05:41:37.8496215,,,0,0,"$(@%SystemRoot%\system32\MemoryDiagnostic.dll,-601)","$(@%SystemRoot%\system32\MemoryDiagnostic.dll,-603)","$(@%SystemRoot%\system32\MemoryDiagnostic.dll,-600)"
3,,{78FC1447-DCFF-4832-A268-0ABA89022F48},,\Microsoft\Windows\CertificateServicesClient\UserTask-Roam,2020-09-18 05:41:37.8964918,2020-09-18 21:40:44.4080981,2020-09-18 21:40:44.4550388,0,0,"$(@%SystemRoot%\system32\dimsjob.dll,-100)","$(@%SystemRoot%\system32\dimsjob.dll,-102)","$(@%SystemRoot%\system32\dimsjob.dll,-101)"
3,,{7A27D6E9-CB10-42F6-B75D-A53F78486290},,\Microsoft\Windows\AppID\VerifiedPublisherCertStoreCheck,2020-09-18 05:41:35.5371423,,,0,0,"$(@%systemroot%\system32\appidsvc.dll,-200)","$(@%systemroot%\system32\appidsvc.dll,-202)","$(@%systemroot%\system32\appidsvc.dll,-201)"
3,,{7A5AFDB2-56EC-4352-AB44-069E7BF253A8},,\Microsoft\Windows\Application Experience\Microsoft Compatibility Appraiser,2020-09-18 05:41:37.9280587,2020-09-19 01:24:12.0937813,2020-09-19 01:32:32.1932492,0,0,"$(@%SystemRoot%\system32\compattelrunner.exe,-501)","$(@%SystemRoot%\system32\compattelrunner.exe,-503)","$(@%SystemRoot%\system32\compattelrunner.exe,-501)"
3,,{7A7B60AA-BA42-409F-BC97-7BCFEFAD6308},,\Microsoft\Windows\LanguageComponentsInstaller\Installation,2020-09-18 05:41:36.0058561,2020-09-19 03:51:26.4466886,2020-09-19 03:51:27.0679399,0,0,"$(@%systemRoot%\System32\LanguageComponentsInstaller.Dll,-601)","$(@%systemRoot%\System32\LanguageComponentsInstaller.Dll,-602)","$(@%systemRoot%\System32\LanguageComponentsInstaller.Dll,-600)"
3,,{7BE5585E-0190-458B-9CEC-F4076574C717},,\Microsoft\Windows\Task Manager\Interactive,2020-09-18 05:41:37.9280587,,,0,0,"$(@%systemroot%\system32\wdc.dll,-10042)","$(@%systemroot%\system32\wdc.dll,-10043)","$(@%systemroot%\system32\wdc.dll,-10041)"
3,,{7C4733D2-81D6-4CA3-B30C-E00B496B9857},,\Microsoft\Windows\Input\TouchpadSyncDataAvailable,2020-09-18 05:41:37.9434286,,,0,0,,,
