Id,Timestamp,UserId,AppId,ExeInfo,ExeInfoDescription,ExeTimestamp,SidType,Sid,UserName,StartTime,EndTime,Flags,Duration
47,2020-08-07 18:45:00,314,338,C118,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-08-07 17:48:00,2020-08-07 18:42:00,0,00:53:59.9855335
48,2020-08-07 18:45:00,314,261,C119,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-08-07 17:47:00,2020-08-07 18:30:00,0,00:42:59.9975316
49,2020-08-07 18:45:00,314,262,C102,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-08-07 17:47:00,2020-08-07 18:32:00,0,00:44:59.9974203
50,2020-08-07 18:45:00,314,263,C115,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-08-07 17:47:00,2020-08-07 18:42:00,0,00:54:59.9957760
51,2020-08-07 18:45:00,314,259,C107,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-08-07 17:47:00,2020-08-07 18:30:00,0,00:42:59.9975316
52,2020-08-07 18:45:00,314,129,U,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-08-07 17:44:45,2020-08-07 18:45:00,0,01:00:14.0967525
53,2020-08-07 18:45:00,314,260,C114,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-08-07 17:47:00,2020-08-07 18:35:00,0,00:48:00.0027927
54,2020-08-07 18:45:00,314,130,C101,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-08-07 17:44:45,2020-08-07 18:42:00,0,00:57:14.0977984
55,2020-08-07 18:45:00,314,264,C105,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-08-07 17:47:00,2020-08-07 18:42:00,0,00:54:59.9957760
56,2020-08-07 18:45:00,314,131,C125,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-08-07 17:44:45,2020-08-07 18:30:00,0,00:45:14.0995540
57,2020-08-07 18:45:00,314,132,C127,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-08-07 17:44:45,2020-08-07 18:30:00,0,00:45:14.0995540
58,2020-08-07 19:51:00,314,265,C112,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-08-07 18:50:00,2020-08-07 18:51:00,0,00:00:59.9901557
59,2020-08-07 19:51:00,314,424,C113,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-08-07 18:48:00,2020-08-07 18:49:00,0,00:01:00.0057519
60,2020-08-07 19:51:00,314,260,C114,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-08-07 18:47:00,2020-08-07 19:16:00,0,00:28:59.7943480
61,2020-08-07 19:51:00,314,129,U,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-08-07 18:47:00,2020-08-07 19:18:00,0,00:30:59.7896496
62,2020-08-07 19:51:00,314,131,C125,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-08-07 18:45:00,2020-08-07 18:57:00,0,00:12:00.0006207
63,2020-08-07 19:51:00,314,132,C127,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-08-07 18:45:00,2020-08-07 18:57:00,0,00:12:00.0006207
64,2020-08-07 19:51:00,314,263,C115,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-08-07 18:45:00,2020-08-07 19:16:00,0,00:31:00.0103258
65,2020-08-07 19:51:00,314,264,C105,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-08-07 18:45:00,2020-08-07 19:16:00,0,00:31:00.0103258
66,2020-08-07 19:51:00,314,130,C101,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-08-07 18:45:00,2020-08-07 19:18:00,0,00:33:00.0056274
67,2020-08-07 19:51:00,314,262,C102,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-08-07 18:45:00,2020-08-07 19:16:00,0,00:31:00.0103258
68,2020-08-07 19:51:00,314,338,C118,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-08-07 18:47:00,2020-08-07 19:16:00,0,00:28:59.7943480
69,2020-08-09 20:22:00,314,129,U,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-08-09 20:19:00,2020-08-09 20:22:00,0,00:03:00.0049881
70,2020-08-09 20:22:00,314,130,C101,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-08-09 20:19:00,2020-08-09 20:22:00,0,00:03:00.0049881
71,2020-08-09 20:22:00,314,131,C125,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-08-09 20:19:00,2020-08-09 20:20:00,0,00:01:00.0090620
72,2020-08-09 20:22:00,314,132,C127,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-08-09 20:19:00,2020-08-09 20:20:00,0,00:01:00.0090620
73,2020-08-09 23:06:00,314,265,C112,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-08-09 23:01:00,2020-08-09 23:02:00,0,00:00:59.9992347
74,2020-08-09 23:06:00,314,129,U,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-08-09 22:58:00,2020-08-09 23:04:00,0,00:06:00.0139612
75,2020-08-09 23:06:00,314,130,C101,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-08-09 22:58:00,2020-08-09 23:03:00,0,00:04:59.7344958
76,2020-08-09 23:06:00,314,131,C125,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-08-09 22:58:00,2020-08-09 22:59:00,0,00:00:59.7357018
77,2020-08-09 23:06:00,314,132,C127,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-08-09 22:58:00,2020-08-09 22:59:00,0,00:00:59.7357018
78,2020-09-08 18:17:00,314,129,U,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-08-09 23:06:00,2020-09-08 18:15:00,0,29.19:08:59.9990259
79,2020-09-08 18:17:00,314,130,C101,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-08-09 23:06:00,2020-09-08 18:12:00,0,29.19:06:00.0029694
80,2020-09-08 18:17:00,314,131,C125,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-08-09 23:06:00,2020-09-08 18:10:00,0,29.19:04:00.0029609
81,2020-09-08 18:17:00,314,132,C127,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-08-09 23:06:00,2020-09-08 18:10:00,0,29.19:04:00.0029609
82,2020-09-09 20:22:00,314,129,U,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-09-08 18:17:00,2020-09-09 20:22:00,0,1.02:05:00.0028318
83,2020-09-09 20:22:00,314,130,C101,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-09-08 18:17:00,2020-09-09 20:21:00,0,1.02:04:00.6847544
84,2020-09-09 20:22:00,314,131,C125,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-09-08 18:17:00,2020-09-09 20:21:00,0,1.02:04:00.6847544
85,2020-09-09 20:22:00,314,132,C127,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-09-08 18:17:00,2020-09-09 20:21:00,0,1.02:04:00.6847544
86,2020-10-15 16:03:00,314,132,C127,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-09-09 20:22:00,2020-10-15 16:02:00,0,35.19:40:00.5687087
87,2020-10-15 16:03:00,314,131,C125,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-09-09 20:22:00,2020-10-15 16:02:00,0,35.19:40:00.5687087
88,2020-10-15 16:03:00,314,130,C101,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-09-09 20:22:00,2020-10-15 16:02:00,0,35.19:40:00.5687087
89,2020-10-15 16:03:00,314,129,U,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-09-09 20:22:00,2020-10-15 16:03:00,0,35.19:41:00.0029337
90,2020-11-17 18:09:00,314,129,U,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-10-15 16:03:00,2020-11-17 18:07:00,0,33.02:04:00.0008409
91,2020-11-17 18:09:00,314,130,C101,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-10-15 16:03:00,2020-11-17 18:08:00,0,33.02:04:59.9970702
92,2020-11-17 18:09:00,314,131,C125,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-10-15 16:03:00,2020-11-17 18:06:00,0,33.02:02:59.9973504
93,2020-11-17 18:09:00,314,132,C127,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-10-15 16:03:00,2020-11-17 18:06:00,0,33.02:02:59.9973504
94,2020-12-10 19:14:00,314,129,U,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-11-17 18:09:00,2020-12-10 19:14:00,0,23.01:04:59.9985433
95,2020-12-10 19:14:00,314,130,C101,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-11-17 18:09:00,2020-12-10 19:14:00,0,23.01:04:59.9985433
96,2020-12-10 19:14:00,314,131,C125,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-11-17 18:09:00,2020-12-10 19:13:00,0,23.01:04:00.1221655
97,2020-12-10 19:14:00,314,132,C127,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2020-11-17 18:09:00,2020-12-10 19:13:00,0,23.01:04:00.1221655
98,2021-02-10 19:56:00,314,129,U,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2021-02-10 19:51:00,2021-02-10 19:54:00,0,00:03:00.0010417
99,2021-02-10 19:56:00,314,130,C101,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2021-02-10 19:51:00,2021-02-10 19:54:00,0,00:03:00.0010417
100,2021-02-10 19:56:00,314,131,C125,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2021-02-10 19:51:00,2021-02-10 19:52:00,0,00:00:59.9922012
101,2021-02-10 19:56:00,314,132,C127,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,2021-02-10 19:51:00,2021-02-10 19:52:00,0,00:00:59.9922012
1,2021-02-13 19:53:00,60,128,C104,,,UnknownOrUserSid,S-1-5-21-672274782-2342008316-3472871522-1001,User,2020-08-01 18:51:00,2021-02-13 19:52:18,0,196.01:01:18.0656518
2,2021-02-13 19:53:00,37,129,U,,,UnknownOrUserSid,S-1-5-21-672274782-2342008316-3472871522-1000,,2020-08-01 18:49:00,2020-08-01 18:50:00,0,00:00:59.5026292
3,2021-02-13 19:53:00,60,130,C101,,,UnknownOrUserSid,S-1-5-21-672274782-2342008316-3472871522-1001,User,2020-08-01 18:51:00,2021-02-13 19:53:00,0,196.01:02:00.0343998
4,2021-02-13 19:53:00,37,130,C101,,,UnknownOrUserSid,S-1-5-21-672274782-2342008316-3472871522-1000,,2020-08-01 18:49:00,2020-08-01 18:50:00,0,00:00:59.5026292
5,2021-02-13 19:53:00,60,129,U,,,UnknownOrUserSid,S-1-5-21-672274782-2342008316-3472871522-1001,User,2020-08-01 18:51:00,2021-02-13 19:53:00,0,196.01:02:00.0343998
6,2021-02-13 19:53:00,37,131,C125,,,UnknownOrUserSid,S-1-5-21-672274782-2342008316-3472871522-1000,,2020-08-01 18:49:00,2020-08-01 18:50:00,0,00:00:59.5026292
7,2021-02-13 19:53:00,60,132,C127,,,UnknownOrUserSid,S-1-5-21-672274782-2342008316-3472871522-1001,User,2020-08-01 18:51:00,2021-02-13 19:52:18,0,196.01:01:18.0656518
8,2021-02-13 19:53:00,37,132,C127,,,UnknownOrUserSid,S-1-5-21-672274782-2342008316-3472871522-1000,,2020-08-01 18:49:00,2020-08-01 18:50:00,0,00:00:59.5026292
9,2021-02-13 19:53:00,60,131,C125,,,UnknownOrUserSid,S-1-5-21-672274782-2342008316-3472871522-1001,User,2020-08-01 18:51:00,2021-02-13 19:52:18,0,196.01:01:18.0656518
10,2021-02-13 19:59:00,60,259,C107,,,UnknownOrUserSid,S-1-5-21-672274782-2342008316-3472871522-1001,User,2020-08-01 21:39:00,2020-08-01 21:40:00,0,00:00:59.9960746
11,2021-02-13 19:59:00,60,260,C114,,,UnknownOrUserSid,S-1-5-21-672274782-2342008316-3472871522-1001,User,2020-08-01 21:39:00,2020-08-01 21:40:00,0,00:00:59.9960746
12,2021-02-13 19:59:00,60,261,C119,,,UnknownOrUserSid,S-1-5-21-672274782-2342008316-3472871522-1001,User,2020-08-01 21:07:00,2020-08-01 21:40:00,0,00:32:59.9994179
13,2021-02-13 19:59:00,60,262,C102,,,UnknownOrUserSid,S-1-5-21-672274782-2342008316-3472871522-1001,User,2020-08-01 21:07:00,2020-08-01 21:51:00,0,00:44:00.0018426
14,2021-02-13 19:59:00,60,263,C115,,,UnknownOrUserSid,S-1-5-21-672274782-2342008316-3472871522-1001,User,2020-08-01 21:07:00,2020-08-01 21:51:00,0,00:44:00.0018426
15,2021-02-13 19:59:00,60,264,C105,,,UnknownOrUserSid,S-1-5-21-672274782-2342008316-3472871522-1001,User,2020-08-01 21:07:00,2020-08-01 21:51:00,0,00:44:00.0018426
16,2021-02-13 19:59:00,60,129,U,,,UnknownOrUserSid,S-1-5-21-672274782-2342008316-3472871522-1001,User,2020-08-01 20:59:17,2021-02-13 19:58:04,0,195.22:58:46.9909001
17,2021-02-13 19:59:00,60,265,C112,,,UnknownOrUserSid,S-1-5-21-672274782-2342008316-3472871522-1001,User,2020-08-01 21:17:00,2020-08-01 21:26:00,0,00:08:59.9997182
18,2021-02-13 19:59:00,60,130,C101,,,UnknownOrUserSid,S-1-5-21-672274782-2342008316-3472871522-1001,User,2020-08-01 20:59:17,2021-02-13 19:58:04,0,195.22:58:46.9909001
19,2021-02-13 19:59:00,60,131,C125,,,UnknownOrUserSid,S-1-5-21-672274782-2342008316-3472871522-1001,User,2020-08-01 21:07:00,2021-02-13 19:57:00,0,195.22:49:59.9987283
20,2021-02-13 19:59:00,60,132,C127,,,UnknownOrUserSid,S-1-5-21-672274782-2342008316-3472871522-1001,User,2020-08-01 21:07:00,2021-02-13 19:57:00,0,195.22:49:59.9987283
21,2021-02-13 19:59:00,60,129,U,,,UnknownOrUserSid,S-1-5-21-672274782-2342008316-3472871522-1001,User,2020-08-01 21:57:00,2020-08-01 21:58:00,0,00:01:00.0000387
22,2021-02-13 19:59:00,60,132,C127,,,UnknownOrUserSid,S-1-5-21-672274782-2342008316-3472871522-1001,User,2020-08-01 21:57:00,2020-08-01 21:58:00,0,00:01:00.0000387
23,2021-02-13 19:59:00,60,261,C119,,,UnknownOrUserSid,S-1-5-21-672274782-2342008316-3472871522-1001,User,2020-08-01 21:57:00,2020-08-01 21:58:00,0,00:01:00.0000387
24,2021-02-13 19:59:00,60,262,C102,,,UnknownOrUserSid,S-1-5-21-672274782-2342008316-3472871522-1001,User,2020-08-01 21:57:00,2020-08-01 22:09:00,0,00:12:00.0052957
25,2021-02-13 19:59:00,60,263,C115,,,UnknownOrUserSid,S-1-5-21-672274782-2342008316-3472871522-1001,User,2020-08-01 21:57:00,2020-08-01 21:58:00,0,00:01:00.0000387
26,2021-02-13 19:59:00,60,264,C105,,,UnknownOrUserSid,S-1-5-21-672274782-2342008316-3472871522-1001,User,2020-08-01 21:57:00,2020-08-01 22:08:00,0,00:11:00.0004586
27,2021-02-13 19:59:00,60,130,C101,,,UnknownOrUserSid,S-1-5-21-672274782-2342008316-3472871522-1001,User,2020-08-01 21:57:00,2020-08-01 22:03:00,0,00:05:59.9997652
28,2021-02-13 19:59:00,60,260,C114,,,UnknownOrUserSid,S-1-5-21-672274782-2342008316-3472871522-1001,User,2020-08-01 21:57:00,2020-08-01 22:03:00,0,00:05:59.9997652
29,2021-02-13 19:59:00,60,131,C125,,,UnknownOrUserSid,S-1-5-21-672274782-2342008316-3472871522-1001,User,2020-08-01 21:57:00,2020-08-01 21:58:00,0,00:01:00.0000387
30,2021-02-13 19:59:00,60,265,C112,,,UnknownOrUserSid,S-1-5-21-672274782-2342008316-3472871522-1001,User,2020-08-01 21:57:00,2020-08-01 22:01:00,0,00:04:00.0000477
