Id,Timestamp,ExeInfo,ExeInfoDescription,ExeTimestamp,SidType,Sid,UserName,UserId,AppId,ConnectedTime,ConnectStartTime,InterfaceLuid,InterfaceType,L2ProfileFlags,L2ProfileId,ProfileName
22,2020-08-02 10:58:00,,,,UnknownOrUserSid,,,2,1,43882,2020-08-01 22:46:37,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
23,2020-08-02 11:59:00,,,,UnknownOrUserSid,,,2,1,47542,2020-08-01 22:46:37,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
24,2020-08-02 13:00:00,,,,UnknownOrUserSid,,,2,1,51202,2020-08-01 22:46:37,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
25,2020-08-02 14:01:00,,,,UnknownOrUserSid,,,2,1,54862,2020-08-01 22:46:37,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
26,2020-08-02 15:02:00,,,,UnknownOrUserSid,,,2,1,58522,2020-08-01 22:46:37,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
27,2020-08-02 16:03:00,,,,UnknownOrUserSid,,,2,1,62182,2020-08-01 22:46:37,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
28,2020-08-02 17:04:00,,,,UnknownOrUserSid,,,2,1,65842,2020-08-01 22:46:37,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
29,2020-08-04 17:41:00,,,,UnknownOrUserSid,,,2,1,67799,2020-08-01 22:46:37,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
30,2020-08-04 17:41:00,,,,UnknownOrUserSid,,,2,1,23,2020-08-04 17:39:44,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
31,2020-08-07 17:45:00,,,,UnknownOrUserSid,,,2,1,227,2020-08-04 17:39:44,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
32,2020-08-07 17:45:00,,,,UnknownOrUserSid,,,2,1,27,2020-08-07 17:44:18,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
33,2020-08-07 18:45:00,,,,UnknownOrUserSid,,,2,1,76,2020-08-07 17:44:18,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
34,2020-08-07 18:45:00,,,,UnknownOrUserSid,,,2,1,3564,2020-08-07 17:45:35,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
35,2020-08-07 19:51:00,,,,UnknownOrUserSid,,,2,1,6504,2020-08-07 17:45:35,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
36,2020-08-07 19:51:00,,,,UnknownOrUserSid,,,2,1,42,2020-08-07 19:49:56,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
37,2020-08-07 20:01:00,,,,UnknownOrUserSid,,,2,1,4,2020-08-07 20:00:55,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
38,2020-08-07 20:03:00,,,,UnknownOrUserSid,,,2,1,69,2020-08-07 20:01:50,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
39,2020-08-07 20:04:00,,,,UnknownOrUserSid,,,2,1,15,2020-08-07 20:03:44,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
40,2020-08-07 20:15:00,,,,UnknownOrUserSid,,,2,1,39,2020-08-07 20:14:20,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
41,2020-08-09 20:22:00,,,,UnknownOrUserSid,,,2,1,195,2020-08-09 20:18:44,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
42,2020-08-09 23:06:00,,,,UnknownOrUserSid,,,2,1,505,2020-08-09 22:57:34,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
43,2020-09-08 18:17:00,,,,UnknownOrUserSid,,,2,1,469,2020-09-08 18:09:10,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
44,2020-09-09 20:22:00,,,,UnknownOrUserSid,,,2,1,103,2020-09-09 20:20:16,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
45,2020-10-15 16:03:00,,,,UnknownOrUserSid,,,2,1,120,2020-10-15 16:00:59,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
46,2020-11-17 18:09:00,,,,UnknownOrUserSid,,,2,1,209,2020-11-17 18:05:30,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
47,2020-12-10 19:14:00,,,,UnknownOrUserSid,,,2,1,96,2020-12-10 19:12:23,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
49,2021-02-10 19:56:00,,,,UnknownOrUserSid,,,2,1,319,2021-02-10 19:50:40,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
48,2021-02-10 20:14:00,,,,UnknownOrUserSid,,,2,1,1379,2021-02-10 19:51:00,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
1,2021-02-13 19:53:00,,,,UnknownOrUserSid,,,2,1,16927448,2020-08-01 21:48:51,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
2,2021-02-13 19:59:00,,,,UnknownOrUserSid,,,2,1,2116507214,2021-02-13 19:56:37,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
3,2021-02-13 19:59:00,,,,UnknownOrUserSid,,,2,1,503,2020-08-01 21:07:04,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
4,2021-02-13 19:59:00,,,,UnknownOrUserSid,,,2,1,133,2020-08-01 21:15:27,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
5,2021-02-13 19:59:00,,,,UnknownOrUserSid,,,2,1,491,2020-08-01 21:17:43,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
6,2021-02-13 19:59:00,,,,UnknownOrUserSid,,,2,1,1863,2020-08-01 21:25:56,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
7,2021-02-13 19:59:00,,,,UnknownOrUserSid,,,2,1,1909,2020-08-01 21:25:56,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
8,2021-02-13 19:59:00,,,,UnknownOrUserSid,,,2,1,482,2020-08-01 22:01:57,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
50,2021-02-14 02:32:00,,,,UnknownOrUserSid,,,2,1,17,2021-02-14 02:31:42,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
