ControlSet,CacheEntryPosition,Path,LastModifiedTimeUTC,Executed,Duplicate,SourceFile
1,47,SYSVOL\Windows\Installer\{90150000-0011-0000-1000-0000000FF1CE}\sscicons.exe,2016-06-20 23:59:27,No,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,48,SYSVOL\Windows\Installer\{90150000-0011-0000-1000-0000000FF1CE}\dbcicons.exe,2016-06-20 23:59:27,No,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,49,SYSVOL\Program Files\Microsoft Office\Office15\MSOHTMED.EXE,2014-01-23 15:06:24,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,50,SYSVOL\Windows\System32\sppsvc.exe,2014-03-18 10:05:07,No,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,51,SYSVOL\Windows\SysWOW64\WerFault.exe,2014-03-18 10:04:55,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,52,SYSVOL\Program Files (x86)\Adobe\Acrobat Reader DC\Reader\AcroCEF\RdrCEF.exe,2016-05-03 14:41:22,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,53,SYSVOL\Windows\Installer\{90150000-0011-0000-1000-0000000FF1CE}\msouc.exe,2016-06-20 23:59:26,No,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,54,SYSVOL\Windows\Installer\{90150000-0011-0000-1000-0000000FF1CE}\misc.exe,2016-06-20 23:59:26,No,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,55,SYSVOL\Windows\Installer\{90150000-0011-0000-1000-0000000FF1CE}\wordicon.exe,2016-06-20 23:59:26,No,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,56,SYSVOL\Windows\Installer\{90150000-0011-0000-1000-0000000FF1CE}\pubs.exe,2016-06-20 23:59:26,No,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,57,SYSVOL\Windows\Installer\{90150000-0011-0000-1000-0000000FF1CE}\pptico.exe,2016-06-20 23:59:26,No,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,58,SYSVOL\Windows\Installer\{90150000-0011-0000-1000-0000000FF1CE}\outicon.exe,2016-06-20 23:59:26,No,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,59,SYSVOL\Windows\Installer\{90150000-0011-0000-1000-0000000FF1CE}\xlicons.exe,2016-06-20 23:59:26,No,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,60,SYSVOL\Windows\Installer\{90150000-0011-0000-1000-0000000FF1CE}\accicons.exe,2016-06-20 23:59:27,No,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,61,SYSVOL\Windows\System32\wevtutil.exe,2013-08-22 09:46:45,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,62,SYSVOL\Windows\SysWOW64\wevtutil.exe,2013-08-22 02:43:07,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,63,SYSVOL\Windows\SysWOW64\lodctr.exe,2013-08-22 02:53:33,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,64,SYSVOL\Windows\SysWOW64\cmd.exe,2013-08-22 02:54:00,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,65,SYSVOL\Windows\System32\msiexec.exe,2013-08-22 11:23:10,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,66,SYSVOL\Windows\System32\SrTasks.exe,2014-03-18 10:05:55,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,67,SYSVOL\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_6.3.9600.17031_none_fa50b3979b1bcb4a\TiWorker.exe,2014-03-18 09:55:22,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,68,SYSVOL\Windows\servicing\TrustedInstaller.exe,2014-03-18 10:04:52,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,69,SYSVOL\Program Files\Windows Defender\MpCmdRun.exe,2013-08-22 12:32:00,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,70,D:\proplus.ww\ose.exe,2012-11-10 18:29:14,No,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,71,SYSVOL\Users\Hunter\AppData\Local\Temp\ose00000.exe,2012-11-10 18:29:14,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,72,SYSVOL\Windows\System32\VSSVC.exe,2014-03-18 10:05:04,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,73,D:\SETUP.EXE,2012-11-10 18:30:57,No,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,74,SYSVOL\Users\Hunter\AppData\Local\Google\Chrome\User Data\SwReporter\7.58.0\software_reporter_tool.exe,2016-06-02 18:06:52,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,75,SYSVOL\Windows\System32\calc.exe,2013-08-22 10:51:45,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,76,SYSVOL\Windows\System32\NETSTAT.EXE,2013-08-22 09:52:25,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,77,SYSVOL\Windows\System32\notepad.exe,2013-08-22 11:00:12,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,78,SYSVOL\Windows\System32\cmd.exe,2013-08-22 10:03:31,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,79,SYSVOL\Program Files (x86)\Skype\Phone\Skype.exe,2016-06-15 22:18:58,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,80,SYSVOL\Windows\System32\wbem\WMIADAP.exe,2013-08-22 11:44:42,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,81,SYSVOL\Windows\WinStore\WSHost.exe,2014-03-18 10:05:55,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,82,SYSVOL\Program Files (x86)\Adobe\Acrobat Reader DC\Reader\reader_sl.exe,2016-05-03 14:41:22,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,83,SYSVOL\Program Files\TrueKey\McTkSchedulerService.exe,2016-06-03 07:18:14,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,84,SYSVOL\Program Files (x86)\Google\Update\1.3.30.3\GoogleCrashHandler64.exe,2016-06-21 08:46:44,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,85,SYSVOL\Program Files (x86)\Google\Update\1.3.30.3\GoogleCrashHandler.exe,2016-06-21 08:46:43,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,86,SYSVOL\Program Files (x86)\Google\Update\GoogleUpdate.exe,2016-06-21 08:41:39,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,87,SYSVOL\Windows\System32\OpenWith.exe,2013-08-22 12:39:50,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,88,SYSVOL\Program Files (x86)\McAfee Security Scan\3.11.266\SSScheduler.exe,2015-12-02 15:07:06,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,89,SYSVOL\Windows\System32\VBoxTray.exe,2016-06-16 11:48:42,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,90,SYSVOL\Windows\System32\slui.exe,2013-08-22 10:43:18,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,91,SYSVOL\Program Files\Oracle\VirtualBox Guest Additions\uninst.exe,2016-06-16 11:49:48,No,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,92,SYSVOL\Windows\System32\mobsync.exe,2013-08-22 11:01:25,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,93,SYSVOL\Program Files\Wireshark\wireshark-gtk.exe,2016-06-07 18:38:46,No,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,94,SYSVOL\Program Files\7-Zip\7zFM.exe,2016-05-21 08:21:30,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,95,SYSVOL\Program Files (x86)\McAfee Security Scan\uninstall.exe,2015-12-02 15:07:18,No,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,96,SYSVOL\Program Files (x86)\Google\Chrome\Application\51.0.2704.103\Installer\chrmstp.exe,2016-06-21 08:42:55,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,97,SYSVOL\Windows\explorer.exe,2014-03-18 10:05:20,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,98,SYSVOL\Windows\System32\userinit.exe,2013-08-22 10:03:12,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,99,SYSVOL\Windows\System32\taskhostex.exe,2014-03-18 10:05:00,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,100,SYSVOL\Windows\System32\taskeng.exe,2014-03-18 10:05:00,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,101,SYSVOL\Windows\System32\dasHost.exe,2014-03-18 10:05:05,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,102,SYSVOL\Program Files\Windows Defender\NisSrv.exe,2013-08-22 12:32:01,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,103,SYSVOL\Program Files\Windows Defender\MsMpEng.exe,2013-08-22 12:32:00,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,104,SYSVOL\Program Files\TrueKey\McAfee.TrueKey.ServiceHelper.exe,2016-06-03 07:27:28,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,105,SYSVOL\Program Files\TrueKey\McAfee.TrueKey.Service.exe,2016-06-03 07:17:42,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,106,SYSVOL\Program Files (x86)\Skype\Updater\Updater.exe,2016-05-23 22:17:32,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,107,SYSVOL\Program Files\Intel\BCA\pabeSvc64.exe,2015-11-25 23:00:00,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,108,SYSVOL\Windows\Temp\032403~1.EXE,2015-05-04 22:41:42,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,109,SYSVOL\Windows\System32\spoolsv.exe,2013-08-22 09:10:12,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,110,SYSVOL\Windows\System32\dwm.exe,2014-03-18 10:05:24,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,111,SYSVOL\Windows\System32\VBoxService.exe,2016-06-16 11:48:34,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,112,SYSVOL\Windows\System32\lsass.exe,2013-08-22 13:25:35,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,113,SYSVOL\Windows\System32\services.exe,2013-08-22 13:25:40,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,114,SYSVOL\Windows\System32\icacls.exe,2013-08-22 10:03:01,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,115,SYSVOL\Windows\System32\takeown.exe,2013-08-22 11:21:24,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,116,SYSVOL\Program Files\Oracle\VirtualBox Guest Additions\VBoxDrvInst.exe,2016-06-16 11:48:42,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,117,SYSVOL\Windows\System32\drvinst.exe,2013-08-22 11:28:57,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,118,SYSVOL\Windows\System32\sc.exe,2013-08-22 10:03:11,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,119,SYSVOL\PROGRA~1\TrueKey\INSTAL~1.EXE,2016-06-03 07:17:18,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,120,SYSVOL\Program Files\TrueKey\InstallerEvents.exe,2016-06-03 07:17:18,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,121,SYSVOL\Program Files\7-Zip\7zG.exe,2016-05-21 08:22:49,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,122,SYSVOL\Windows\System32\WFS.exe,2013-08-22 10:13:52,No,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
1,123,SYSVOL\PROGRA~1\INTELS~1\TRUEKE~1\Application\truekey.exe,2016-06-06 13:40:24,Yes,False,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Windows\System32\config\SYSTEM
