ActivityId,Platform,PackageName,ExpirationTime,SourceFile
EFED4375-E701-E844-AFFE-DB3A06A1FBB3,windows_win32,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\cmd.exe,2019-03-17 00:57:34,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
EFED4375-E701-E844-AFFE-DB3A06A1FBB3,packageid,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\cmd.exe,2019-03-17 00:57:34,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
EFED4375-E701-E844-AFFE-DB3A06A1FBB3,host,,2019-03-17 00:57:34,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
C036A41B-729A-55A7-66B7-5DC56C410098,windows_win32,microsoft.windows.explorer,2019-03-17 01:01:24,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
C036A41B-729A-55A7-66B7-5DC56C410098,host,,2019-03-17 01:01:24,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
5FE57E82-F804-07C7-D2F5-FC6DEE836A29,windows_win32,microsoft.windows.explorer,2019-03-17 01:01:53,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
5FE57E82-F804-07C7-D2F5-FC6DEE836A29,packageid,microsoft.windows.explorer,2019-03-17 01:01:53,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
5FE57E82-F804-07C7-D2F5-FC6DEE836A29,host,,2019-03-17 01:01:53,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
632E6C71-2A48-1B61-CD26-9776BF62644F,windows_universal,microsoft.windows.photos_8wekyb3d8bbwe,2019-03-17 01:01:53,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
632E6C71-2A48-1B61-CD26-9776BF62644F,host,,2019-03-17 01:01:53,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
45079376-D593-4FEB-035A-832E44985E12,windows_universal,microsoft.windows.photos_8wekyb3d8bbwe,2019-03-17 01:01:53,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
45079376-D593-4FEB-035A-832E44985E12,host,,2019-03-17 01:01:53,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
2E94E9BC-4AB3-0689-21CD-1D27398DC0E1,windows_universal,microsoft.windows.photos_8wekyb3d8bbwe,2019-03-17 01:01:53,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
2E94E9BC-4AB3-0689-21CD-1D27398DC0E1,packageid,microsoft.windows.photos_8wekyb3d8bbwe!app,2019-03-17 01:01:53,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
2E94E9BC-4AB3-0689-21CD-1D27398DC0E1,host,,2019-03-17 01:01:53,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
6676E8A6-296A-859C-F1D4-55A187CDCA27,x_exe_path,c:\users\joker\dd.exe,2019-03-17 01:02:13,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
6676E8A6-296A-859C-F1D4-55A187CDCA27,host,,2019-03-17 01:02:13,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
724EA967-0B2F-3815-891D-C54E0475A9C6,x_exe_path,c:\users\joker\dd.exe,2019-03-17 01:02:17,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
724EA967-0B2F-3815-891D-C54E0475A9C6,packageid,c:\users\joker\dd.exe,2019-03-17 01:02:17,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
724EA967-0B2F-3815-891D-C54E0475A9C6,host,,2019-03-17 01:02:17,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
3BBF00FC-3B69-CB1A-74E2-C4A6DEFE8E1F,windows_win32,{6d809377-6af0-444b-8957-a3773f02200e}\windows nt\accessories\wordpad.exe,2019-03-17 01:02:57,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
3BBF00FC-3B69-CB1A-74E2-C4A6DEFE8E1F,host,,2019-03-17 01:02:57,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
A9BCDD06-A6EF-B21E-9FDF-36CBDCD62A37,windows_win32,{6d809377-6af0-444b-8957-a3773f02200e}\windows nt\accessories\wordpad.exe,2019-03-17 01:02:57,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
A9BCDD06-A6EF-B21E-9FDF-36CBDCD62A37,host,,2019-03-17 01:02:57,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
0180874D-9C1F-6648-A9A8-47247016EC2C,windows_win32,{6d809377-6af0-444b-8957-a3773f02200e}\windows nt\accessories\wordpad.exe,2019-03-17 01:02:57,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
0180874D-9C1F-6648-A9A8-47247016EC2C,packageid,{6d809377-6af0-444b-8957-a3773f02200e}\windows nt\accessories\wordpad.exe,2019-03-17 01:02:57,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
0180874D-9C1F-6648-A9A8-47247016EC2C,host,,2019-03-17 01:02:57,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
3DD2A967-95DD-D8DC-BB3E-588C73C5D9EC,windows_win32,{6d809377-6af0-444b-8957-a3773f02200e}\windows nt\accessories\wordpad.exe,2019-03-17 01:03:25,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
3DD2A967-95DD-D8DC-BB3E-588C73C5D9EC,host,,2019-03-17 01:03:25,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
95DD7115-3FA0-886B-9441-368FE267C2CA,windows_win32,{6d809377-6af0-444b-8957-a3773f02200e}\windows nt\accessories\wordpad.exe,2019-03-17 01:03:25,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
95DD7115-3FA0-886B-9441-368FE267C2CA,packageid,{6d809377-6af0-444b-8957-a3773f02200e}\windows nt\accessories\wordpad.exe,2019-03-17 01:03:25,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
95DD7115-3FA0-886B-9441-368FE267C2CA,host,,2019-03-17 01:03:25,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
766A4DD3-92E7-2936-2369-9CC3291B2D0B,windows_win32,{6d809377-6af0-444b-8957-a3773f02200e}\windows nt\accessories\wordpad.exe,2019-03-17 01:03:34,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
766A4DD3-92E7-2936-2369-9CC3291B2D0B,host,,2019-03-17 01:03:34,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
6A7223C6-BD5C-74C6-C011-B35B39C7070D,windows_win32,{6d809377-6af0-444b-8957-a3773f02200e}\windows nt\accessories\wordpad.exe,2019-03-17 01:03:34,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
6A7223C6-BD5C-74C6-C011-B35B39C7070D,packageid,{6d809377-6af0-444b-8957-a3773f02200e}\windows nt\accessories\wordpad.exe,2019-03-17 01:03:34,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
6A7223C6-BD5C-74C6-C011-B35B39C7070D,host,,2019-03-17 01:03:34,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
477C17FA-E96E-C520-A472-DBDB9DEE315B,windows_win32,{6d809377-6af0-444b-8957-a3773f02200e}\windows nt\accessories\wordpad.exe,2019-03-17 01:03:39,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
477C17FA-E96E-C520-A472-DBDB9DEE315B,host,,2019-03-17 01:03:39,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
C9CAA256-E67B-F30B-581A-7BB76B0E0C21,windows_win32,{6d809377-6af0-444b-8957-a3773f02200e}\windows nt\accessories\wordpad.exe,2019-03-17 01:03:39,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
C9CAA256-E67B-F30B-581A-7BB76B0E0C21,packageid,{6d809377-6af0-444b-8957-a3773f02200e}\windows nt\accessories\wordpad.exe,2019-03-17 01:03:39,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
C9CAA256-E67B-F30B-581A-7BB76B0E0C21,host,,2019-03-17 01:03:39,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
76B1C1D8-E2EF-6B4E-2937-0F717573356D,windows_win32,{6d809377-6af0-444b-8957-a3773f02200e}\windows nt\accessories\wordpad.exe,2019-03-17 01:03:46,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
76B1C1D8-E2EF-6B4E-2937-0F717573356D,host,,2019-03-17 01:03:46,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
EFF3043A-22D4-719B-5CEA-781FA71DDFBD,windows_win32,{6d809377-6af0-444b-8957-a3773f02200e}\windows nt\accessories\wordpad.exe,2019-03-17 01:03:46,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
EFF3043A-22D4-719B-5CEA-781FA71DDFBD,packageid,{6d809377-6af0-444b-8957-a3773f02200e}\windows nt\accessories\wordpad.exe,2019-03-17 01:03:46,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
EFF3043A-22D4-719B-5CEA-781FA71DDFBD,host,,2019-03-17 01:03:46,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
41E83924-EDC4-311D-1A4A-7D92A491A744,windows_win32,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\cmd.exe,2019-03-17 01:34:00,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
41E83924-EDC4-311D-1A4A-7D92A491A744,packageid,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\cmd.exe,2019-03-17 01:34:00,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
41E83924-EDC4-311D-1A4A-7D92A491A744,host,,2019-03-17 01:34:00,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
00910A4C-23E4-47FC-A907-20B90FB75B35,windows_win32,microsoft.windows.explorer,2019-03-17 01:34:06,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
00910A4C-23E4-47FC-A907-20B90FB75B35,packageid,microsoft.windows.explorer,2019-03-17 01:34:06,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
00910A4C-23E4-47FC-A907-20B90FB75B35,host,,2019-03-17 01:34:06,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
79D00C93-D793-6EFE-7B19-DCE5A7B262D1,windows_win32,{6d809377-6af0-444b-8957-a3773f02200e}\windows nt\accessories\wordpad.exe,2019-03-17 01:34:07,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
79D00C93-D793-6EFE-7B19-DCE5A7B262D1,packageid,{6d809377-6af0-444b-8957-a3773f02200e}\windows nt\accessories\wordpad.exe,2019-03-17 01:34:07,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
79D00C93-D793-6EFE-7B19-DCE5A7B262D1,host,,2019-03-17 01:34:07,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Local\ConnectedDevicesPlatform\L.Joker\ActivitiesCache.db
