2022-02-19 22:33:55.2055 | D | Enabled debug messages...
2022-02-19 22:33:55.7212 | I | 		Found processor 'Executable: AppCompatCacheParser.exe, Cmd line: -f %sourceFile% --csv %destinationDirectory%, Export: csv, Append: False'!
2022-02-19 22:33:55.7212 | I | 	Module 'EvtxECmd': Found 3 processors
2022-02-19 22:33:55.7212 | D | 	EvtxECmd: Determining correct processor based export type 'csv'...
2022-02-19 22:33:55.7212 | I | 		Found processor 'Executable: EvtxECmd\EvtxECmd.exe, Cmd line: -d %sourceDirectory% --csv %destinationDirectory%, Export: csv, Append: False'!
2022-02-19 22:33:55.7212 | I | 	Module 'JLECmd': Found 3 processors
2022-02-19 22:33:55.7212 | D | 	JLECmd: Determining correct processor based export type 'csv'...
2022-02-19 22:33:55.7212 | I | 		Found processor 'Executable: JLECmd.exe, Cmd line: -d %sourceDirectory% --csv %destinationDirectory% -q --mp, Export: csv, Append: False'!
2022-02-19 22:33:55.7212 | I | 	Module 'LECmd': Found 3 processors
2022-02-19 22:33:55.7212 | D | 	LECmd: Determining correct processor based export type 'csv'...
2022-02-19 22:33:55.7212 | I | 		Found processor 'Executable: LECmd.exe, Cmd line: -d %sourceDirectory% --csv %destinationDirectory% -q --mp, Export: csv, Append: False'!
2022-02-19 22:33:55.7212 | I | 	Module 'MFTECmd': Found 4 processors
2022-02-19 22:33:55.7212 | I | 	Module 'MFTECmd_$Boot': Found 2 processors
2022-02-19 22:33:55.7212 | D | 	MFTECmd_$Boot: Determining correct processor based export type 'csv'...
2022-02-19 22:33:55.7212 | I | 		Found processor 'Executable: MFTECmd.exe, Cmd line: -f %sourceFile% --csv %destinationDirectory%, Export: csv, Append: False'!
2022-02-19 22:33:55.7212 | I | 	Module 'MFTECmd_$MFT': Found 2 processors
2022-02-19 22:33:55.7212 | D | 	MFTECmd_$MFT: Determining correct processor based export type 'csv'...
2022-02-19 22:33:55.7212 | I | 		Found processor 'Executable: MFTECmd.exe, Cmd line: -f %sourceFile% --csv %destinationDirectory%, Export: csv, Append: False'!
2022-02-19 22:33:55.7212 | I | 	Module 'MFTECmd_$J': Found 2 processors
2022-02-19 22:33:55.7212 | D | 	MFTECmd_$J: Determining correct processor based export type 'csv'...
2022-02-19 22:33:55.7212 | I | 		Found processor 'Executable: MFTECmd.exe, Cmd line: -f %sourceFile% --csv %destinationDirectory%, Export: csv, Append: False'!
2022-02-19 22:33:55.7212 | I | 	Module 'MFTECmd_$SDS': Found 2 processors
2022-02-19 22:33:55.7212 | D | 	MFTECmd_$SDS: Determining correct processor based export type 'csv'...
2022-02-19 22:33:55.7212 | I | 		Found processor 'Executable: MFTECmd.exe, Cmd line: -f %sourceFile% --csv %destinationDirectory%, Export: csv, Append: False'!
2022-02-19 22:33:55.7212 | I | 	Module 'PECmd': Found 3 processors
2022-02-19 22:33:55.7212 | D | 	PECmd: Determining correct processor based export type 'csv'...
2022-02-19 22:33:55.7212 | I | 		Found processor 'Executable: PECmd.exe, Cmd line: -d %sourceDirectory% --csv %destinationDirectory% --mp -q, Export: csv, Append: False'!
2022-02-19 22:33:55.7212 | I | 	Module 'RBCmd': Found 1 processor
2022-02-19 22:33:55.7212 | D | 	RBCmd: Determining correct processor based export type 'csv'...
2022-02-19 22:33:55.7212 | I | 		Found processor 'Executable: RBCmd.exe, Cmd line: -d %sourceDirectory% --csv %destinationDirectory% -q, Export: csv, Append: False'!
2022-02-19 22:33:55.7212 | I | 	Module 'RecentFileCacheParser': Found 2 processors
2022-02-19 22:33:55.7370 | D | 	RecentFileCacheParser: Determining correct processor based export type 'csv'...
2022-02-19 22:33:55.7370 | I | 		Found processor 'Executable: RecentFileCacheParser.exe, Cmd line: -f %sourceFile% --csv %destinationDirectory%, Export: csv, Append: False'!
2022-02-19 22:33:55.7370 | I | 	Module 'RECmd_Kroll': Found 1 processor
2022-02-19 22:33:55.7370 | D | 	RECmd_Kroll: Determining correct processor based export type 'csv'...
2022-02-19 22:33:55.7370 | I | 		Found processor 'Executable: RECmd\RECmd.exe, Cmd line: -d %sourceDirectory% --bn BatchExamples\Kroll_Batch.reb --nl false --csv %destinationDirectory% -q, Export: csv, Append: False'!
2022-02-19 22:33:55.7370 | I | 	Module 'SBECmd': Found 1 processor
2022-02-19 22:33:55.7370 | D | 	SBECmd: Determining correct processor based export type 'csv'...
2022-02-19 22:33:55.7370 | I | 		Found processor 'Executable: SBECmd.exe, Cmd line: -d %sourceDirectory% --csv %destinationDirectory% -q, Export: csv, Append: False'!
2022-02-19 22:33:55.7370 | I | 	Module 'SQLECmd': Found 2 processors
2022-02-19 22:33:55.7370 | D | 	SQLECmd: Determining correct processor based export type 'csv'...
2022-02-19 22:33:55.7370 | I | 		Found processor 'Executable: SQLECmd\SQLECmd.exe, Cmd line: -d %sourceDirectory% --csv %destinationDirectory%, Export: csv, Append: False'!
2022-02-19 22:33:55.7370 | I | 	Module 'SrumECmd': Found 1 processor
2022-02-19 22:33:55.7370 | D | 	SrumECmd: Determining correct processor based export type 'csv'...
2022-02-19 22:33:55.7370 | I | 		Found processor 'Executable: SrumECmd.exe, Cmd line: -d %sourceDirectory% --csv %destinationDirectory%, Export: csv, Append: False'!
2022-02-19 22:33:55.7370 | I | 	Module 'SumECmd': Found 1 processor
2022-02-19 22:33:55.7370 | D | 	SumECmd: Determining correct processor based export type 'csv'...
2022-02-19 22:33:55.7370 | I | 		Found processor 'Executable: SumECmd.exe, Cmd line: -d %sourceDirectory%\Windows\System32\LogFiles\SUM --csv %destinationDirectory%, Export: csv, Append: False'!
2022-02-19 22:33:55.7370 | I | 	Module 'WxTCmd': Found 1 processor
2022-02-19 22:33:55.7370 | D | 	WxTCmd: Determining correct processor based export type 'csv'...
2022-02-19 22:33:55.7370 | I | 		Found processor 'Executable: WxTCmd.exe, Cmd line: -f %sourceFile% --csv %destinationDirectory%, Export: csv, Append: False'!
2022-02-19 22:33:55.7370 | I | Discovered 19 processors to run.
2022-02-19 22:33:55.7370 | D | Module name: NirSoft_BrowsingHistoryView, Processor: Executable: browsinghistoryview.exe, Cmd line: /HistorySource 3 /HistorySourceFolder %sourceDirectory%\Users /VisitTimeFilterType 1 /ShowTimeInGMT 1 /scomma %destinationDirectory%\BrowsingHistory.csv, Export: csv, Append: False  , Category: BrowsingHistory , Export file: NirSoftBrowsingHistoryViewConsoleOutput.txt
2022-02-19 22:33:55.7527 | D | Module name: AmcacheParser, Processor: Executable: AmcacheParser.exe, Cmd line: -f %sourceFile% --csv %destinationDirectory% -i --mp, Export: csv, Append: False , File mask: Amcache.hve , Category: ProgramExecution 
2022-02-19 22:33:55.7527 | D | Module name: AppCompatCacheParser, Processor: Executable: AppCompatCacheParser.exe, Cmd line: -f %sourceFile% --csv %destinationDirectory%, Export: csv, Append: False , File mask: SYSTEM , Category: ProgramExecution 
2022-02-19 22:33:55.7527 | D | Module name: EvtxECmd, Processor: Executable: EvtxECmd\EvtxECmd.exe, Cmd line: -d %sourceDirectory% --csv %destinationDirectory%, Export: csv, Append: False  , Category: EventLogs 
2022-02-19 22:33:55.7527 | D | Module name: JLECmd, Processor: Executable: JLECmd.exe, Cmd line: -d %sourceDirectory% --csv %destinationDirectory% -q --mp, Export: csv, Append: False  , Category: FileFolderAccess 
2022-02-19 22:33:55.7527 | D | Module name: LECmd, Processor: Executable: LECmd.exe, Cmd line: -d %sourceDirectory% --csv %destinationDirectory% -q --mp, Export: csv, Append: False  , Category: FileFolderAccess 
2022-02-19 22:33:55.7527 | D | Module name: MFTECmd_$Boot, Processor: Executable: MFTECmd.exe, Cmd line: -f %sourceFile% --csv %destinationDirectory%, Export: csv, Append: False , File mask: $Boot , Category: FileSystem 
2022-02-19 22:33:55.7527 | D | Module name: MFTECmd_$MFT, Processor: Executable: MFTECmd.exe, Cmd line: -f %sourceFile% --csv %destinationDirectory%, Export: csv, Append: False , File mask: $MFT , Category: FileSystem 
2022-02-19 22:33:55.7527 | D | Module name: MFTECmd_$J, Processor: Executable: MFTECmd.exe, Cmd line: -f %sourceFile% --csv %destinationDirectory%, Export: csv, Append: False , File mask: $J , Category: FileSystem 
2022-02-19 22:33:55.7527 | D | Module name: MFTECmd_$SDS, Processor: Executable: MFTECmd.exe, Cmd line: -f %sourceFile% --csv %destinationDirectory%, Export: csv, Append: False , File mask: $Secure_$SDS , Category: FileSystem 
2022-02-19 22:33:55.7527 | D | Module name: PECmd, Processor: Executable: PECmd.exe, Cmd line: -d %sourceDirectory% --csv %destinationDirectory% --mp -q, Export: csv, Append: False  , Category: ProgramExecution 
2022-02-19 22:33:55.7527 | D | Module name: RBCmd, Processor: Executable: RBCmd.exe, Cmd line: -d %sourceDirectory% --csv %destinationDirectory% -q, Export: csv, Append: False  , Category: FileDeletion 
2022-02-19 22:33:55.7527 | D | Module name: RecentFileCacheParser, Processor: Executable: RecentFileCacheParser.exe, Cmd line: -f %sourceFile% --csv %destinationDirectory%, Export: csv, Append: False , File mask: RecentFileCache.bcf , Category: ProgramExecution 
2022-02-19 22:33:55.7527 | D | Module name: RECmd_Kroll, Processor: Executable: RECmd\RECmd.exe, Cmd line: -d %sourceDirectory% --bn BatchExamples\Kroll_Batch.reb --nl false --csv %destinationDirectory% -q, Export: csv, Append: False  , Category: Registry 
2022-02-19 22:33:55.7527 | D | Module name: SBECmd, Processor: Executable: SBECmd.exe, Cmd line: -d %sourceDirectory% --csv %destinationDirectory% -q, Export: csv, Append: False  , Category: FileFolderAccess 
2022-02-19 22:33:55.7527 | D | Module name: SQLECmd, Processor: Executable: SQLECmd\SQLECmd.exe, Cmd line: -d %sourceDirectory% --csv %destinationDirectory%, Export: csv, Append: False  , Category: SQLDatabases 
2022-02-19 22:33:55.7527 | D | Module name: SrumECmd, Processor: Executable: SrumECmd.exe, Cmd line: -d %sourceDirectory% --csv %destinationDirectory%, Export: csv, Append: False  , Category: SRUMDatabase , Export file: SrumECmdConsoleLog.txt
2022-02-19 22:33:55.7527 | D | Module name: SumECmd, Processor: Executable: SumECmd.exe, Cmd line: -d %sourceDirectory%\Windows\System32\LogFiles\SUM --csv %destinationDirectory%, Export: csv, Append: False  , Category: SUMDatabase , Export file: SumECmdConsoleLog.txt
2022-02-19 22:33:55.7527 | D | Module name: WxTCmd, Processor: Executable: WxTCmd.exe, Cmd line: -f %sourceFile% --csv %destinationDirectory%, Export: csv, Append: False , File mask: ActivitiesCache.db , Category: FileFolderAccess 
2022-02-19 22:33:55.7527 | W | Executing modules with file masks...
2022-02-19 22:33:55.7527 | D | Getting files from 'C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F'. Recursive: True, Mask: Amcache.hve
2022-02-19 22:33:55.7527 | D | Found match: C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Windows\AppCompat\Programs\Amcache.hve
2022-02-19 22:33:55.7682 | D | Found the following files for mask 'Amcache.hve': C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Windows\AppCompat\Programs\Amcache.hve
2022-02-19 22:33:55.7682 | I | 	Running 'AmcacheParser.exe': -f "C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Windows\AppCompat\Programs\Amcache.hve" --csv "C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\mout\ProgramExecution" -i --mp
2022-02-19 22:33:56.1259 | D | AmcacheParser version 1.5.1.0
2022-02-19 22:33:56.1259 | D | Author: Eric Zimmerman (saericzimmerman@gmail.com)
2022-02-19 22:33:56.1259 | D | https://github.com/EricZimmerman/AmcacheParser
2022-02-19 22:33:56.1259 | D | Command line: -f C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Windows\AppCompat\Programs\Amcache.hve --csv C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\mout\ProgramExecution -i --mp
2022-02-19 22:33:56.1591 | D | Single log file available: C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Windows\AppCompat\Programs\Amcache.hve.LOG1
2022-02-19 22:33:56.1591 | D | Replaying log file: C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Windows\AppCompat\Programs\Amcache.hve.LOG1
2022-02-19 22:33:56.1591 | D | At least one transaction log was applied. Sequence numbers have been updated to 0x0094. New Checksum: 0xA0A44A7C
2022-02-19 22:33:56.3462 | D | Single log file available: C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Windows\AppCompat\Programs\Amcache.hve.LOG1
2022-02-19 22:33:56.3462 | D | Replaying log file: C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Windows\AppCompat\Programs\Amcache.hve.LOG1
2022-02-19 22:33:56.3462 | D | At least one transaction log was applied. Sequence numbers have been updated to 0x0094. New Checksum: 0xA0A44A7C
2022-02-19 22:33:56.7368 | D | C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Windows\AppCompat\Programs\Amcache.hve is in new format!
2022-02-19 22:33:56.7368 | D | Total file entries found: 1,170
2022-02-19 22:33:56.7368 | D | Total shortcuts found: 78
2022-02-19 22:33:56.7368 | D | Total device containers found: 5
2022-02-19 22:33:56.7368 | D | Total device PnPs found: 79
2022-02-19 22:33:56.7524 | D | Total drive binaries found: 316
2022-02-19 22:33:56.7524 | D | Found 537 unassociated file entry and 633 program file entries (across 43 program entries)
2022-02-19 22:33:56.7524 | D | Results saved to: C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\mout\ProgramExecution
2022-02-19 22:33:56.7524 | D | Total parsing time: 0.448 seconds
2022-02-19 22:33:56.7837 | D | Getting files from 'C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F'. Recursive: True, Mask: SYSTEM
2022-02-19 22:33:56.7837 | D | Found match: C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Windows\System32\config\SYSTEM
2022-02-19 22:33:56.7993 | D | Found the following files for mask 'SYSTEM': C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Windows\System32\config\SYSTEM
2022-02-19 22:33:56.7993 | I | 	Running 'AppCompatCacheParser.exe': -f "C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Windows\System32\config\SYSTEM" --csv "C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\mout\ProgramExecution"
2022-02-19 22:33:57.1378 | D | AppCompatCache Parser version 1.5.0.0
2022-02-19 22:33:57.1378 | D | Author: Eric Zimmerman (saericzimmerman@gmail.com)
2022-02-19 22:33:57.1378 | D | https://github.com/EricZimmerman/AppCompatCacheParser
2022-02-19 22:33:57.1378 | D | Command line: -f C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Windows\System32\config\SYSTEM --csv C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\mout\ProgramExecution
2022-02-19 22:33:57.1378 | D | Processing hive 'C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Windows\System32\config\SYSTEM'
2022-02-19 22:33:57.1745 | D | Dropping 'C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Windows\System32\config\SYSTEM.LOG2' because the log's header.PrimarySequenceNumber is less than the hive's header.SecondarySequenceNumber
2022-02-19 22:33:57.1745 | D | Single log file available: C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Windows\System32\config\SYSTEM.LOG1
2022-02-19 22:33:57.1745 | D | Replaying log file: C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Windows\System32\config\SYSTEM.LOG1
2022-02-19 22:33:57.1901 | D | At least one transaction log was applied. Sequence numbers have been updated to 0x023F. New Checksum: 0x52A76272
2022-02-19 22:33:57.9402 | D | Found 234 cache entries for Windows10Creators in ControlSet001
2022-02-19 22:33:57.9557 | D | Results saved to 'C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\mout\ProgramExecution\20220219223357_Windows10Creators_SYSTEM_AppCompatCache.csv'
2022-02-19 22:33:57.9868 | D | Getting files from 'C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F'. Recursive: True, Mask: $Boot
2022-02-19 22:33:58.0025 | D | Found match: C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\$Boot
2022-02-19 22:33:58.0025 | D | Found the following files for mask '$Boot': C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\$Boot
2022-02-19 22:33:58.0025 | I | 	Running 'MFTECmd.exe': -f "C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\$Boot" --csv "C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\mout\FileSystem"
2022-02-19 22:33:58.3307 | D | MFTECmd version 0.5.2.0
2022-02-19 22:33:58.3307 | D | Author: Eric Zimmerman (saericzimmerman@gmail.com)
2022-02-19 22:33:58.3307 | D | https://github.com/EricZimmerman/MFTECmd
2022-02-19 22:33:58.3307 | D | Command line: -f C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\$Boot --csv C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\mout\FileSystem
2022-02-19 22:33:58.3307 | D | File type: Boot
2022-02-19 22:33:58.3463 | D | Processed 'C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\$Boot' in 0.0012 seconds
2022-02-19 22:33:58.3463 | D | CSV output will be saved to 'C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\mout\FileSystem\20220220033358_MFTECmd_$Boot_Output.csv'
2022-02-19 22:33:58.3775 | D | Boot file: 'C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\$Boot'
2022-02-19 22:33:58.3775 | D | Boot entry point: 0xEB 0x52 0x90
2022-02-19 22:33:58.3775 | D | File system signature: NTFS    
2022-02-19 22:33:58.3775 | D | Bytes per sector: 512
2022-02-19 22:33:58.3775 | D | Sectors per cluster: 8
2022-02-19 22:33:58.3775 | D | Cluster size: 4,096
2022-02-19 22:33:58.3930 | D | Total sectors: 82,757,631
2022-02-19 22:33:58.3930 | D | Reserved sectors: 0
2022-02-19 22:33:58.3930 | D | $MFT cluster block #: 786,432
2022-02-19 22:33:58.3930 | D | $MFTMirr cluster block #: 2
2022-02-19 22:33:58.3930 | D | FILE entry size: 1,024
2022-02-19 22:33:58.3930 | D | Index entry size: 4,096
2022-02-19 22:33:58.3930 | D | Volume serial number raw: 0x34188F60188F1FCA
2022-02-19 22:33:58.3930 | D | Volume serial number: CA 1F 8F 18 60 8F 18 34
2022-02-19 22:33:58.3930 | D | Volume serial number 32-bit: CA 1F 8F 18
2022-02-19 22:33:58.3930 | D | Volume serial number 32-bit reversed: 18 8F 1F CA
2022-02-19 22:33:58.3930 | D | Sector signature: 55 AA
2022-02-19 22:33:58.5025 | D | Getting files from 'C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F'. Recursive: True, Mask: $MFT
2022-02-19 22:33:58.5025 | D | Found match: C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\$MFT
2022-02-19 22:33:58.5025 | D | Found the following files for mask '$MFT': C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\$MFT
2022-02-19 22:33:58.5025 | I | 	Running 'MFTECmd.exe': -f "C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\$MFT" --csv "C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\mout\FileSystem"
2022-02-19 22:33:58.7993 | D | MFTECmd version 0.5.2.0
2022-02-19 22:33:58.7993 | D | Author: Eric Zimmerman (saericzimmerman@gmail.com)
2022-02-19 22:33:58.7993 | D | https://github.com/EricZimmerman/MFTECmd
2022-02-19 22:33:58.7993 | D | Command line: -f C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\$MFT --csv C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\mout\FileSystem
2022-02-19 22:33:58.8149 | D | File type: Mft
2022-02-19 22:33:58.8466 | D | At offset 0x4400, a free FILE record with key '00000000-00000000' already exists! You may want to review this manually. Skipping...
2022-02-19 22:33:58.8466 | D | At offset 0x4800, a free FILE record with key '00000000-00000000' already exists! You may want to review this manually. Skipping...
2022-02-19 22:33:58.8466 | D | At offset 0x4C00, a free FILE record with key '00000000-00000000' already exists! You may want to review this manually. Skipping...
2022-02-19 22:33:58.8466 | D | At offset 0x5000, a free FILE record with key '00000000-00000000' already exists! You may want to review this manually. Skipping...
2022-02-19 22:33:58.8621 | D | At offset 0x5400, a free FILE record with key '00000000-00000000' already exists! You may want to review this manually. Skipping...
2022-02-19 22:33:58.8621 | D | At offset 0x5800, a free FILE record with key '00000000-00000000' already exists! You may want to review this manually. Skipping...
2022-02-19 22:33:58.8621 | D | At offset 0x5C00, a free FILE record with key '00000000-00000000' already exists! You may want to review this manually. Skipping...
2022-02-19 22:33:58.8621 | D | At offset 0xD6400, a free FILE record with key '00000000-00000000' already exists! You may want to review this manually. Skipping...
2022-02-19 22:33:59.3776 | D | At offset 0x160A800, a free FILE record with key '00000000-00000000' already exists! You may want to review this manually. Skipping...
2022-02-19 22:33:59.3776 | D | At offset 0x160B000, a free FILE record with key '00000000-00000000' already exists! You may want to review this manually. Skipping...
2022-02-19 22:33:59.3776 | D | At offset 0x160BC00, a free FILE record with key '00000000-00000000' already exists! You may want to review this manually. Skipping...
2022-02-19 22:33:59.3776 | D | At offset 0x160C400, a free FILE record with key '00000000-00000000' already exists! You may want to review this manually. Skipping...
2022-02-19 22:33:59.3776 | D | At offset 0x160CC00, a free FILE record with key '00000000-00000000' already exists! You may want to review this manually. Skipping...
2022-02-19 22:33:59.3776 | D | At offset 0x160F000, a free FILE record with key '00000000-00000000' already exists! You may want to review this manually. Skipping...
2022-02-19 22:33:59.4716 | D | At offset 0x1A74C00, a free FILE record with key '00000000-00000000' already exists! You may want to review this manually. Skipping...
2022-02-19 22:33:59.4716 | D | At offset 0x1A75000, a free FILE record with key '00000000-00000000' already exists! You may want to review this manually. Skipping...
2022-02-19 22:33:59.8352 | D | At offset 0x2B3F000, a free FILE record with key '00000000-00000000' already exists! You may want to review this manually. Skipping...
2022-02-19 22:33:59.8352 | D | At offset 0x2B49C00, a free FILE record with key '00000000-00000000' already exists! You may want to review this manually. Skipping...
2022-02-19 22:33:59.8352 | D | At offset 0x2B4A000, a free FILE record with key '00000000-00000000' already exists! You may want to review this manually. Skipping...
2022-02-19 22:34:00.0808 | D | At offset 0x38DC000, a free FILE record with key '00000000-00000000' already exists! You may want to review this manually. Skipping...
2022-02-19 22:34:00.0808 | D | At offset 0x38E0000, a free FILE record with key '00000000-00000000' already exists! You may want to review this manually. Skipping...
2022-02-19 22:34:00.1274 | D | At offset 0x3B79C00, a free FILE record with key '00000000-00000000' already exists! You may want to review this manually. Skipping...
2022-02-19 22:34:00.1274 | D | At offset 0x3B7A000, a free FILE record with key '00000000-00000000' already exists! You may want to review this manually. Skipping...
2022-02-19 22:34:00.1404 | D | At offset 0x3B98400, a free FILE record with key '00000000-00000000' already exists! You may want to review this manually. Skipping...
2022-02-19 22:34:00.1404 | D | At offset 0x3BAF400, a free FILE record with key '00000000-00000000' already exists! You may want to review this manually. Skipping...
2022-02-19 22:34:00.1404 | D | At offset 0x3BC2400, a free FILE record with key '00000000-00000000' already exists! You may want to review this manually. Skipping...
