Id,Timestamp,ExeInfo,ExeInfoDescription,ExeTimestamp,SidType,Sid,UserName,UserId,AppId,BackgroundBytesRead,BackgroundBytesWritten,BackgroundContextSwitches,BackgroundCycleTime,BackgroundNumberOfFlushes,BackgroundNumReadOperations,BackgroundNumWriteOperations,FaceTime,ForegroundBytesRead,ForegroundBytesWritten,ForegroundContextSwitches,ForegroundCycleTime,ForegroundNumberOfFlushes,ForegroundNumReadOperations,ForegroundNumWriteOperations
435,2016-06-21 00:00:00,\Device\HarddiskVolume2\Windows\System32\conhost.exe,,,LocalSystem,S-1-5-18,systemprofile,4,145,0,0,0,0,0,0,0,600000000,0,0,16,9789687,0,0,0
436,2016-06-21 00:00:00,\Device\HarddiskVolume2\Windows\System32\VSSVC.exe,,,LocalSystem,S-1-5-18,systemprofile,4,142,0,0,0,0,0,0,0,2400000000,2160640,6164480,10203,1856368348,80,199,631
437,2016-06-21 00:00:00,\Device\HarddiskVolume2\Windows\System32\svchost.exe [swprv],,,LocalSystem,S-1-5-18,systemprofile,4,143,0,0,0,0,0,0,0,3000470000,1554432,266240,729,155075758,0,89,27
438,2016-06-21 00:00:00,\Device\HarddiskVolume2\Windows\System32\msiexec.exe,,,LocalSystem,S-1-5-18,systemprofile,4,156,0,0,0,0,0,0,0,6000940000,2074461696,2452795392,730684,124182343286,69,8745,101513
439,2016-06-21 00:00:00,\Device\HarddiskVolume2\Windows\servicing\TrustedInstaller.exe,,,LocalSystem,S-1-5-18,systemprofile,4,140,0,0,0,0,0,0,0,1800000000,225792,634880,38308,6300330652,0,12,155
440,2016-06-21 00:00:00,\Device\HarddiskVolume2\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_6.3.9600.17031_none_fa50b3979b1bcb4a\TiWorker.exe,,,LocalSystem,S-1-5-18,systemprofile,4,141,0,0,0,0,0,0,0,1800000000,2376192,49152,3482,518339311,0,81,12
441,2016-06-21 00:00:00,\Device\HarddiskVolume2\Windows\System32\SrTasks.exe,,,LocalSystem,S-1-5-18,systemprofile,4,144,0,0,0,0,0,0,0,600000000,0,0,86,37140301,0,0,0
442,2016-06-21 00:00:00,\Device\HarddiskVolume2\Windows\SysWOW64\msiexec.exe,,,LocalSystem,S-1-5-18,systemprofile,4,233,0,0,0,0,0,0,0,1800470000,1981952,98304,541,220421297,3,93,22
443,2016-06-21 00:00:00,\Device\HarddiskVolume2\Windows\System32\svchost.exe [WerSvcGroup],,,LocalSystem,S-1-5-18,systemprofile,4,234,0,0,0,0,0,0,0,600470000,115200,0,52,14356833,0,12,0
444,2016-06-21 00:00:00,\Device\HarddiskVolume2\Windows\System32\svchost.exe [RPCSS],,,NetworkService,S-1-5-20,NetworkService,30,102,0,0,0,0,0,0,0,6815630000,486400,0,14348,2485905109,0,23,0
445,2016-06-21 00:00:00,\Device\HarddiskVolume2\Windows\System32\svchost.exe [NetworkService],,,NetworkService,S-1-5-20,NetworkService,30,104,0,0,0,0,0,0,0,6815630000,191086080,229376,11666,6347745523,2,3249,56
446,2016-06-21 00:00:00,\Device\HarddiskVolume2\Program Files\Windows Defender\MpCmdRun.exe,,,NetworkService,S-1-5-20,NetworkService,30,105,0,0,0,0,0,0,0,3600000000,390656,8192,273,179361436,0,21,2
447,2016-06-21 00:00:00,\Device\HarddiskVolume2\Windows\System32\wbem\WmiPrvSE.exe,,,NetworkService,S-1-5-20,NetworkService,30,139,0,0,0,0,0,0,0,6600470000,4349440,0,3205,976704279,0,200,0
448,2016-06-21 00:00:00,\Device\HarddiskVolume2\Windows\System32\sppsvc.exe,,,NetworkService,S-1-5-20,NetworkService,30,103,0,0,0,0,0,0,0,1800470000,45856768,3538944,1377,2980078649,1,599,54
449,2016-06-21 00:00:00,\Device\HarddiskVolume2\Program Files\Windows Media Player\wmpnetwk.exe,,,NetworkService,S-1-5-20,NetworkService,30,166,0,0,0,0,0,0,0,6000470000,4007936,0,607,296512894,0,168,0
450,2016-06-21 00:00:00,\Device\HarddiskVolume2\Windows\System32\dwm.exe,,,UnknownOrUserSid,S-1-5-90-1,,35,106,0,0,0,0,0,0,0,6815630000,2314240,0,153406,38664665111,0,84,0
451,2016-06-21 00:00:00,\Device\HarddiskVolume2\Windows\System32\svchost.exe [LocalServiceNetworkRestricted],,,LocalService,S-1-5-19,LocalService,37,107,0,0,0,0,0,0,0,6815630000,11009024,4386816,7428,2265316913,40,416,266
452,2016-06-21 00:00:00,\Device\HarddiskVolume2\Windows\System32\svchost.exe [LocalService],,,LocalService,S-1-5-19,LocalService,37,108,0,0,0,0,0,0,0,6815630000,2706944,212992,12455,24301134866,4,141,52
453,2016-06-21 00:00:00,\Device\HarddiskVolume2\Windows\System32\svchost.exe [LocalServiceNoNetwork],,,LocalService,S-1-5-19,LocalService,37,109,0,0,0,0,0,0,0,6815630000,16427520,266240,5951,1512248157,0,171,22
454,2016-06-21 00:00:00,\Device\HarddiskVolume2\Windows\System32\svchost.exe [LocalServiceAndNoImpersonation],,,LocalService,S-1-5-19,LocalService,37,167,0,0,0,0,0,0,0,6815630000,4224000,73728,2159,564656347,0,146,3
455,2016-06-21 00:00:00,\Device\HarddiskVolume2\Windows\System32\svchost.exe [LocalServicePeerNet],,,LocalService,S-1-5-19,LocalService,37,169,0,0,0,0,0,0,0,6815630000,4440576,73728,1993,792920880,0,207,18
456,2016-06-21 00:00:00,\Device\HarddiskVolume2\Program Files\Windows Defender\NisSrv.exe,,,LocalService,S-1-5-19,LocalService,37,110,0,0,0,0,0,0,0,6815630000,2259968,61440,1924,738953495,0,61,15
457,2016-06-21 00:00:00,\Device\HarddiskVolume2\Windows\System32\dasHost.exe,,,LocalService,S-1-5-19,LocalService,37,168,0,0,0,0,0,0,0,6815630000,1377280,77824,1174,326800745,0,70,13
458,2016-06-21 00:00:00,\Device\HarddiskVolume2\Windows\System32\dllhost.exe,,,UnknownOrUserSid,S-1-5-21-2489440558-2754304563-710705792-1001,Hunter,115,153,0,0,0,0,0,0,0,1800470000,1999360,0,1198,246907990,0,34,0
459,2016-06-21 00:00:00,\Device\HarddiskVolume2\Windows\System32\taskhostex.exe,,,UnknownOrUserSid,S-1-5-21-2489440558-2754304563-710705792-1001,Hunter,115,152,0,0,0,0,0,0,0,6600470000,5185536,3096576,2852,537271261,0,208,139
460,2016-06-21 00:00:00,\Device\HarddiskVolume2\Windows\explorer.exe,,,UnknownOrUserSid,S-1-5-21-2489440558-2754304563-710705792-1001,Hunter,115,171,0,0,0,0,0,0,0,6600470000,76641792,991232,113976,34363450143,7,3300,168
461,2016-06-21 00:00:00,\Device\HarddiskVolume2\Windows\System32\VBoxTray.exe,,,UnknownOrUserSid,S-1-5-21-2489440558-2754304563-710705792-1001,Hunter,115,235,0,0,0,0,0,0,0,6600470000,65536,0,4182,442835935,0,3,0
462,2016-06-21 00:00:00,\Device\HarddiskVolume2\Program Files (x86)\Skype\Phone\Skype.exe,,,UnknownOrUserSid,S-1-5-21-2489440558-2754304563-710705792-1001,Hunter,115,190,0,0,0,0,0,0,0,6600470000,118352384,3788800,28484,28600167610,246,4360,692
463,2016-06-21 00:00:00,\Device\HarddiskVolume2\Program Files (x86)\McAfee Security Scan\3.11.266\SSScheduler.exe,,,UnknownOrUserSid,S-1-5-21-2489440558-2754304563-710705792-1001,Hunter,115,218,0,0,0,0,0,0,0,6600470000,435712,12288,60,112824150,0,21,3
464,2016-06-21 00:00:00,\Device\HarddiskVolume2\Program Files (x86)\Adobe\Acrobat Reader DC\Reader\AcroRd32.exe,,,UnknownOrUserSid,S-1-5-21-2489440558-2754304563-710705792-1001,Hunter,115,236,0,0,0,0,0,0,0,12000000000,85670400,856064,27668,26467128873,84,2761,192
465,2016-06-21 00:00:00,\Device\HarddiskVolume2\Program Files (x86)\Adobe\Acrobat Reader DC\Reader\AcroCEF\RdrCEF.exe,,,UnknownOrUserSid,S-1-5-21-2489440558-2754304563-710705792-1001,Hunter,115,237,0,0,0,0,0,0,0,30600000000,33585152,143360,61411,62349516508,16,1404,31
466,2016-06-21 00:00:00,\Device\HarddiskVolume2\Program Files (x86)\Common Files\Adobe\ARM\1.0\AdobeARM.exe,,,UnknownOrUserSid,S-1-5-21-2489440558-2754304563-710705792-1001,Hunter,115,238,0,0,0,0,0,0,0,5400000000,1286656,294912,14820,2196600438,0,50,16
467,2016-06-21 00:00:00,\Device\HarddiskVolume2\Windows\WinStore\WSHost.exe,,,UnknownOrUserSid,S-1-5-21-2489440558-2754304563-710705792-1001,Hunter,115,175,0,0,0,0,0,0,0,600000000,2799104,598016,1665,726802579,17,124,61
468,2016-06-21 00:00:00,\Device\HarddiskVolume2\Windows\System32\cmd.exe,,,UnknownOrUserSid,S-1-5-21-2489440558-2754304563-710705792-1001,Hunter,115,239,0,0,0,0,0,0,0,600000000,418304,0,207,43116036,0,24,0
469,2016-06-21 00:00:00,\Device\HarddiskVolume2\Windows\System32\conhost.exe,,,UnknownOrUserSid,S-1-5-21-2489440558-2754304563-710705792-1001,Hunter,115,145,0,0,0,0,0,0,0,600000000,165376,0,5840,220012255,0,6,0
470,2016-06-21 00:00:00,\Device\HarddiskVolume2\Program Files (x86)\Google\Chrome\Application\chrome.exe,,,UnknownOrUserSid,S-1-5-21-2489440558-2754304563-710705792-1001,Hunter,115,188,0,0,0,0,0,0,0,24603290000,484612096,71396352,709743,222680667890,382,2136,7401
471,2016-06-21 00:00:00,\Device\CdRom0\SETUP.EXE,,,UnknownOrUserSid,S-1-5-21-2489440558-2754304563-710705792-1001,Hunter,115,240,0,0,0,0,0,0,0,3600470000,13999616,5664768,1522756,32342161855,0,618,122
472,2016-06-21 00:00:00,\Device\HarddiskVolume2\Users\Hunter\AppData\Local\Temp\ose00000.exe,,,UnknownOrUserSid,S-1-5-21-2489440558-2754304563-710705792-1001,Hunter,115,241,0,0,0,0,0,0,0,3000470000,114688,871796736,53743,10769435115,0,28,13488
473,2016-06-21 00:00:00,\Device\HarddiskVolume2\Windows\System32\msiexec.exe,,,UnknownOrUserSid,S-1-5-21-2489440558-2754304563-710705792-1001,Hunter,115,156,0,0,0,0,0,0,0,3000470000,45056,14913536,150432,12141655360,0,2,3641
474,2016-06-21 00:00:00,\Device\HarddiskVolume2\Windows\SysWOW64\msiexec.exe,,,UnknownOrUserSid,S-1-5-21-2489440558-2754304563-710705792-1001,Hunter,115,233,0,0,0,0,0,0,0,1800470000,507904,0,5944,289387629,0,48,0
475,2016-06-21 01:00:00,System,,,LocalSystem,S-1-5-18,systemprofile,4,5,0,0,0,0,0,0,0,35807650000,472064,126324736,1106507,91026008801,75,65,3987
476,2016-06-21 01:00:00,\Device\HarddiskVolume2\Windows\System32\smss.exe,,,LocalSystem,S-1-5-18,systemprofile,4,86,0,0,0,0,0,0,0,35807650000,0,0,1,971118,0,0,0
477,2016-06-21 01:00:00,\Device\HarddiskVolume2\Windows\System32\csrss.exe,,,LocalSystem,S-1-5-18,systemprofile,4,87,0,0,0,0,0,0,0,71615300000,238080,0,123857,7877450481,0,6,0
478,2016-06-21 01:00:00,\Device\HarddiskVolume2\Windows\System32\wininit.exe,,,LocalSystem,S-1-5-18,systemprofile,4,88,0,0,0,0,0,0,0,35807650000,0,0,0,0,0,0,0
479,2016-06-21 01:00:00,\Device\HarddiskVolume2\Windows\System32\winlogon.exe,,,LocalSystem,S-1-5-18,systemprofile,4,89,0,0,0,0,0,0,0,35807650000,61440,0,82,26703084,0,2,0
480,2016-06-21 01:00:00,\Device\HarddiskVolume2\Windows\System32\services.exe,,,LocalSystem,S-1-5-18,systemprofile,4,90,0,0,0,0,0,0,0,35807650000,20480,8192,4452,692271696,0,2,2
481,2016-06-21 01:00:00,\Device\HarddiskVolume2\Windows\System32\lsass.exe,,,LocalSystem,S-1-5-18,systemprofile,4,91,0,0,0,0,0,0,0,35807650000,184320,0,23570,4682051307,0,6,0
482,2016-06-21 01:00:00,\Device\HarddiskVolume2\Windows\System32\svchost.exe [DcomLaunch],,,LocalSystem,S-1-5-18,systemprofile,4,92,0,0,0,0,0,0,0,35807650000,132608,8192,3437,631582373,0,6,2
483,2016-06-21 01:00:00,\Device\HarddiskVolume2\Windows\System32\VBoxService.exe,,,LocalSystem,S-1-5-18,systemprofile,4,231,0,0,0,0,0,0,0,35807650000,0,0,27805,7774624564,0,0,0
484,2016-06-21 01:00:00,\Device\HarddiskVolume2\Windows\System32\svchost.exe [netsvcs],,,LocalSystem,S-1-5-18,systemprofile,4,95,0,0,0,0,0,0,0,35807650000,6300672,10330112,58310,5956341586,52,248,523
485,2016-06-21 01:00:00,\Device\HarddiskVolume2\Windows\System32\svchost.exe [LocalSystemNetworkRestricted],,,LocalSystem,S-1-5-18,systemprofile,4,96,0,0,0,0,0,0,0,35807650000,326848512,10248192,174107,61838738072,1,9125,1229
486,2016-06-21 01:00:00,\Device\HarddiskVolume2\Windows\System32\spoolsv.exe,,,LocalSystem,S-1-5-18,systemprofile,4,97,0,0,0,0,0,0,0,35807650000,188416,0,120,13372372,0,6,0
487,2016-06-21 01:00:00,\Device\HarddiskVolume2\Program Files (x86)\Common Files\Adobe\ARM\1.0\armsvc.exe,,,LocalSystem,S-1-5-18,systemprofile,4,203,0,0,0,0,0,0,0,35207650000,841728,0,95,179082979,0,13,0
488,2016-06-21 01:00:00,\Device\HarddiskVolume2\Program Files\Intel\BCA\pabeSvc64.exe,,,LocalSystem,S-1-5-18,systemprofile,4,208,0,0,0,0,0,0,0,35807650000,0,0,2,153945,0,0,0
489,2016-06-21 01:00:00,\Device\HarddiskVolume2\Program Files\TrueKey\McAfee.TrueKey.Service.exe,,,LocalSystem,S-1-5-18,systemprofile,4,210,0,0,0,0,0,0,0,35807650000,0,0,17,617238,0,0,0
490,2016-06-21 01:00:00,\Device\HarddiskVolume2\Program Files\TrueKey\McAfee.TrueKey.ServiceHelper.exe,,,LocalSystem,S-1-5-18,systemprofile,4,209,0,0,0,0,0,0,0,35807650000,0,0,0,0,0,0,0
491,2016-06-21 01:00:00,\Device\HarddiskVolume2\Program Files\Windows Defender\MsMpEng.exe,,,LocalSystem,S-1-5-18,systemprofile,4,98,0,0,0,0,0,0,0,35807650000,248840192,241664,45554,98500056120,0,7395,58
492,2016-06-21 01:00:00,\Device\HarddiskVolume2\Windows\System32\dllhost.exe,,,LocalSystem,S-1-5-18,systemprofile,4,153,0,0,0,0,0,0,0,35807650000,0,0,12,3822489,0,0,0
493,2016-06-21 01:00:00,System Interrupts,,,LocalSystem,S-1-5-18,systemprofile,4,28,0,0,0,0,0,0,0,35807650000,0,0,0,138212489096,0,0,0
494,2016-06-21 01:00:00,\Device\HarddiskVolume2\Windows\System32\SearchIndexer.exe,,,LocalSystem,S-1-5-18,systemprofile,4,101,0,0,0,0,0,0,0,5399210000,2672640,1761280,2795,2471036370,0,135,127
495,2016-06-21 01:00:00,\Device\HarddiskVolume2\Windows\System32\SearchProtocolHost.exe,,,LocalSystem,S-1-5-18,systemprofile,4,146,0,0,0,0,0,0,0,4199210000,1064448,0,2582,529250268,0,35,0
496,2016-06-21 01:00:00,\Device\HarddiskVolume2\Windows\System32\SearchFilterHost.exe,,,LocalSystem,S-1-5-18,systemprofile,4,147,0,0,0,0,0,0,0,4199210000,1742336,0,2147,425893587,0,75,0
497,2016-06-21 01:00:00,\Device\HarddiskVolume2\Windows\System32\wbem\WmiPrvSE.exe,,,LocalSystem,S-1-5-18,systemprofile,4,139,0,0,0,0,0,0,0,6407650000,1217536,0,1957,214194803,0,44,0
498,2016-06-21 01:00:00,\Device\HarddiskVolume2\Program Files (x86)\Common Files\Adobe\ARM\1.0\AdobeARM.exe,,,LocalSystem,S-1-5-18,systemprofile,4,238,0,0,0,0,0,0,0,600000000,1758208,253952,36532,2131080727,0,57,6
499,2016-06-21 01:00:00,\Device\HarddiskVolume2\Program Files\TrueKey\McTkSchedulerService.exe,,,LocalSystem,S-1-5-18,systemprofile,4,211,0,0,0,0,0,0,0,35807650000,0,0,2,161537,0,0,0
500,2016-06-21 01:00:00,\Device\HarddiskVolume2\Windows\System32\conhost.exe,,,LocalSystem,S-1-5-18,systemprofile,4,145,0,0,0,0,0,0,0,2400000000,49152,0,455,36268229,0,2,0
501,2016-06-21 01:00:00,\Device\HarddiskVolume2\Windows\System32\svchost.exe [swprv],,,LocalSystem,S-1-5-18,systemprofile,4,143,0,0,0,0,0,0,0,1199530000,0,0,7,2077128,0,0,0
502,2016-06-21 01:00:00,\Device\HarddiskVolume2\Windows\System32\msiexec.exe,,,LocalSystem,S-1-5-18,systemprofile,4,156,0,0,0,0,0,0,0,4607650000,221004800,348307456,36529,15110512645,3,1890,8260
503,2016-06-21 01:00:00,\Device\HarddiskVolume2\Windows\SysWOW64\msiexec.exe,,,LocalSystem,S-1-5-18,systemprofile,4,233,0,0,0,0,0,0,0,600000000,482304,16384,2674,338703562,0,12,4
504,2016-06-21 01:00:00,\Device\HarddiskVolume2\Windows\System32\svchost.exe [WerSvcGroup],,,LocalSystem,S-1-5-18,systemprofile,4,234,0,0,0,0,0,0,0,2212970000,154112,0,51,13439301,0,7,0
505,2016-06-21 01:00:00,\Device\HarddiskVolume2\Windows\System32\Defrag.exe,,,LocalSystem,S-1-5-18,systemprofile,4,162,0,0,0,0,0,0,0,2400000000,77312,0,709,101689867,0,11,0
506,2016-06-21 01:00:00,\Device\HarddiskVolume2\Windows\System32\svchost.exe [defragsvc],,,LocalSystem,S-1-5-18,systemprofile,4,163,0,0,0,0,0,0,0,4800000000,83805184,13512704,50712,29518554460,0,1073,3299
507,2016-06-21 01:00:00,\Device\HarddiskVolume2\Program Files (x86)\TeamViewer\TeamViewer_Service.exe,,,LocalSystem,S-1-5-18,systemprofile,4,242,0,0,0,0,0,0,0,1800000000,1065984,454656,3833,1644678691,6,74,17
508,2016-06-21 01:00:00,\Device\HarddiskVolume2\Program Files (x86)\TeamViewer\tv_w32.exe,,,LocalSystem,S-1-5-18,systemprofile,4,243,0,0,0,0,0,0,0,1800000000,366080,0,190,77561153,0,30,0
509,2016-06-21 01:00:00,\Device\HarddiskVolume2\Program Files (x86)\TeamViewer\tv_x64.exe,,,LocalSystem,S-1-5-18,systemprofile,4,244,0,0,0,0,0,0,0,1800000000,329728,0,181,55708047,0,23,0
510,2016-06-21 01:00:00,\Device\HarddiskVolume2\Windows\System32\svchost.exe [RPCSS],,,NetworkService,S-1-5-20,NetworkService,30,102,0,0,0,0,0,0,0,35807650000,133120,0,3857,532753508,0,5,0
511,2016-06-21 01:00:00,\Device\HarddiskVolume2\Windows\System32\svchost.exe [NetworkService],,,NetworkService,S-1-5-20,NetworkService,30,104,0,0,0,0,0,0,0,35807650000,16766976,32768,2268,1158450557,0,215,8
512,2016-06-21 01:00:00,\Device\HarddiskVolume2\Windows\System32\wbem\WmiPrvSE.exe,,,NetworkService,S-1-5-20,NetworkService,30,139,0,0,0,0,0,0,0,35807650000,36864,0,188,133875409,0,2,0
513,2016-06-21 01:00:00,\Device\HarddiskVolume2\Program Files\Windows Media Player\wmpnetwk.exe,,,NetworkService,S-1-5-20,NetworkService,30,166,0,0,0,0,0,0,0,599530000,1550336,4096,473,308454654,0,57,1
514,2016-06-21 01:00:00,\Device\HarddiskVolume2\Windows\System32\dwm.exe,,,UnknownOrUserSid,S-1-5-90-1,,35,106,0,0,0,0,0,0,0,35807650000,73728,0,168633,49065861778,0,2,0
515,2016-06-21 01:00:00,\Device\HarddiskVolume2\Windows\System32\svchost.exe [LocalServiceNetworkRestricted],,,LocalService,S-1-5-19,LocalService,37,107,0,0,0,0,0,0,0,35807650000,6396928,2576384,6380,1303911086,0,146,116
516,2016-06-21 01:00:00,\Device\HarddiskVolume2\Windows\System32\svchost.exe [LocalService],,,LocalService,S-1-5-19,LocalService,37,108,0,0,0,0,0,0,0,35807650000,2056192,24576,5987,948394741,0,72,6
517,2016-06-21 01:00:00,\Device\HarddiskVolume2\Windows\System32\svchost.exe [LocalServiceNoNetwork],,,LocalService,S-1-5-19,LocalService,37,109,0,0,0,0,0,0,0,35807650000,1775104,622592,12650,2053097262,0,74,109
518,2016-06-21 01:00:00,\Device\HarddiskVolume2\Windows\System32\svchost.exe [LocalServiceAndNoImpersonation],,,LocalService,S-1-5-19,LocalService,37,167,0,0,0,0,0,0,0,35807650000,1422336,0,1926,391379052,0,25,0
