Id,Timestamp,ExeInfo,ExeInfoDescription,ExeTimestamp,SidType,Sid,UserName,UserId,AppId,NetworkType,NotificationType,PayloadSize
9,2016-06-21 08:40:00,microsoft.bingfoodanddrink_3.0.2.229_x64__8wekyb3d8bbwe,,,UnknownOrUserSid,S-1-5-21-2489440558-2754304563-710705792-1001,Hunter,115,135,0,128,5928
10,2016-06-21 09:47:49,microsoft.bingsports_3.0.2.233_x64__8wekyb3d8bbwe,,,UnknownOrUserSid,S-1-5-21-2489440558-2754304563-710705792-1001,Hunter,115,132,0,1,1850
11,2016-06-21 09:47:49,microsoft.bingnews_3.0.2.233_x64__8wekyb3d8bbwe,,,UnknownOrUserSid,S-1-5-21-2489440558-2754304563-710705792-1001,Hunter,115,131,0,1,2021
12,2016-06-21 09:47:49,microsoft.binghealthandfitness_3.0.2.233_x64__8wekyb3d8bbwe,,,UnknownOrUserSid,S-1-5-21-2489440558-2754304563-710705792-1001,Hunter,115,133,0,1,1916
13,2016-06-21 09:47:49,microsoft.bingfinance_3.0.2.234_x64__8wekyb3d8bbwe,,,UnknownOrUserSid,S-1-5-21-2489440558-2754304563-710705792-1001,Hunter,115,134,0,1,2444
14,2016-06-21 09:47:49,microsoft.binghealthandfitness_3.0.2.233_x64__8wekyb3d8bbwe,,,UnknownOrUserSid,S-1-5-21-2489440558-2754304563-710705792-1001,Hunter,115,133,0,128,46964
15,2016-06-21 09:47:49,microsoft.bingfoodanddrink_3.0.2.229_x64__8wekyb3d8bbwe,,,UnknownOrUserSid,S-1-5-21-2489440558-2754304563-710705792-1001,Hunter,115,135,0,1,838
28,2016-06-21 10:43:00,microsoft.bingsports_3.0.2.233_x64__8wekyb3d8bbwe,,,UnknownOrUserSid,S-1-5-21-2489440558-2754304563-710705792-1001,Hunter,115,132,0,1,1039
29,2016-06-21 10:43:00,microsoft.bingfoodanddrink_3.0.2.229_x64__8wekyb3d8bbwe,,,UnknownOrUserSid,S-1-5-21-2489440558-2754304563-710705792-1001,Hunter,115,135,0,1,838
30,2016-06-21 10:43:00,microsoft.binghealthandfitness_3.0.2.233_x64__8wekyb3d8bbwe,,,UnknownOrUserSid,S-1-5-21-2489440558-2754304563-710705792-1001,Hunter,115,133,0,1,958
31,2016-06-21 10:43:00,microsoft.bingnews_3.0.2.233_x64__8wekyb3d8bbwe,,,UnknownOrUserSid,S-1-5-21-2489440558-2754304563-710705792-1001,Hunter,115,131,0,1,1051
32,2016-06-21 10:43:00,microsoft.bingfinance_3.0.2.234_x64__8wekyb3d8bbwe,,,UnknownOrUserSid,S-1-5-21-2489440558-2754304563-710705792-1001,Hunter,115,134,0,1,1203
33,2016-06-21 10:43:00,microsoft.bingsports_3.0.2.233_x64__8wekyb3d8bbwe,,,UnknownOrUserSid,S-1-5-21-2489440558-2754304563-710705792-1001,Hunter,115,132,0,128,9818
34,2016-06-21 10:43:00,microsoft.bingnews_3.0.2.233_x64__8wekyb3d8bbwe,,,UnknownOrUserSid,S-1-5-21-2489440558-2754304563-710705792-1001,Hunter,115,131,0,128,11995
35,2016-06-21 11:45:00,microsoft.bingsports_3.0.2.233_x64__8wekyb3d8bbwe,,,UnknownOrUserSid,S-1-5-21-2489440558-2754304563-710705792-1001,Hunter,115,132,0,1,2078
36,2016-06-21 11:45:00,microsoft.binghealthandfitness_3.0.2.233_x64__8wekyb3d8bbwe,,,UnknownOrUserSid,S-1-5-21-2489440558-2754304563-710705792-1001,Hunter,115,133,0,1,1916
37,2016-06-21 11:45:00,microsoft.bingnews_3.0.2.233_x64__8wekyb3d8bbwe,,,UnknownOrUserSid,S-1-5-21-2489440558-2754304563-710705792-1001,Hunter,115,131,0,1,2012
38,2016-06-21 11:45:00,microsoft.bingfinance_3.0.2.234_x64__8wekyb3d8bbwe,,,UnknownOrUserSid,S-1-5-21-2489440558-2754304563-710705792-1001,Hunter,115,134,0,1,2406
39,2016-06-21 11:45:00,microsoft.bingnews_3.0.2.233_x64__8wekyb3d8bbwe,,,UnknownOrUserSid,S-1-5-21-2489440558-2754304563-710705792-1001,Hunter,115,131,0,128,6677
40,2016-06-21 11:45:00,microsoft.bingfoodanddrink_3.0.2.229_x64__8wekyb3d8bbwe,,,UnknownOrUserSid,S-1-5-21-2489440558-2754304563-710705792-1001,Hunter,115,135,0,1,838
41,2016-06-21 12:45:00,microsoft.bingsports_3.0.2.233_x64__8wekyb3d8bbwe,,,UnknownOrUserSid,S-1-5-21-2489440558-2754304563-710705792-1001,Hunter,115,132,0,1,2078
42,2016-06-21 12:45:00,microsoft.bingnews_3.0.2.233_x64__8wekyb3d8bbwe,,,UnknownOrUserSid,S-1-5-21-2489440558-2754304563-710705792-1001,Hunter,115,131,0,1,1979
43,2016-06-21 12:45:00,microsoft.binghealthandfitness_3.0.2.233_x64__8wekyb3d8bbwe,,,UnknownOrUserSid,S-1-5-21-2489440558-2754304563-710705792-1001,Hunter,115,133,0,1,1916
44,2016-06-21 12:45:00,microsoft.bingfinance_3.0.2.234_x64__8wekyb3d8bbwe,,,UnknownOrUserSid,S-1-5-21-2489440558-2754304563-710705792-1001,Hunter,115,134,0,1,2407
45,2016-06-21 12:45:00,microsoft.bingnews_3.0.2.233_x64__8wekyb3d8bbwe,,,UnknownOrUserSid,S-1-5-21-2489440558-2754304563-710705792-1001,Hunter,115,131,0,128,19753
46,2016-06-21 12:45:00,microsoft.bingfoodanddrink_3.0.2.229_x64__8wekyb3d8bbwe,,,UnknownOrUserSid,S-1-5-21-2489440558-2754304563-710705792-1001,Hunter,115,135,0,1,838
