Extension,BatchKeyPath,OpensWithExecutables,BatchValueName,OpensWithProgramIDs,UserChoice
.jpeg,CMI-CreateHive{10813AC7-700F-49B3-BD1A-DC2903BA42C9}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,,Multiple,jpegfile,(UserChoice key not present)
.jpg,CMI-CreateHive{10813AC7-700F-49B3-BD1A-DC2903BA42C9}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,,Multiple,jpegfile,(UserChoice key not present)
.lnk,CMI-CreateHive{10813AC7-700F-49B3-BD1A-DC2903BA42C9}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,,Multiple,lnkfile,(UserChoice key not present)
.mht,CMI-CreateHive{10813AC7-700F-49B3-BD1A-DC2903BA42C9}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,,Multiple,mhtmlfile,(UserChoice key not present)
.mhtml,CMI-CreateHive{10813AC7-700F-49B3-BD1A-DC2903BA42C9}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,,Multiple,mhtmlfile,(UserChoice key not present)
.msc,CMI-CreateHive{10813AC7-700F-49B3-BD1A-DC2903BA42C9}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,,Multiple,MSCFile,(UserChoice key not present)
.nws,CMI-CreateHive{10813AC7-700F-49B3-BD1A-DC2903BA42C9}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,,Multiple,Microsoft Internet News Message,(UserChoice key not present)
.ocx,CMI-CreateHive{10813AC7-700F-49B3-BD1A-DC2903BA42C9}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,,Multiple,ocxfile,(UserChoice key not present)
.otf,CMI-CreateHive{10813AC7-700F-49B3-BD1A-DC2903BA42C9}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,,Multiple,otffile,(UserChoice key not present)
.php,CMI-CreateHive{10813AC7-700F-49B3-BD1A-DC2903BA42C9}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,NOTEPAD.EXE,Multiple,php_auto_file,(UserChoice key not present)
.png,CMI-CreateHive{10813AC7-700F-49B3-BD1A-DC2903BA42C9}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,,Multiple,pngfile,(UserChoice key not present)
.rle,CMI-CreateHive{10813AC7-700F-49B3-BD1A-DC2903BA42C9}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,,Multiple,rlefile,(UserChoice key not present)
.rtf,CMI-CreateHive{10813AC7-700F-49B3-BD1A-DC2903BA42C9}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,,Multiple,rtffile,(UserChoice key not present)
.scf,CMI-CreateHive{10813AC7-700F-49B3-BD1A-DC2903BA42C9}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,,Multiple,SHCmdFile,(UserChoice key not present)
.search-ms,CMI-CreateHive{10813AC7-700F-49B3-BD1A-DC2903BA42C9}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,,Multiple,SearchFolder,(UserChoice key not present)
.sys,CMI-CreateHive{10813AC7-700F-49B3-BD1A-DC2903BA42C9}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,,Multiple,sysfile,(UserChoice key not present)
.tif,CMI-CreateHive{10813AC7-700F-49B3-BD1A-DC2903BA42C9}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,,Multiple,TIFImage.Document,(UserChoice key not present)
.tiff,CMI-CreateHive{10813AC7-700F-49B3-BD1A-DC2903BA42C9}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,,Multiple,TIFImage.Document,(UserChoice key not present)
.ttc,CMI-CreateHive{10813AC7-700F-49B3-BD1A-DC2903BA42C9}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,,Multiple,ttcfile,(UserChoice key not present)
.ttf,CMI-CreateHive{10813AC7-700F-49B3-BD1A-DC2903BA42C9}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,,Multiple,ttffile,(UserChoice key not present)
.txt,CMI-CreateHive{10813AC7-700F-49B3-BD1A-DC2903BA42C9}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,,Multiple,txtfile,(UserChoice key not present)
.wdp,CMI-CreateHive{10813AC7-700F-49B3-BD1A-DC2903BA42C9}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,,Multiple,wdpfile,(UserChoice key not present)
.wmf,CMI-CreateHive{10813AC7-700F-49B3-BD1A-DC2903BA42C9}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,,Multiple,wmffile,(UserChoice key not present)
.xaml,CMI-CreateHive{10813AC7-700F-49B3-BD1A-DC2903BA42C9}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,,Multiple,Windows.XamlDocument,(UserChoice key not present)
.xbap,CMI-CreateHive{10813AC7-700F-49B3-BD1A-DC2903BA42C9}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,,Multiple,Windows.Xbap,(UserChoice key not present)
.xml,CMI-CreateHive{10813AC7-700F-49B3-BD1A-DC2903BA42C9}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,,Multiple,xmlfile,(UserChoice key not present)
.xps,CMI-CreateHive{10813AC7-700F-49B3-BD1A-DC2903BA42C9}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,,Multiple,XPSViewer.Document,(UserChoice key not present)
.xsl,CMI-CreateHive{10813AC7-700F-49B3-BD1A-DC2903BA42C9}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,,Multiple,xslfile,(UserChoice key not present)
.zip,CMI-CreateHive{10813AC7-700F-49B3-BD1A-DC2903BA42C9}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,,Multiple,CompressedFolder,(UserChoice key not present)
DDECache,CMI-CreateHive{10813AC7-700F-49B3-BD1A-DC2903BA42C9}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,,Multiple,,(UserChoice key not present)
OpenWithList,,,,,(UserChoice key not present)
