Id,ActivityTypeOrg,ActivityType,Executable,DisplayText,ContentInfo,Payload,ClipboardPayload,StartTime,EndTime,Duration,LastModifiedTime,LastModifiedOnClient,OriginalLastModifiedOnClient,ExpirationTime,CreatedInCloud,IsLocalOnly,ETag,PackageIdHash,PlatformDeviceId,DevicePlatform,TimeZone
5cf03e11-a238-5936-f9b3-a04f7af8bc2c,5,ExecuteOpen,Microsoft.InternetExplorer.Default,??????-?????????????? Google Chrome - Internet Explorer (),https://www.google.com/intl/ru/chrome/ (https://www.google.com/intl/ru/chrome/),"{""displayText"":""??????-?????????????? Google Chrome - Internet Explorer"",""activationUri"":""ie.http:https://www.google.com/intl/ru/chrome/"",""description"":""https://www.google.com/intl/ru/chrome/"",""backgroundColor"":""#FF0078D7"",""contentType"":""application/hta"",""contentUri"":""https://www.google.com/intl/ru/chrome/"",""attribution"":{""iconUri"":""https://www.google.com/intl/ru/chrome/"",""alternateText"":""www.google.com"",""addImageQuery"":true}}",,2020-08-01 21:00:56,,,2020-08-01 21:00:56,2020-08-01 21:00:56,,2020-08-31 21:00:56,,False,32,cntWoA4XC4i55bCspsTX5kzDcl+/8YAeXv8Qel/xEvc=,wWj/1dc1Js7rsVtZyIuImmzE9kHQZAaEwrbk7IuEYak=,,
d61a3f99-ec2e-0899-167a-ebe5d712c711,6,InFocus,Microsoft.InternetExplorer.Default,,,"{""type"":""UserEngaged"",""reportingApp"":""ShellActivityMonitor"",""activeDurationSeconds"":4,""shellContentDescription"":{""MergedGap"":600},""userTimezone"":""Pacific/Easter""}",,2020-08-01 21:00:56,2020-08-01 21:01:00,00:00:04,2020-08-01 21:00:56,2020-08-01 21:01:00,,2020-08-31 21:01:00,,False,43,cntWoA4XC4i55bCspsTX5kzDcl+/8YAeXv8Qel/xEvc=,wWj/1dc1Js7rsVtZyIuImmzE9kHQZAaEwrbk7IuEYak=,,Pacific/Easter
8c24c935-dfbf-6ca2-8e2c-1bc478b9b75d,5,ExecuteOpen,Microsoft.InternetExplorer.Default,??????-?????????????? Google Chrome - Internet Explorer (),https://www.google.com/intl/ru/chrome/thank-you.html?statcb=1&installdataindex=empty&defaultbrowser=0 (https://www.google.com/intl/ru/chrome/thank-you.html?statcb=1&installdataindex=empty&defaultbrowser=0),"{""displayText"":""??????-?????????????? Google Chrome - Internet Explorer"",""activationUri"":""ie.http:https://www.google.com/intl/ru/chrome/thank-you.html?statcb=1&installdataindex=empty&defaultbrowser=0"",""description"":""https://www.google.com/intl/ru/chrome/thank-you.html?statcb=1&installdataindex=empty&defaultbrowser=0"",""backgroundColor"":""#FF0078D7"",""contentType"":""application/hta"",""contentUri"":""https://www.google.com/intl/ru/chrome/thank-you.html?statcb=1&installdataindex=empty&defaultbrowser=0"",""attribution"":{""iconUri"":""https://www.google.com/chrome/static/images/favicons/favicon-16x16.png"",""alternateText"":""www.google.com"",""addImageQuery"":true}}",,2020-08-01 21:01:00,,,2020-08-01 21:01:00,2020-08-01 21:01:00,,2020-08-31 21:01:00,,False,42,cntWoA4XC4i55bCspsTX5kzDcl+/8YAeXv8Qel/xEvc=,wWj/1dc1Js7rsVtZyIuImmzE9kHQZAaEwrbk7IuEYak=,,
34e8a680-b433-f44c-ae6c-12d91769613a,6,InFocus,Microsoft.InternetExplorer.Default,,,"{""type"":""UserEngaged"",""reportingApp"":""ShellActivityMonitor"",""activeDurationSeconds"":10,""shellContentDescription"":{""MergedGap"":600},""userTimezone"":""Pacific/Easter""}",,2020-08-01 21:00:59,2020-08-01 21:01:09,00:00:10,2020-08-01 21:01:00,2020-08-01 21:01:09,,2020-08-31 21:01:09,,False,53,cntWoA4XC4i55bCspsTX5kzDcl+/8YAeXv8Qel/xEvc=,wWj/1dc1Js7rsVtZyIuImmzE9kHQZAaEwrbk7IuEYak=,,Pacific/Easter
89defcc3-5dbf-0c6b-327a-7eb44090781f,5,ExecuteOpen,Microsoft.InternetExplorer.Default,??????-?????????????? Google Chrome - Internet Explorer (),https://www.google.com/intl/ru/chrome/thank-you.html?installdataindex=empty&statcb=0&defaultbrowser=0 (https://www.google.com/intl/ru/chrome/thank-you.html?installdataindex=empty&statcb=0&defaultbrowser=0),"{""displayText"":""??????-?????????????? Google Chrome - Internet Explorer"",""activationUri"":""ie.http:https://www.google.com/intl/ru/chrome/thank-you.html?installdataindex=empty&statcb=0&defaultbrowser=0"",""description"":""https://www.google.com/intl/ru/chrome/thank-you.html?installdataindex=empty&statcb=0&defaultbrowser=0"",""backgroundColor"":""#FF0078D7"",""contentType"":""application/hta"",""contentUri"":""https://www.google.com/intl/ru/chrome/thank-you.html?installdataindex=empty&statcb=0&defaultbrowser=0"",""attribution"":{""iconUri"":""https://www.google.com/intl/ru/chrome/thank-you.html?installdataindex=empty&statcb=0&defaultbrowser=0"",""alternateText"":""www.google.com"",""addImageQuery"":true}}",,2020-08-01 21:01:09,,,2020-08-01 21:01:09,2020-08-01 21:01:19,,2020-08-31 21:01:19,,False,65,cntWoA4XC4i55bCspsTX5kzDcl+/8YAeXv8Qel/xEvc=,wWj/1dc1Js7rsVtZyIuImmzE9kHQZAaEwrbk7IuEYak=,,
6d001149-1fa3-5b52-acf0-ccd82ca444b8,6,InFocus,Microsoft.InternetExplorer.Default,,,"{""type"":""UserEngaged"",""reportingApp"":""ShellActivityMonitor"",""activeDurationSeconds"":7,""shellContentDescription"":{""MergedGap"":600},""userTimezone"":""Pacific/Easter""}",,2020-08-01 21:01:09,2020-08-01 21:01:16,00:00:07,2020-08-01 21:01:09,2020-08-01 21:01:17,,2020-08-31 21:01:17,,False,62,cntWoA4XC4i55bCspsTX5kzDcl+/8YAeXv8Qel/xEvc=,wWj/1dc1Js7rsVtZyIuImmzE9kHQZAaEwrbk7IuEYak=,,Pacific/Easter
06c879f6-71b6-d150-e1be-74deee8f0180,6,InFocus,Microsoft.InternetExplorer.Default,,,"{""type"":""UserEngaged"",""reportingApp"":""ShellActivityMonitor"",""activeDurationSeconds"":11,""shellContentDescription"":{""MergedGap"":600},""userTimezone"":""Pacific/Easter""}",,2020-08-01 21:01:19,2020-08-01 21:01:30,00:00:11,2020-08-01 21:01:20,2020-08-01 21:01:30,,2020-08-31 21:01:30,,False,70,cntWoA4XC4i55bCspsTX5kzDcl+/8YAeXv8Qel/xEvc=,wWj/1dc1Js7rsVtZyIuImmzE9kHQZAaEwrbk7IuEYak=,,Pacific/Easter
03c9afd4-36db-dece-766d-52de566b1710,5,ExecuteOpen,Microsoft.InternetExplorer.Default,thunderbird - Bing - Internet Explorer (),https://www.bing.com/search?q=thunderbird&src=IE-SearchBox&FORM=IESR4S (https://www.bing.com/search?q=thunderbird&src=IE-SearchBox&FORM=IESR4S),"{""displayText"":""thunderbird - Bing - Internet Explorer"",""activationUri"":""ie.http:https://www.bing.com/search?q=thunderbird&src=IE-SearchBox&FORM=IESR4S"",""description"":""https://www.bing.com/search?q=thunderbird&src=IE-SearchBox&FORM=IESR4S"",""backgroundColor"":""#FF0078D7"",""contentType"":""application/hta"",""contentUri"":""https://www.bing.com/search?q=thunderbird&src=IE-SearchBox&FORM=IESR4S"",""attribution"":{""iconUri"":""https://www.bing.com/sa/simg/favicon-2x.ico"",""alternateText"":""www.bing.com"",""addImageQuery"":true}}",,2020-08-01 21:01:30,,,2020-08-01 21:01:30,2020-08-01 21:01:30,,2020-08-31 21:01:30,,False,69,cntWoA4XC4i55bCspsTX5kzDcl+/8YAeXv8Qel/xEvc=,wWj/1dc1Js7rsVtZyIuImmzE9kHQZAaEwrbk7IuEYak=,,
d70d685f-7e68-0aeb-8b2b-3a25e77749c5,6,InFocus,Microsoft.InternetExplorer.Default,,,"{""type"":""UserEngaged"",""reportingApp"":""ShellActivityMonitor"",""activeDurationSeconds"":7,""shellContentDescription"":{""MergedGap"":600},""userTimezone"":""Pacific/Easter""}",,2020-08-01 21:01:30,2020-08-01 21:01:37,00:00:07,2020-08-01 21:01:30,2020-08-01 21:01:37,,2020-08-31 21:01:37,,False,80,cntWoA4XC4i55bCspsTX5kzDcl+/8YAeXv8Qel/xEvc=,wWj/1dc1Js7rsVtZyIuImmzE9kHQZAaEwrbk7IuEYak=,,Pacific/Easter
69d58443-387a-ff01-3645-0e8fa0e39c2d,5,ExecuteOpen,Microsoft.InternetExplorer.Default,Thunderbird ??? ???????????? ?????????????????????? ?????????? ??????????. ??? Thunderbird - Internet Explorer (),https://www.thunderbird.net/ru/ (https://www.thunderbird.net/ru/),"{""displayText"":""Thunderbird ??? ???????????? ?????????????????????? ?????????? ??????????. ??? Thunderbird - Internet Explorer"",""activationUri"":""ie.http:https://www.thunderbird.net/ru/"",""description"":""https://www.thunderbird.net/ru/"",""backgroundColor"":""#FF0078D7"",""contentType"":""application/hta"",""contentUri"":""https://www.thunderbird.net/ru/"",""attribution"":{""iconUri"":""https://www.thunderbird.net/ru/"",""alternateText"":""www.thunderbird.net"",""addImageQuery"":true}}",,2020-08-01 21:01:37,,,2020-08-01 21:01:37,2020-08-01 21:03:12,,2020-08-31 21:03:12,,False,124,cntWoA4XC4i55bCspsTX5kzDcl+/8YAeXv8Qel/xEvc=,wWj/1dc1Js7rsVtZyIuImmzE9kHQZAaEwrbk7IuEYak=,,
ebdbc6f3-b864-1b12-9074-142d3fb8afdf,6,InFocus,Microsoft.InternetExplorer.Default,,,"{""type"":""UserEngaged"",""reportingApp"":""ShellActivityMonitor"",""activeDurationSeconds"":4294967309,""shellContentDescription"":{""MergedGap"":600},""userTimezone"":""Pacific/Easter""}",,2020-08-01 21:01:36,2020-08-01 21:01:50,00:00:14,2020-08-01 21:01:37,2020-08-01 21:01:50,,2020-08-31 21:01:50,,False,100,cntWoA4XC4i55bCspsTX5kzDcl+/8YAeXv8Qel/xEvc=,wWj/1dc1Js7rsVtZyIuImmzE9kHQZAaEwrbk7IuEYak=,,Pacific/Easter
f77d2047-9b4c-07c5-2436-963d2458792a,5,ExecuteOpen,Program Files x86\Google\Update\GoogleUpdate.exe,GoogleUpdate.exe,,"{""displayText"":""GoogleUpdate.exe"",""activationUri"":""ms-shellactivity:"",""appDisplayName"":""GoogleUpdate.exe"",""backgroundColor"":""black""}",,2020-08-01 21:01:46,,,2020-08-01 21:01:46,2020-08-01 21:01:46,,2020-08-31 21:01:46,,False,92,hVf1eLWAXCcPQ9jxB6Jac/gewsQ8ZzkvW9IiBbgqUt8=,wWj/1dc1Js7rsVtZyIuImmzE9kHQZAaEwrbk7IuEYak=,,
275b69dc-9508-6724-c157-4305779affc5,5,ExecuteOpen,Chrome,Google Chrome,,"{""displayText"":""Google Chrome"",""activationUri"":""ms-shellactivity:"",""appDisplayName"":""Google Chrome"",""backgroundColor"":""black""}",,2020-08-01 21:01:51,,,2020-08-01 21:01:51,2020-08-01 21:01:51,,2020-08-31 21:01:51,,False,103,k9remU0kumXMH/Oob5vgaKgFdb4Jt+d51ZFxRxUd6Ck=,wWj/1dc1Js7rsVtZyIuImmzE9kHQZAaEwrbk7IuEYak=,,
8594b563-c896-9fec-7d95-90d8def6d9c1,6,InFocus,Chrome,,,"{""type"":""UserEngaged"",""reportingApp"":""ShellActivityMonitor"",""activeDurationSeconds"":74,""shellContentDescription"":{""MergedGap"":600},""userTimezone"":""Pacific/Easter""}",,2020-08-01 21:01:50,2020-08-01 21:03:04,00:01:14,2020-08-01 21:03:04,2020-08-01 21:03:04,,2020-08-31 21:03:04,,False,104,k9remU0kumXMH/Oob5vgaKgFdb4Jt+d51ZFxRxUd6Ck=,wWj/1dc1Js7rsVtZyIuImmzE9kHQZAaEwrbk7IuEYak=,,Pacific/Easter
af18dfe7-1e84-0efa-0dc6-8b253297d9bc,6,InFocus,Microsoft.InternetExplorer.Default,,,"{""type"":""UserEngaged"",""reportingApp"":""ShellActivityMonitor"",""activeDurationSeconds"":1,""shellContentDescription"":{""MergedGap"":600},""userTimezone"":""Pacific/Easter""}",,2020-08-01 21:03:05,2020-08-01 21:03:06,00:00:01,2020-08-01 21:03:05,2020-08-01 21:03:06,,2020-08-31 21:03:06,,False,111,cntWoA4XC4i55bCspsTX5kzDcl+/8YAeXv8Qel/xEvc=,wWj/1dc1Js7rsVtZyIuImmzE9kHQZAaEwrbk7IuEYak=,,Pacific/Easter
8dc8936f-b8ff-3033-21bd-80617e8f15cd,6,InFocus,Chrome,,,"{""type"":""UserEngaged"",""reportingApp"":""ShellActivityMonitor"",""activeDurationSeconds"":16,""shellContentDescription"":{""MergedGap"":600},""userTimezone"":""Pacific/Easter""}",,2020-08-01 21:03:06,2020-08-01 21:03:26,00:00:20,2020-08-01 21:03:09,2020-08-01 21:03:26,,2020-08-31 21:03:26,,False,125,k9remU0kumXMH/Oob5vgaKgFdb4Jt+d51ZFxRxUd6Ck=,wWj/1dc1Js7rsVtZyIuImmzE9kHQZAaEwrbk7IuEYak=,,Pacific/Easter
e1404a46-1780-6b19-08b8-6cd7e6050fb2,6,InFocus,Microsoft.InternetExplorer.Default,,,"{""type"":""UserEngaged"",""reportingApp"":""ShellActivityMonitor"",""activeDurationSeconds"":3,""shellContentDescription"":{""MergedGap"":600},""userTimezone"":""Pacific/Easter""}",,2020-08-01 21:03:09,2020-08-01 21:03:12,00:00:03,2020-08-01 21:03:09,2020-08-01 21:03:12,,2020-08-31 21:03:12,,False,121,cntWoA4XC4i55bCspsTX5kzDcl+/8YAeXv8Qel/xEvc=,wWj/1dc1Js7rsVtZyIuImmzE9kHQZAaEwrbk7IuEYak=,,Pacific/Easter
ae9cf212-8f7d-c4a2-b3fe-f11ce46f1481,6,InFocus,Microsoft.InternetExplorer.Default,,,"{""type"":""UserEngaged"",""reportingApp"":""ShellActivityMonitor"",""activeDurationSeconds"":12,""shellContentDescription"":{""MergedGap"":600},""userTimezone"":""Pacific/Easter""}",,2020-08-01 21:03:35,2020-08-01 21:03:47,00:00:12,2020-08-01 21:03:35,2020-08-01 21:03:47,,2020-08-31 21:03:47,,False,133,cntWoA4XC4i55bCspsTX5kzDcl+/8YAeXv8Qel/xEvc=,wWj/1dc1Js7rsVtZyIuImmzE9kHQZAaEwrbk7IuEYak=,,Pacific/Easter
9aee920a-ea04-4be4-c3c9-8574f0c5f52c,5,ExecuteOpen,Microsoft.InternetExplorer.Default,thunderbird - Bing - Internet Explorer (),https://www.bing.com/search?q=thunderbird&src=IE-SearchBox&FORM=IEMDS2 (https://www.bing.com/search?q=thunderbird&src=IE-SearchBox&FORM=IEMDS2),"{""displayText"":""thunderbird - Bing - Internet Explorer"",""activationUri"":""ie.http:https://www.bing.com/search?q=thunderbird&src=IE-SearchBox&FORM=IEMDS2"",""description"":""https://www.bing.com/search?q=thunderbird&src=IE-SearchBox&FORM=IEMDS2"",""backgroundColor"":""#FF0078D7"",""contentType"":""application/hta"",""contentUri"":""https://www.bing.com/search?q=thunderbird&src=IE-SearchBox&FORM=IEMDS2"",""attribution"":{""iconUri"":""https://www.bing.com/sa/simg/favicon-2x.ico"",""alternateText"":""www.bing.com"",""addImageQuery"":true}}",,2020-08-01 21:03:47,,,2020-08-01 21:03:47,2020-08-01 21:03:47,,2020-08-31 21:03:47,,False,132,cntWoA4XC4i55bCspsTX5kzDcl+/8YAeXv8Qel/xEvc=,wWj/1dc1Js7rsVtZyIuImmzE9kHQZAaEwrbk7IuEYak=,,
a4ed9f49-9b9c-8edb-b6e1-401f041d50e9,6,InFocus,Microsoft.InternetExplorer.Default,,,"{""type"":""UserEngaged"",""reportingApp"":""ShellActivityMonitor"",""activeDurationSeconds"":12,""shellContentDescription"":{""MergedGap"":600},""userTimezone"":""Pacific/Easter""}",,2020-08-01 21:03:46,2020-08-01 21:03:58,00:00:12,2020-08-01 21:03:47,2020-08-01 21:03:58,,2020-08-31 21:03:58,,False,143,cntWoA4XC4i55bCspsTX5kzDcl+/8YAeXv8Qel/xEvc=,wWj/1dc1Js7rsVtZyIuImmzE9kHQZAaEwrbk7IuEYak=,,Pacific/Easter
30550705-1b06-1537-8007-347122f9abfb,5,ExecuteOpen,Microsoft.InternetExplorer.Default,Thunderbird ??? Make Email Easier. ??? Thunderbird - Internet Explorer (),https://www.thunderbird.net/en-US/ (https://www.thunderbird.net/en-US/),"{""displayText"":""Thunderbird ??? Make Email Easier. ??? Thunderbird - Internet Explorer"",""activationUri"":""ie.http:https://www.thunderbird.net/en-US/"",""description"":""https://www.thunderbird.net/en-US/"",""backgroundColor"":""#FF0078D7"",""contentType"":""application/hta"",""contentUri"":""https://www.thunderbird.net/en-US/"",""attribution"":{""iconUri"":""https://www.thunderbird.net/en-US/"",""alternateText"":""www.thunderbird.net"",""addImageQuery"":true}}",,2020-08-01 21:03:58,,,2020-08-01 21:03:58,2020-08-01 21:04:24,,2020-08-31 21:04:24,,False,177,cntWoA4XC4i55bCspsTX5kzDcl+/8YAeXv8Qel/xEvc=,wWj/1dc1Js7rsVtZyIuImmzE9kHQZAaEwrbk7IuEYak=,,
ba520a93-830a-a7f5-b655-c4471b6f619c,6,InFocus,Microsoft.InternetExplorer.Default,,,"{""type"":""UserEngaged"",""reportingApp"":""ShellActivityMonitor"",""activeDurationSeconds"":17,""shellContentDescription"":{""MergedGap"":600},""userTimezone"":""Pacific/Easter""}",,2020-08-01 21:03:57,2020-08-01 21:04:14,00:00:17,2020-08-01 21:03:58,2020-08-01 21:04:14,,2020-08-31 21:04:14,,False,152,cntWoA4XC4i55bCspsTX5kzDcl+/8YAeXv8Qel/xEvc=,wWj/1dc1Js7rsVtZyIuImmzE9kHQZAaEwrbk7IuEYak=,,Pacific/Easter
526e9df6-1097-02e5-2857-ce882ac1c77d,5,ExecuteOpen,C:\Users\User\AppData\Local\Microsoft\Windows\INetCache\IE\01XS6UBV\Thunderbird Setup 78.7.1.exe,Thunderbird Setup 78.7.1.exe,,"{""displayText"":""Thunderbird Setup 78.7.1.exe"",""activationUri"":""ms-shellactivity:"",""appDisplayName"":""Thunderbird Setup 78.7.1.exe"",""backgroundColor"":""black""}",,2020-08-01 21:04:14,,,2020-08-01 21:04:14,2020-08-01 21:04:14,,2020-08-31 21:04:14,,False,155,DO8XuV211yKv41opzC8ElKbWtVZ2/pJ6mbdQ40oFxLw=,wWj/1dc1Js7rsVtZyIuImmzE9kHQZAaEwrbk7IuEYak=,,
4686abb7-27d2-9038-8675-c666fd0287e7,6,InFocus,C:\Users\User\AppData\Local\Microsoft\Windows\INetCache\IE\01XS6UBV\Thunderbird Setup 78.7.1.exe,,,"{""type"":""UserEngaged"",""reportingApp"":""ShellActivityMonitor"",""activeDurationSeconds"":2,""shellContentDescription"":{""MergedGap"":600},""userTimezone"":""Pacific/Easter""}",,2020-08-01 21:04:14,2020-08-01 21:04:16,00:00:02,2020-08-01 21:04:16,2020-08-01 21:04:16,,2020-08-31 21:04:16,,False,156,DO8XuV211yKv41opzC8ElKbWtVZ2/pJ6mbdQ40oFxLw=,wWj/1dc1Js7rsVtZyIuImmzE9kHQZAaEwrbk7IuEYak=,,Pacific/Easter
0f6e92e0-b815-ead0-38e2-976c8f958676,6,InFocus,Microsoft.InternetExplorer.Default,,,"{""type"":""UserEngaged"",""reportingApp"":""ShellActivityMonitor"",""shellContentDescription"":{""MergedGap"":600},""userTimezone"":""Pacific/Easter""}",,2020-08-01 21:04:16,2020-08-01 21:04:16,,2020-08-01 21:04:16,2020-08-01 21:04:16,,2020-08-31 21:04:16,,False,163,cntWoA4XC4i55bCspsTX5kzDcl+/8YAeXv8Qel/xEvc=,wWj/1dc1Js7rsVtZyIuImmzE9kHQZAaEwrbk7IuEYak=,,Pacific/Easter
