Id,Platform,Name,AdditionalInformation,Expires
93035d41-bfc2-5f57-80f3-3528ddda3c16,packageid,microsoft.windows.controlpanel,,2020-08-31 21:08:02
93035d41-bfc2-5f57-80f3-3528ddda3c16,host,,,2020-08-31 21:08:02
09ec8afd-82bf-7ff7-d74c-d65e1a0f6422,Win32,microsoft.windows.shell.rundialog,,2020-08-31 21:09:52
09ec8afd-82bf-7ff7-d74c-d65e1a0f6422,host,,,2020-08-31 21:09:52
831db040-1103-9162-8222-cf5d185bff8a,Win32,microsoft.windows.shell.rundialog,,2020-08-31 21:09:54
831db040-1103-9162-8222-cf5d185bff8a,packageid,microsoft.windows.shell.rundialog,,2020-08-31 21:09:54
831db040-1103-9162-8222-cf5d185bff8a,host,,,2020-08-31 21:09:54
e95725c7-d90c-26d4-fc83-3a4647165f1f,Win32,{d65231b0-b2f1-4857-a4ce-a8e7c6ea7d27}\cmd.exe,System32 x86\cmd.exe,2020-08-31 21:09:54
e95725c7-d90c-26d4-fc83-3a4647165f1f,Win32,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\cmd.exe,System32\cmd.exe,2020-08-31 21:09:54
e95725c7-d90c-26d4-fc83-3a4647165f1f,host,,,2020-08-31 21:09:54
a91df130-ec0d-7a82-b7ec-c0a761de1f41,Win32,{d65231b0-b2f1-4857-a4ce-a8e7c6ea7d27}\cmd.exe,System32 x86\cmd.exe,2020-08-31 21:37:44
a91df130-ec0d-7a82-b7ec-c0a761de1f41,Win32,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\cmd.exe,System32\cmd.exe,2020-08-31 21:37:44
a91df130-ec0d-7a82-b7ec-c0a761de1f41,packageid,{d65231b0-b2f1-4857-a4ce-a8e7c6ea7d27}\cmd.exe,System32 x86\cmd.exe,2020-08-31 21:37:44
a91df130-ec0d-7a82-b7ec-c0a761de1f41,host,,,2020-08-31 21:37:44
cdd9df1a-e62e-ba3a-8159-4433be573de8,Win32,microsoft.windows.controlpanel,,2020-08-31 21:16:57
cdd9df1a-e62e-ba3a-8159-4433be573de8,packageid,microsoft.windows.controlpanel,,2020-08-31 21:16:57
cdd9df1a-e62e-ba3a-8159-4433be573de8,host,,,2020-08-31 21:16:57
c855f7ea-2c44-f971-6836-6ff5d974a01f,Win32,microsoft.windows.controlpanel,,2020-08-31 21:17:07
c855f7ea-2c44-f971-6836-6ff5d974a01f,packageid,microsoft.windows.controlpanel,,2020-08-31 21:17:07
c855f7ea-2c44-f971-6836-6ff5d974a01f,host,,,2020-08-31 21:17:07
683e6dcf-0b11-e806-906a-d7cb982e7069,Win32,microsoft.windows.controlpanel,,2020-08-31 21:17:46
683e6dcf-0b11-e806-906a-d7cb982e7069,packageid,microsoft.windows.controlpanel,,2020-08-31 21:17:46
683e6dcf-0b11-e806-906a-d7cb982e7069,host,,,2020-08-31 21:17:46
57499a26-12c8-2483-a248-2b5075315426,Win32,microsoft.windows.explorer,,2020-08-31 21:17:43
57499a26-12c8-2483-a248-2b5075315426,host,,,2020-08-31 21:17:43
fa244cc9-3309-deff-e6f8-509767eb3fa5,Win32,microsoft.windows.controlpanel,,2020-08-31 21:18:05
fa244cc9-3309-deff-e6f8-509767eb3fa5,packageid,microsoft.windows.controlpanel,,2020-08-31 21:18:05
fa244cc9-3309-deff-e6f8-509767eb3fa5,host,,,2020-08-31 21:18:05
d370bff3-8601-76ec-9e69-4575c055025b,Win32,microsoft.windows.controlpanel,,2020-08-31 21:18:03
d370bff3-8601-76ec-9e69-4575c055025b,packageid,microsoft.windows.controlpanel,,2020-08-31 21:18:03
d370bff3-8601-76ec-9e69-4575c055025b,host,,,2020-08-31 21:18:03
dd73f8d9-1746-d744-c7dd-f2ad90733e1d,Win32,microsoft.windows.controlpanel,,2020-08-31 21:25:48
dd73f8d9-1746-d744-c7dd-f2ad90733e1d,packageid,microsoft.windows.controlpanel,,2020-08-31 21:25:48
dd73f8d9-1746-d744-c7dd-f2ad90733e1d,host,,,2020-08-31 21:25:48
5c50b452-a050-17cf-5fdd-a61fd9d49f9c,Win32,microsoft.windows.controlpanel,,2020-08-31 21:26:00
5c50b452-a050-17cf-5fdd-a61fd9d49f9c,packageid,microsoft.windows.controlpanel,,2020-08-31 21:26:00
5c50b452-a050-17cf-5fdd-a61fd9d49f9c,host,,,2020-08-31 21:26:00
39062a10-5360-15e3-cafe-440e3cfa5680,Win32,microsoft.windows.explorer,,2020-08-31 21:25:58
39062a10-5360-15e3-cafe-440e3cfa5680,packageid,microsoft.windows.explorer,,2020-08-31 21:25:58
39062a10-5360-15e3-cafe-440e3cfa5680,host,,,2020-08-31 21:25:58
49331924-c033-66b9-5a29-7aa19409e524,Win32,microsoft.windows.explorer,,2020-08-31 21:50:42
49331924-c033-66b9-5a29-7aa19409e524,packageid,microsoft.windows.explorer,,2020-08-31 21:50:42
49331924-c033-66b9-5a29-7aa19409e524,host,,,2020-08-31 21:50:42
97682857-7cb8-7196-45da-f4f651e477ce,Win32,microsoft.windows.controlpanel,,2020-08-31 21:57:34
97682857-7cb8-7196-45da-f4f651e477ce,packageid,microsoft.windows.controlpanel,,2020-08-31 21:57:34
97682857-7cb8-7196-45da-f4f651e477ce,host,,,2020-08-31 21:57:34
695c80bc-6229-c5a3-c74a-070d3c326237,Win32,microsoft.windows.controlpanel,,2020-08-31 21:57:36
695c80bc-6229-c5a3-c74a-070d3c326237,packageid,microsoft.windows.controlpanel,,2020-08-31 21:57:36
695c80bc-6229-c5a3-c74a-070d3c326237,host,,,2020-08-31 21:57:36
797ddaac-56ba-4789-2955-ff5a1ab7edf8,Win32,microsoft.windows.controlpanel,,2020-08-31 22:02:31
797ddaac-56ba-4789-2955-ff5a1ab7edf8,packageid,microsoft.windows.controlpanel,,2020-08-31 22:02:31
797ddaac-56ba-4789-2955-ff5a1ab7edf8,host,,,2020-08-31 22:02:31
fe94c6e0-dab2-0585-c9fb-436293cd4b5b,Win32,microsoft.windows.explorer,,2020-08-31 22:08:14
fe94c6e0-dab2-0585-c9fb-436293cd4b5b,packageid,microsoft.windows.explorer,,2020-08-31 22:08:14
fe94c6e0-dab2-0585-c9fb-436293cd4b5b,host,,,2020-08-31 22:08:14
