SourceFile,SourceCreated,SourceModified,SourceAccessed,AppId,AppIdDescription,EntryName,TargetCreated,TargetModified,TargetAccessed,FileSize,RelativePath,WorkingDirectory,FileAttributes,HeaderFlags,DriveType,VolumeSerialNumber,VolumeLabel,LocalPath,CommonPath,TargetIDAbsolutePath,TargetMFTEntryNumber,TargetMFTSequenceNumber,MachineID,MachineMACAddress,TrackerCreatedOn,ExtraBlocksPresent,Arguments
C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\28c8b86deab549a1.customDestinations-ms,2020-08-01 23:52:34.5278358,2020-08-07 19:15:34.5571956,2022-02-20 03:34:23.8149395,28c8b86deab549a1,Internet Explorer 8.0.7600.16385 / 9,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\https://www.oracle.com/java/technologies/javase/javase-jdk8-downloads.html,,,,,,PropertyStoreDataBlock,
C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\28c8b86deab549a1.customDestinations-ms,2020-08-01 23:52:34.5278358,2020-08-07 19:15:34.5571956,2022-02-20 03:34:23.8149395,28c8b86deab549a1,Internet Explorer 8.0.7600.16385 / 9,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\https://chocolatey.org/,,,,,,PropertyStoreDataBlock,
C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\28c8b86deab549a1.customDestinations-ms,2020-08-01 23:52:34.5278358,2020-08-07 19:15:34.5571956,2022-02-20 03:34:23.8149395,28c8b86deab549a1,Internet Explorer 8.0.7600.16385 / 9,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\https://drive.google.com/uc?id=1WaYGEqiY9dfjE9bxlRexLVafcHb5ttZG&export=download,,,,,,PropertyStoreDataBlock,
C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\28c8b86deab549a1.customDestinations-ms,2020-08-01 23:52:34.5278358,2020-08-07 19:15:34.5571956,2022-02-20 03:34:23.8149395,28c8b86deab549a1,Internet Explorer 8.0.7600.16385 / 9,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\https://login.oracle.com/mysso/signon.jsp,,,,,,PropertyStoreDataBlock,
C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\28c8b86deab549a1.customDestinations-ms,2020-08-01 23:52:34.5278358,2020-08-07 19:15:34.5571956,2022-02-20 03:34:23.8149395,28c8b86deab549a1,Internet Explorer 8.0.7600.16385 / 9,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\https://git-scm.com/download/win,,,,,,PropertyStoreDataBlock,
C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\28c8b86deab549a1.customDestinations-ms,2020-08-01 23:52:34.5278358,2020-08-07 19:15:34.5571956,2022-02-20 03:34:23.8149395,28c8b86deab549a1,Internet Explorer 8.0.7600.16385 / 9,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\https://code.visualstudio.com/Download,,,,,,PropertyStoreDataBlock,
C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\28c8b86deab549a1.customDestinations-ms,2020-08-01 23:52:34.5278358,2020-08-07 19:15:34.5571956,2022-02-20 03:34:23.8149395,28c8b86deab549a1,Internet Explorer 8.0.7600.16385 / 9,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\https://www.bing.com/search?q=vscode+&qs=n&form=QBRE&sp=-1&pq=vscode+&sc=8-7&sk=&cvid=75A6236EA17542CC8B649936ED2D2FCB,,,,,,PropertyStoreDataBlock,
C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\4dde7d7a7dfc5f29.customDestinations-ms,2020-08-07 18:31:14.3669895,2020-08-07 18:31:14.3669895,2022-02-20 03:34:23.8149395,4dde7d7a7dfc5f29,Unknown AppId,,2021-02-12 06:25:56.0000000,2020-08-07 18:29:12.2106991,2020-08-07 18:31:14.2419877,109769728,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasName, HasArguments, HasIconLocation, IsUnicode, HasExpIcon, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),188F1FCA,,C:\Users\anit.ghosh\Documents\VSCodium-win32-ia32-1.53.2\VSCodium.exe,,My Computer\Documents\VSCodium-win32-ia32-1.53.2\VSCodium.exe,0x1677B,0x1,desktop-23ps6es,00:15:5d:19:58:03,2020-08-01 22:46:32.5001409,"IconEnvironmentDataBlock, TrackerDataBaseBlock, PropertyStoreDataBlock",-n
C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\5d696d521de238c3.customDestinations-ms,2020-08-09 23:04:10.4780920,2021-02-14 02:34:47.0741042,2022-02-20 03:34:23.8149395,5d696d521de238c3,Google Chrome 9.0.597.84 / 12.0.742.100 / 13.0.785.215 / 48.0.2564.116,Most visited,2020-08-01 21:01:43.2247224,2021-02-04 01:50:22.5312500,2021-02-14 02:34:46.9961044,2057320,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasArguments, HasIconLocation, IsUnicode, HasExpIcon, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),188F1FCA,,C:\Program Files\Google\Chrome\Application\chrome.exe,,My Computer\C:\Program Files\Google\Chrome\Application\chrome.exe,0x14671,0x1,desktop-23ps6es,00:15:5d:19:58:03,2021-02-13 19:56:32.5000565,"IconEnvironmentDataBlock, TrackerDataBaseBlock, PropertyStoreDataBlock",--win-jumplist-action=most-visited https://protonmail.com/
C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\5d696d521de238c3.customDestinations-ms,2020-08-09 23:04:10.4780920,2021-02-14 02:34:47.0741042,2022-02-20 03:34:23.8149395,5d696d521de238c3,Google Chrome 9.0.597.84 / 12.0.742.100 / 13.0.785.215 / 48.0.2564.116,Most visited,2020-08-01 21:01:43.2247224,2021-02-04 01:50:22.5312500,2021-02-14 02:34:46.9961044,2057320,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasArguments, HasIconLocation, IsUnicode, HasExpIcon, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),188F1FCA,,C:\Program Files\Google\Chrome\Application\chrome.exe,,My Computer\C:\Program Files\Google\Chrome\Application\chrome.exe,0x14671,0x1,desktop-23ps6es,00:15:5d:19:58:03,2021-02-13 19:56:32.5000565,"IconEnvironmentDataBlock, TrackerDataBaseBlock, PropertyStoreDataBlock",--win-jumplist-action=most-visited http://git.pm.internal/GBringley/xraicommend/archive/761263a55b8cfed4bcb8f87cbbb68beaf2ec2423.tar.gz
C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\5d696d521de238c3.customDestinations-ms,2020-08-09 23:04:10.4780920,2021-02-14 02:34:47.0741042,2022-02-20 03:34:23.8149395,5d696d521de238c3,Google Chrome 9.0.597.84 / 12.0.742.100 / 13.0.785.215 / 48.0.2564.116,Most visited,2020-08-01 21:01:43.2247224,2021-02-04 01:50:22.5312500,2021-02-14 02:34:46.9961044,2057320,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasArguments, HasIconLocation, IsUnicode, HasExpIcon, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),188F1FCA,,C:\Program Files\Google\Chrome\Application\chrome.exe,,My Computer\C:\Program Files\Google\Chrome\Application\chrome.exe,0x14671,0x1,desktop-23ps6es,00:15:5d:19:58:03,2021-02-13 19:56:32.5000565,"IconEnvironmentDataBlock, TrackerDataBaseBlock, PropertyStoreDataBlock",--win-jumplist-action=most-visited http://anonfiles.com/
C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\5d696d521de238c3.customDestinations-ms,2020-08-09 23:04:10.4780920,2021-02-14 02:34:47.0741042,2022-02-20 03:34:23.8149395,5d696d521de238c3,Google Chrome 9.0.597.84 / 12.0.742.100 / 13.0.785.215 / 48.0.2564.116,Most visited,2020-08-01 21:01:43.2247224,2021-02-04 01:50:22.5312500,2021-02-14 02:34:46.9961044,2057320,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasArguments, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),188F1FCA,,C:\Program Files\Google\Chrome\Application\chrome.exe,,My Computer\C:\Program Files\Google\Chrome\Application\chrome.exe,0x14671,0x1,desktop-23ps6es,00:15:5d:19:58:03,2021-02-13 19:56:32.5000565,"TrackerDataBaseBlock, PropertyStoreDataBlock",--win-jumplist-action=most-visited http://ci.pm.internal/wstarnes/
C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\5d696d521de238c3.customDestinations-ms,2020-08-09 23:04:10.4780920,2021-02-14 02:34:47.0741042,2022-02-20 03:34:23.8149395,5d696d521de238c3,Google Chrome 9.0.597.84 / 12.0.742.100 / 13.0.785.215 / 48.0.2564.116,Most visited,2020-08-01 21:01:43.2247224,2021-02-04 01:50:22.5312500,2021-02-14 02:34:46.9961044,2057320,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasArguments, HasIconLocation, IsUnicode, HasExpIcon, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),188F1FCA,,C:\Program Files\Google\Chrome\Application\chrome.exe,,My Computer\C:\Program Files\Google\Chrome\Application\chrome.exe,0x14671,0x1,desktop-23ps6es,00:15:5d:19:58:03,2021-02-13 19:56:32.5000565,"IconEnvironmentDataBlock, TrackerDataBaseBlock, PropertyStoreDataBlock",--win-jumplist-action=most-visited https://www.bbc.com/
C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\5d696d521de238c3.customDestinations-ms,2020-08-09 23:04:10.4780920,2021-02-14 02:34:47.0741042,2022-02-20 03:34:23.8149395,5d696d521de238c3,Google Chrome 9.0.597.84 / 12.0.742.100 / 13.0.785.215 / 48.0.2564.116,,2020-08-01 21:01:43.2247224,2021-02-04 01:50:22.5312500,2021-02-14 02:34:46.9961044,2057320,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasArguments, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),188F1FCA,,C:\Program Files\Google\Chrome\Application\chrome.exe,,My Computer\C:\Program Files\Google\Chrome\Application\chrome.exe,0x14671,0x1,desktop-23ps6es,00:15:5d:19:58:03,2021-02-13 19:56:32.5000565,"TrackerDataBaseBlock, PropertyStoreDataBlock",--win-jumplist-action=recently-closed http://ci.pm.internal/wstarnes/
C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\5d696d521de238c3.customDestinations-ms,2020-08-09 23:04:10.4780920,2021-02-14 02:34:47.0741042,2022-02-20 03:34:23.8149395,5d696d521de238c3,Google Chrome 9.0.597.84 / 12.0.742.100 / 13.0.785.215 / 48.0.2564.116,,2020-08-01 21:01:43.2247224,2021-02-04 01:50:22.5312500,2021-02-14 02:34:46.9961044,2057320,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasArguments, HasIconLocation, IsUnicode, HasExpIcon, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),188F1FCA,,C:\Program Files\Google\Chrome\Application\chrome.exe,,My Computer\C:\Program Files\Google\Chrome\Application\chrome.exe,0x14671,0x1,desktop-23ps6es,00:15:5d:19:58:03,2021-02-13 19:56:32.5000565,"IconEnvironmentDataBlock, TrackerDataBaseBlock, PropertyStoreDataBlock",--win-jumplist-action=recently-closed http://git.pm.internal/user/login
C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\5d696d521de238c3.customDestinations-ms,2020-08-09 23:04:10.4780920,2021-02-14 02:34:47.0741042,2022-02-20 03:34:23.8149395,5d696d521de238c3,Google Chrome 9.0.597.84 / 12.0.742.100 / 13.0.785.215 / 48.0.2564.116,,2020-08-01 21:01:43.2247224,2021-02-04 01:50:22.5312500,2021-02-14 02:34:46.9961044,2057320,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasArguments, HasIconLocation, IsUnicode, HasExpIcon, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),188F1FCA,,C:\Program Files\Google\Chrome\Application\chrome.exe,,My Computer\C:\Program Files\Google\Chrome\Application\chrome.exe,0x14671,0x1,desktop-23ps6es,00:15:5d:19:58:03,2021-02-13 19:56:32.5000565,"IconEnvironmentDataBlock, TrackerDataBaseBlock, PropertyStoreDataBlock",--win-jumplist-action=recently-closed https://www.bbc.com/news/world-africa-56040716
C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\5d696d521de238c3.customDestinations-ms,2020-08-09 23:04:10.4780920,2021-02-14 02:34:47.0741042,2022-02-20 03:34:23.8149395,5d696d521de238c3,Google Chrome 9.0.597.84 / 12.0.742.100 / 13.0.785.215 / 48.0.2564.116,,2020-08-01 21:01:43.2247224,2021-02-04 01:50:22.5312500,2021-02-14 02:34:46.9961044,2057320,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasIconLocation, IsUnicode, HasExpIcon, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),188F1FCA,,C:\Program Files\Google\Chrome\Application\chrome.exe,,My Computer\C:\Program Files\Google\Chrome\Application\chrome.exe,0x14671,0x1,desktop-23ps6es,00:15:5d:19:58:03,2021-02-13 19:56:32.5000565,"IconEnvironmentDataBlock, TrackerDataBaseBlock, PropertyStoreDataBlock",
C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\5d696d521de238c3.customDestinations-ms,2020-08-09 23:04:10.4780920,2021-02-14 02:34:47.0741042,2022-02-20 03:34:23.8149395,5d696d521de238c3,Google Chrome 9.0.597.84 / 12.0.742.100 / 13.0.785.215 / 48.0.2564.116,,2020-08-01 21:01:43.2247224,2021-02-04 01:50:22.5312500,2021-02-14 02:34:46.9961044,2057320,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasArguments, HasIconLocation, IsUnicode, HasExpIcon, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),188F1FCA,,C:\Program Files\Google\Chrome\Application\chrome.exe,,My Computer\C:\Program Files\Google\Chrome\Application\chrome.exe,0x14671,0x1,desktop-23ps6es,00:15:5d:19:58:03,2021-02-13 19:56:32.5000565,"IconEnvironmentDataBlock, TrackerDataBaseBlock, PropertyStoreDataBlock",--incognito
