Id,Timestamp,ExeInfo,ExeInfoDescription,ExeTimestamp,SidType,Sid,UserName,UserId,AppId,EndTime,DurationMs
93,2018-04-25 20:01:00,svchost.exe,[networkservice] [Dnscache],12/12/2056 08:28:34 +00:00,NetworkService,S-1-5-20,NetworkService,7,40,2018-04-25 20:00:59.9902706,16154
94,2018-04-25 20:01:00,Microsoft.Windows.CloudExperienceHost_10.0.17134.1_neutral_neutral_cw5n1h2txyewy!runtimebroker07f4358a809ac99a64a67c1!RuntimeBroker.exe!2050/03/19:04:31:23!26962!,,,UnknownOrUserSid,S-1-5-21-597701057-294507186-493142324-1001,,174,173,2018-04-25 20:00:59.9902706,15575
95,2018-04-25 20:01:00,svchost.exe,[netsvcs] [WpnService],12/12/2056 08:28:34 +00:00,LocalSystem,S-1-5-18,systemprofile,4,19,2018-04-25 20:00:59.9902706,16154
96,2018-04-25 20:01:00,svchost.exe,[localsystemnetworkrestricted] [PcaSvc],12/12/2056 08:28:34 +00:00,LocalSystem,S-1-5-18,systemprofile,4,73,2018-04-25 20:00:59.9902706,15575
97,2018-04-25 20:01:00,svchost.exe,[localservice] [nsi],12/12/2056 08:28:34 +00:00,LocalService,S-1-5-19,LocalService,9,15,2018-04-25 20:00:59.9902706,16154
98,2018-04-25 20:01:00,SearchIndexer.exe,,08/22/2076 19:00:57 +00:00,LocalSystem,S-1-5-18,systemprofile,4,175,2018-04-25 20:00:59.9902706,16154
99,2018-04-25 20:01:00,svchost.exe,[localservicenetworkrestricted] [Dhcp],12/12/2056 08:28:34 +00:00,LocalService,S-1-5-19,LocalService,9,28,2018-04-25 20:00:59.9902706,16154
100,2018-04-25 20:01:00,svchost.exe,[appreadiness] [AppReadiness],12/12/2056 08:28:34 +00:00,LocalSystem,S-1-5-18,systemprofile,4,176,2018-04-25 20:00:59.9902706,16154
101,2018-04-25 20:01:00,IsrDpc,,01/01/1970 00:00:00 +00:00,UnknownOrUserSid,,,2,59,2018-04-25 20:00:59.9902706,16154
102,2018-04-25 20:01:00,msoobe.exe,,12/09/2054 06:27:51 +00:00,LocalSystem,S-1-5-18,systemprofile,4,177,2018-04-25 20:00:59.9902706,16154
103,2018-04-25 20:01:00,svchost.exe,,12/12/2056 08:28:34 +00:00,LocalSystem,S-1-5-18,systemprofile,4,3,2018-04-25 20:00:59.9902706,16154
104,2018-04-25 20:01:00,regsvr32.exe,,01/27/2017 00:36:21 +00:00,LocalSystem,S-1-5-18,systemprofile,4,178,2018-04-25 20:00:59.9902706,15575
105,2018-04-25 20:01:00,svchost.exe,[localservicenonetwork] [DPS],12/12/2056 08:28:34 +00:00,LocalService,S-1-5-19,LocalService,9,51,2018-04-25 20:00:59.9902706,16154
106,2018-04-25 20:01:00,svchost.exe,[localsystemnetworkrestricted] [SysMain],12/12/2056 08:28:34 +00:00,LocalSystem,S-1-5-18,systemprofile,4,41,2018-04-25 20:00:59.9902706,16154
107,2018-04-25 20:01:00,svchost.exe,[netsvcs] [wlidsvc],12/12/2056 08:28:34 +00:00,LocalSystem,S-1-5-18,systemprofile,4,179,2018-04-25 20:00:59.9902706,16154
108,2018-04-25 20:01:00,svchost.exe,[LocalServiceNoNetwork],12/12/2056 08:28:34 +00:00,LocalService,S-1-5-19,LocalService,9,68,2018-04-25 20:00:59.9902706,16154
109,2018-04-25 20:01:00,svchost.exe,[networkservice] [NlaSvc],12/12/2056 08:28:34 +00:00,NetworkService,S-1-5-20,NetworkService,7,54,2018-04-25 20:00:59.9902706,16154
110,2018-04-25 20:01:00,svchost.exe,[netsvcs] [gpsvc],12/12/2056 08:28:34 +00:00,LocalSystem,S-1-5-18,systemprofile,4,5,2018-04-25 20:00:59.9902706,16154
111,2018-04-25 20:01:00,FirstLogonAnim.exe,,01/19/2093 08:27:49 +00:00,LocalSystem,S-1-5-18,systemprofile,4,180,2018-04-25 20:00:59.9902706,16154
112,2018-04-25 20:01:00,svchost.exe,[networkservice] [CryptSvc],12/12/2056 08:28:34 +00:00,NetworkService,S-1-5-20,NetworkService,7,6,2018-04-25 20:00:59.9902706,15575
113,2018-04-25 20:01:00,svchost.exe,[localservice] [W32Time],12/12/2056 08:28:34 +00:00,LocalService,S-1-5-19,LocalService,9,181,2018-04-25 20:00:59.9902706,16154
114,2018-04-25 20:01:00,svchost.exe,[dcomlaunch] [LSM],12/12/2056 08:28:34 +00:00,LocalSystem,S-1-5-18,systemprofile,4,61,2018-04-25 20:00:59.9902706,16154
115,2018-04-25 20:01:00,svchost.exe,[netsvcs] [ProfSvc],12/12/2056 08:28:34 +00:00,LocalSystem,S-1-5-18,systemprofile,4,60,2018-04-25 20:00:59.9902706,16154
116,2018-04-25 20:01:00,LogonUI.exe,,08/15/2019 15:52:04 +00:00,LocalSystem,S-1-5-18,systemprofile,4,182,2018-04-25 20:00:59.9902706,15575
117,2018-04-25 20:01:00,csrss.exe,,03/02/2100 06:33:42 +00:00,LocalSystem,S-1-5-18,systemprofile,4,48,2018-04-25 20:00:59.9902706,16154
118,2018-04-25 20:01:00,dwm.exe,,04/21/2100 03:35:51 +00:00,UnknownOrUserSid,S-1-5-90-0-1,,38,37,2018-04-25 20:00:59.9902706,16154
119,2018-04-25 20:01:00,Microsoft.Windows.ContentDeliveryManager_10.0.17134.1_neutral_neutral_cw5n1h2txyewy!App!backgroundTaskHost.exe!2078/01/24:03:45:09!b55b!,,,UnknownOrUserSid,S-1-5-21-597701057-294507186-493142324-1001,,174,183,2018-04-25 20:00:59.9902706,15575
120,2018-04-25 20:01:00,svchost.exe,[netsvcs] [LanmanServer],12/12/2056 08:28:34 +00:00,LocalSystem,S-1-5-18,systemprofile,4,10,2018-04-25 20:00:59.9902706,16154
121,2018-04-25 20:01:00,svchost.exe,[rpcss],12/12/2056 08:28:34 +00:00,NetworkService,S-1-5-20,NetworkService,7,31,2018-04-25 20:00:59.9902706,16154
122,2018-04-25 20:01:00,svchost.exe,[localsystemnetworkrestricted] [NcbService],12/12/2056 08:28:34 +00:00,LocalSystem,S-1-5-18,systemprofile,4,26,2018-04-25 20:00:59.9902706,16154
123,2018-04-25 20:01:00,svchost.exe,[localservicenetworkrestricted] [TimeBrokerSvc],12/12/2056 08:28:34 +00:00,LocalService,S-1-5-19,LocalService,9,58,2018-04-25 20:00:59.9902706,16154
124,2018-04-25 20:01:00,svchost.exe,[LocalServiceNetworkRestricted],12/12/2056 08:28:34 +00:00,LocalService,S-1-5-19,LocalService,9,8,2018-04-25 20:00:59.9902706,16154
125,2018-04-25 20:01:00,svchost.exe,[localservice] [FontCache],12/12/2056 08:28:34 +00:00,LocalService,S-1-5-19,LocalService,9,43,2018-04-25 20:00:59.9902706,16154
126,2018-04-25 20:01:00,svchost.exe,[localservice] [netprofm],12/12/2056 08:28:34 +00:00,LocalService,S-1-5-19,LocalService,9,184,2018-04-25 20:00:59.9902706,16154
127,2018-04-25 20:01:00,svchost.exe,[netsvcs] [iphlpsvc],12/12/2056 08:28:34 +00:00,LocalSystem,S-1-5-18,systemprofile,4,185,2018-04-25 20:00:59.9902706,16154
128,2018-04-25 20:01:00,svchost.exe,[netsvcs] [UserManager],12/12/2056 08:28:34 +00:00,LocalSystem,S-1-5-18,systemprofile,4,49,2018-04-25 20:00:59.9902706,16154
129,2018-04-25 20:01:00,svchost.exe,[netsvcs] [SENS],12/12/2056 08:28:34 +00:00,LocalSystem,S-1-5-18,systemprofile,4,23,2018-04-25 20:00:59.9902706,16154
130,2018-04-25 20:01:00,svchost.exe,[wsappx] [AppXSvc],12/12/2056 08:28:34 +00:00,LocalSystem,S-1-5-18,systemprofile,4,63,2018-04-25 20:00:59.9902706,16154
131,2018-04-25 20:01:00,winlogon.exe,,09/18/2054 10:06:16 +00:00,LocalSystem,S-1-5-18,systemprofile,4,64,2018-04-25 20:00:59.9902706,16154
132,2018-04-25 20:01:00,svchost.exe,[appmodel] [camsvc],12/12/2056 08:28:34 +00:00,LocalSystem,S-1-5-18,systemprofile,4,186,2018-04-25 20:00:59.9902706,16154
133,2018-04-25 20:01:00,svchost.exe,[utcsvc],12/12/2056 08:28:34 +00:00,LocalSystem,S-1-5-18,systemprofile,4,16,2018-04-25 20:00:59.9902706,16154
134,2018-04-25 20:01:00,services.exe,,06/03/2077 02:54:08 +00:00,LocalSystem,S-1-5-18,systemprofile,4,39,2018-04-25 20:00:59.9902706,16154
135,2018-04-25 20:01:00,taskhostw.exe,,04/20/1998 04:58:28 +00:00,LocalSystem,S-1-5-18,systemprofile,4,187,2018-04-25 20:00:59.9902706,15575
136,2018-04-25 20:01:00,Microsoft.Windows.CloudExperienceHost_10.0.17134.1_neutral_neutral_cw5n1h2txyewy!App!WWAHost.exe!1993/01/22:12:36:12!e95e7!,,,UnknownOrUserSid,S-1-5-21-597701057-294507186-493142324-1001,,174,188,2018-04-25 20:00:59.9902706,15575
137,2018-04-25 20:01:00,explorer.exe,,04/12/2005 02:21:38 +00:00,UnknownOrUserSid,S-1-5-21-597701057-294507186-493142324-1001,,174,189,2018-04-25 20:00:59.9902706,15575
138,2018-04-25 20:01:00,SearchProtocolHost.exe,,11/19/1983 15:11:38 +00:00,LocalSystem,S-1-5-18,systemprofile,4,190,2018-04-25 20:00:59.9902706,15575
139,2018-04-25 20:01:00,CloudExperienceHostBroker.exe,,06/15/2088 16:31:08 +00:00,LocalSystem,S-1-5-18,systemprofile,4,191,2018-04-25 20:00:59.9902706,15575
140,2018-04-25 20:01:00,spoolsv.exe,,01/26/2081 22:52:06 +00:00,LocalSystem,S-1-5-18,systemprofile,4,192,2018-04-25 20:00:59.9902706,15575
141,2018-04-25 20:01:00,svchost.exe,[netsvcs],12/12/2056 08:28:34 +00:00,LocalSystem,S-1-5-18,systemprofile,4,193,2018-04-25 20:00:59.9902706,15575
142,2018-04-25 20:01:00,rundll32.exe,,05/20/2093 18:03:41 +00:00,UnknownOrUserSid,S-1-5-21-597701057-294507186-493142324-1001,,174,194,2018-04-25 20:00:59.9902706,15575
143,2018-04-25 20:01:00,userinit.exe,,05/13/2035 18:27:11 +00:00,UnknownOrUserSid,S-1-5-21-597701057-294507186-493142324-1001,,174,195,2018-04-25 20:00:59.9902706,15575
